No,L,C,fsw,delta_current,delta_voltage,Pl_s1,Pl_s2Pl_C,Pl_L_Cu
11038,0.000845,7.1e-05,187586,0.028404526553115986,0.5483756367225837,3.535819386531236,3.535819386531236,0.019679996548546165,1.324045696818218
11039,0.000845,7.1e-05,193793,0.027602846670593952,0.5507890933585282,3.599522840709116,3.599522840709116,0.019046121586928675,1.323796322631991
11040,0.000845,7.1e-05,200000,0.026856986484669155,0.5525501557422927,3.6623887073905683,3.6623887073905683,0.018443276341603664,1.3229508011510303
11041,0.000845,7.7e-05,20000,0.238488169168259,0.6288413714145994,1.8108091661709944,1.8108091661709944,0.17127943336413193,1.3360155435096885
11042,0.000845,7.7e-05,26206,0.1835911223166163,0.6271586464931781,1.8734776644956646,1.8734776644956646,0.13040066789374097,1.3313210359963636
11043,0.000845,7.7e-05,32413,0.15078704963109543,0.6286659642951932,1.922521668358383,1.922521668358383,0.10375400058312415,1.309484661231957
11044,0.000845,7.7e-05,38620,0.12680711607088674,0.6343796647691714,1.9978861606039027,1.9978861606039027,0.08809041713098108,1.324277297692068
11045,0.000845,7.7e-05,44827,0.11037471716385816,0.5860222565463451,2.0615611061466423,2.0615611061466423,0.0758584132528368,1.3234295846781485
11046,0.000845,7.7e-05,51034,0.09805295642574245,0.6527038947509668,2.118141438674611,2.118141438674611,0.06616245889526298,1.3139371020995991
11047,0.000845,7.7e-05,57241,0.08802898821283436,0.6546732240916089,2.1837005171624835,2.1837005171624835,0.05908116977576932,1.3158914243110607
11048,0.000845,7.7e-05,63448,0.07974047033669183,0.6543036924970212,2.2557131074974786,2.2557131074974786,0.053688126928323344,1.3253489442660655
11049,0.000845,7.7e-05,69655,0.07297963337748263,0.6082282424953133,2.3265144341463015,2.3265144341463015,0.04918719319811007,1.3329571968314011
11050,0.000845,7.7e-05,75862,0.06738730392854882,0.6065903907351314,2.39542582811876,2.39542582811876,0.045338229501551246,1.3380851940802023
11051,0.000845,7.7e-05,82068,0.06285203395022221,0.6099579938204328,2.461388416284868,2.461388416284868,0.04196372577027957,1.339769980202281
11052,0.000845,7.7e-05,88275,0.058812564090105664,0.6082032670795595,2.524128782154439,2.524128782154439,0.03896100463812562,1.337948311611677
11053,0.000845,7.7e-05,94482,0.05548847485017715,0.6077615589645115,2.5866758317819496,2.5866758317819496,0.03634990920822909,1.3360284390047863
11054,0.000845,7.7e-05,100689,0.05272881724709068,0.5829870872611683,2.6371032372393977,2.6371032372393977,0.033752246952386294,1.3220305051252468
11055,0.000845,7.7e-05,106896,0.05003780068423981,0.5937446998416579,2.7007284302676573,2.7007284302676573,0.03178371985055973,1.3216510671195167
11056,0.000845,7.7e-05,113103,0.047477047139607084,0.603282200070361,2.7739496818250973,2.7739496818250973,0.03024051615943221,1.3304800584431662
11057,0.000845,7.7e-05,119310,0.04541611511090292,0.6035068538930728,2.8385062376041565,2.8385062376041565,0.028674557737518556,1.3308050803700249
11058,0.000845,7.7e-05,125517,0.04349570422838756,0.600977903889807,2.9016241000953125,2.9016241000953125,0.02723617539667908,1.3297980972876466
11059,0.000845,7.7e-05,131724,0.041869055844299674,0.5889422218319833,2.9567207524227177,2.9567207524227177,0.025794074891534523,1.3216570688054121
11060,0.000845,7.7e-05,137931,0.04026117776275799,0.5910724628442545,3.02116100823849,3.02116100823849,0.024640802727242513,1.322049307581741
11061,0.000845,7.7e-05,144137,0.03878732230604541,0.5946068851210964,3.085946773339534,3.085946773339534,0.023592172956720572,1.322731449207261
11062,0.000845,7.7e-05,150344,0.037401796200113434,0.5972690007996875,3.154572570673761,3.154572570673761,0.022684538830234757,1.326605819133705
11063,0.000845,7.7e-05,156551,0.03623103609952624,0.5974625772474146,3.218061843876575,3.218061843876575,0.02177686005642447,1.3260961735620325
11064,0.000845,7.7e-05,162758,0.03513637310710712,0.58586693921055,3.2776580335054186,3.2776580335054186,0.020889078251536495,1.3224636316904137
11065,0.000845,7.7e-05,168965,0.03403883357266458,0.5973342366082454,3.345322331515476,3.345322331515476,0.020165861238300924,1.3253600455116794
11066,0.000845,7.7e-05,175172,0.03305823075117333,0.5947825957136857,3.409033766409415,3.409033766409415,0.019447219184212862,1.325076681402128
11067,0.000845,7.7e-05,181379,0.032177731901213424,0.5870169526471166,3.469171018796023,3.469171018796023,0.01873927914014316,1.3220788554037068
11068,0.000845,7.7e-05,187586,0.031351037156708166,0.5981087137305521,3.5361215415381633,3.5361215415381633,0.01814959181835495,1.3242914294255388
11069,0.000845,7.7e-05,193793,0.030550198527703246,0.5972866224372073,3.5998901884910732,3.5998901884910732,0.017565592889357506,1.3240854459733309
11070,0.000845,7.7e-05,200000,0.029821096314097167,0.5991619721660023,3.6635040667074836,3.6635040667074836,0.017016497536401894,1.3237752493810793
11071,0.000845,8.3e-05,20000,0.24150266102214257,0.6336786954262464,1.8100601077066982,1.8100601077066982,0.15876661799478117,1.3350706616911248
11072,0.000845,8.3e-05,26206,0.18652206158591178,0.6369958700662999,1.8736096274163994,1.8736096274163994,0.12099113652983205,1.3316286211596533
11073,0.000845,8.3e-05,32413,0.15264066384972683,0.6680498114583739,1.9367475810055792,1.9367475810055792,0.09768235474838907,1.32899788469648
11074,0.000845,8.3e-05,38620,0.12953720308952485,0.6812786321132444,2.001679748085959,2.001679748085959,0.0820329115635026,1.3293885713445133
11075,0.000845,8.3e-05,44827,0.11290102126369894,0.6863792581386143,2.0669502065120553,2.0669502065120553,0.07074293700118373,1.3304202190853793
11076,0.000845,8.3e-05,51034,0.10029932757498469,0.6873041512055597,2.1310614237715955,2.1310614237715955,0.062130472818073275,1.3300645258054973
11077,0.000845,8.3e-05,57241,0.09044148635548348,0.6851845587251122,2.194495045373238,2.194495045373238,0.05535332602624184,1.3289807311503883
11078,0.000845,8.3e-05,63448,0.08251208178795699,0.6829085926151798,2.2587519799670313,2.2587519799670313,0.04994132018430968,1.3289721164951116
11079,0.000845,8.3e-05,69655,0.07597951030614566,0.6791824986291088,2.3230846638399894,2.3230846638399894,0.04549707299613574,1.3290794455030908
11080,0.000845,8.3e-05,75862,0.07063064654330284,0.6074171626405436,2.3835440229847826,2.3835440229847826,0.041644599374832385,1.3248931622527194
11081,0.000845,8.3e-05,82068,0.06592704370318744,0.6714210984132751,2.4514049906070174,2.4514049906070174,0.03861507815143412,1.3289676094256757
11082,0.000845,8.3e-05,88275,0.06205108317329832,0.6044518245134276,2.511246700321373,2.511246700321373,0.035776592626980554,1.324369704780827
11083,0.000845,8.3e-05,94482,0.058509828946872615,0.6672504680555058,2.57863723337041,2.57863723337041,0.03351295265629288,1.3277755049530975
11084,0.000845,8.3e-05,100689,0.05548820244773684,0.6645695259785227,2.642174647585586,2.642174647585586,0.03143286511515238,1.3271532021351213
11085,0.000845,8.3e-05,106896,0.05284054314149232,0.6046657887062127,2.704507808768688,2.704507808768688,0.029568678717119705,1.3253845114315672
11086,0.000845,8.3e-05,113103,0.05046361344482555,0.6126163354602193,2.7678779949746803,2.7678779949746803,0.027931784316134852,1.324694343361133
11087,0.000845,8.3e-05,119310,0.04835834050640109,0.6141296250944843,2.8312327835908473,2.8312327835908473,0.026465550844445997,1.324024083241859
11088,0.000845,8.3e-05,125517,0.04629316330519458,0.6298427630363611,2.9036797152086553,2.9036797152086553,0.02530310663532545,1.3317107885338901
11089,0.000845,8.3e-05,131724,0.044592143033960245,0.636320482981967,2.965050915938783,2.965050915938783,0.024064462629190615,1.3291408155806486
11090,0.000845,8.3e-05,137931,0.04300940815525313,0.6287249902127088,3.028801962319112,3.028801962319112,0.022975311383425037,1.3287704092988486
11091,0.000845,8.3e-05,144137,0.041624251206395124,0.6150581881426457,3.0879786761355836,3.0879786761355836,0.021915545106425252,1.3244990697030319
11092,0.000845,8.3e-05,150344,0.04027757136062985,0.6150359955596014,3.1529919055978213,3.1529919055978213,0.021023608908053517,1.3253013726714886
11093,0.000845,8.3e-05,156551,0.03902849765884682,0.6292263867806652,3.2202577608042566,3.2202577608042566,0.0202302091504351,1.3279298692672878
11094,0.000845,8.3e-05,162758,0.03789526432987444,0.6260465293934803,3.284353410431587,3.284353410431587,0.01945827516496293,1.3278943209248222
11095,0.000845,8.3e-05,168965,0.03685511738527777,0.6269939786011205,3.347965854403096,3.347965854403096,0.0187376657995712,1.3274775953409543
11096,0.000845,8.3e-05,175172,0.03587977695838188,0.6270553691717922,3.411563154379532,3.411563154379532,0.01806817755553799,1.327065243715212
11097,0.000845,8.3e-05,181379,0.03497174179389962,0.6254098677964137,3.475515697826818,3.475515697826818,0.017448277674228078,1.326939854733224
11098,0.000845,8.3e-05,187586,0.034153453454101354,0.6263276113070928,3.5393407200744065,3.5393407200744065,0.016868243225685003,1.3267240106990426
11099,0.000845,8.3e-05,193793,0.03336530857482559,0.6063772766766261,3.601127322766966,3.601127322766966,0.016306993065567914,1.3250155353970168
11100,0.000845,8.3e-05,200000,0.03261370587847078,0.6288865793371251,3.665774070408454,3.665774070408454,0.015805958274440444,1.3254355061458503
11101,0.000845,8.9e-05,20000,0.24375428661877485,0.8611789476644238,1.809640496927595,1.809640496927595,0.14799474711718072,1.334572653405763
11102,0.000845,8.9e-05,26206,0.18857277232747752,0.8516959093190732,1.8756542157712566,1.8756542157712566,0.11308054046570884,1.334621800943246
11103,0.000845,8.9e-05,32413,0.15455472017825495,0.8511716508915372,1.9411070084462532,1.9411070084462532,0.09150727659404305,1.335052790421191
11104,0.000845,8.9e-05,38620,0.13174110314553497,0.8651859301442497,2.002835721570942,2.002835721570942,0.07659094173148613,1.330988239543594
11105,0.000845,8.9e-05,44827,0.11504788808862929,0.9238841668992078,2.0679587429045942,2.0679587429045942,0.06603812204024843,1.3317731034176923
11106,0.000845,8.9e-05,51034,0.10245185726002978,0.9191328425538952,2.1323847515326952,2.1323847515326952,0.05801386234238634,1.331765294840888
11107,0.000845,8.9e-05,57241,0.09256791301709864,0.9133518098033668,2.1972678006652497,2.1972678006652497,0.051752140023395066,1.3323843781423792
11108,0.000845,8.9e-05,63448,0.08462199671093668,0.9072225048389951,2.2620505595164606,2.2620505595164606,0.04671059242270556,1.3328956384805786
11109,0.000845,8.9e-05,69655,0.078106702152074,0.9010762738997462,2.326479919201436,2.326479919201436,0.04255394965639841,1.3330036520185797
11110,0.000845,8.9e-05,75862,0.07265496401245525,0.9253944653574228,2.390914734092424,2.390914734092424,0.03907763055286378,1.3331320618152769
11111,0.000845,8.9e-05,82068,0.06803289442090416,0.9164974498247177,2.455307572771188,2.455307572771188,0.03612655209360657,1.3332336812178565
11112,0.000845,8.9e-05,88275,0.06408187172705919,0.909720735540971,2.518730329730228,2.518730329730228,0.03356381984317523,1.3323032593335256
11113,0.000845,8.9e-05,94482,0.06065238138714611,0.9044543924497492,2.5821741119641417,2.5821741119641417,0.03133943907054206,1.3314486961679561
11114,0.000845,8.9e-05,100689,0.05762467404532912,0.8975061150940753,2.64645665686549,2.64645665686549,0.02940887914395813,1.3314851650755264
11115,0.000845,8.9e-05,106896,0.054952683183859846,0.8945300252709318,2.710612832098383,2.710612832098383,0.027699910593458346,1.331400235257081
11116,0.000845,8.9e-05,113103,0.05257306230340401,0.9111446960751051,2.7747694413010633,2.7747694413010633,0.026178608011400675,1.331323095688211
11117,0.000845,8.9e-05,119310,0.05048585873014516,0.8583423008600745,2.8364215579255396,2.8364215579255396,0.0247719007822904,1.3289048672025212
11118,0.000845,8.9e-05,125517,0.04855980077022017,0.8527053003121778,2.9007335447225424,2.9007335447225424,0.023549420765822678,1.3290335698278744
11119,0.000845,8.9e-05,131724,0.04681184202545422,0.853220502804139,2.9652362781520027,2.9652362781520027,0.02244494523589662,1.329329476554679
11120,0.000845,8.9e-05,137931,0.04519500469339036,0.8899901445064304,3.0315511779237054,3.0315511779237054,0.021465327118706308,1.3312051114533787
11121,0.000845,8.9e-05,144137,0.0437480910627961,0.8826320923223225,3.0956731555067227,3.0956731555067227,0.020540068927564176,1.3311280515297184
11122,0.000845,8.9e-05,150344,0.042450317615858914,0.8635613221413917,3.1576613552020127,3.1576613552020127,0.019664400083786497,1.3292496192660157
11123,0.000845,8.9e-05,156551,0.04122577719167882,0.8603364894040861,3.2218533425016047,3.2218533425016047,0.01888507476702019,1.3292656584860885
11124,0.000845,8.9e-05,162758,0.04008516042765792,0.8611585419582285,3.2869010885808563,3.2869010885808563,0.018174643909338584,1.3299741433961205
11125,0.000845,8.9e-05,168965,0.03907824975698747,0.881176941010307,3.3519607052556797,3.3519607052556797,0.01751617772142307,1.3306661406403901
11126,0.000845,8.9e-05,175172,0.03805739488628923,0.8776654722619669,3.4159766082756304,3.4159766082756304,0.016893722330879813,1.330518896630989
11127,0.000845,8.9e-05,181379,0.03715365820693626,0.8736494068340511,3.4799539303107405,3.4799539303107405,0.01631357346394862,1.330348466770928
11128,0.000845,8.9e-05,187586,0.03630942910210368,0.8834740892757579,3.5439550000381805,3.5439550000381805,0.015772101621137506,1.330202435055978
11129,0.000845,8.9e-05,193793,0.03551985451381992,0.8801113833138348,3.6079124211093694,3.6079124211093694,0.015265005239046734,1.3300297686652125
11130,0.000845,8.9e-05,200000,0.03477849815386063,0.8768867331672883,3.6719155636785406,3.6719155636785406,0.014789819364720022,1.3298965577458424
11131,0.000845,9.4e-05,20000,0.24496171371607176,1.181036952911371,1.8108558982904719,1.8108558982904719,0.14031059296964202,1.3364313132205545
11132,0.000845,9.4e-05,26206,0.1898709477029331,1.1736345045884702,1.8768482722355135,1.8768482722355135,0.10720182056717414,1.3363761517023733
11133,0.000845,9.4e-05,32413,0.1558973739566464,1.1703092776390838,1.9427298474648582,1.9427298474648582,0.08678468717316531,1.337332392445718
11134,0.000845,9.4e-05,38620,0.13288777547029848,1.1916425394289465,2.0080594996048884,2.0080594996048884,0.07289552172031212,1.3379740202853232
11135,0.000845,9.4e-05,44827,0.11655685235855053,1.2512464321719572,2.070452202850629,2.070452202850629,0.06267626811797934,1.3350254713249354
11136,0.000845,9.4e-05,51034,0.10398796933475841,1.2467107808203157,2.135203932835656,2.135203932835656,0.0550733083720104,1.3353242765474362
11137,0.000845,9.4e-05,57241,0.09409099047337502,1.2412444413618953,2.2000419099844972,2.2000419099844972,0.04912314055332323,1.3357824668313703
11138,0.000845,9.4e-05,63448,0.08615025648185101,1.2347856047220345,2.2649836389942775,2.2649836389942775,0.04434072895634667,1.3363835144853717
11139,0.000845,9.4e-05,69655,0.07962479793713116,1.2290734517805875,2.32994262522442,2.32994262522442,0.040410446861271994,1.3370013245387904
11140,0.000845,9.4e-05,75862,0.07417734380600946,1.259552333078846,2.3945904871637764,2.3945904871637764,0.037112868251076604,1.3372591823254116
11141,0.000845,9.4e-05,82068,0.06956311518819765,1.2499823866282136,2.458947438155004,2.458947438155004,0.034306404163587226,1.3372129632680816
11142,0.000845,9.4e-05,88275,0.06567228609075057,1.1823515173124768,2.5204131688857005,2.5204131688857005,0.03182098445706551,1.3341070917480902
11143,0.000845,9.4e-05,94482,0.06218280059849355,1.2356277890216534,2.5863828063055063,2.5863828063055063,0.02976924423622451,1.3358134185785109
11144,0.000845,9.4e-05,100689,0.05916221160269552,1.2287818052362454,2.6506573043343447,2.6506573043343447,0.027933034094620293,1.3357353605248952
11145,0.000845,9.4e-05,106896,0.05649029141324887,1.2238714904189094,2.7150327375812937,2.7150327375812937,0.026312104352874895,1.3357647873869394
11146,0.000845,9.4e-05,113103,0.054132771052614506,1.1927340008594924,2.7783465171503927,2.7783465171503927,0.024850071809263654,1.3347763488165634
11147,0.000845,9.4e-05,119310,0.052007353509105916,1.190437607540401,2.8423740071028725,2.8423740071028725,0.02355278532154206,1.334505676552115
11148,0.000845,9.4e-05,125517,0.05010163276490269,1.1940535033699153,2.905843208194657,2.905843208194657,0.0223754091169971,1.3337368022411302
11149,0.000845,9.4e-05,131724,0.048362278584006886,1.1879224405386897,2.9701083372881474,2.9701083372881474,0.021320952837869174,1.333717796919272
11150,0.000845,9.4e-05,137931,0.04677231677955439,1.1869502051806864,3.034833888621722,3.034833888621722,0.02036759104135924,1.3341057836403787
11151,0.000845,9.4e-05,144137,0.04529678996808445,1.219372179859611,3.1011240789150807,3.1011240789150807,0.019516056867816014,1.335835281403396
11152,0.000845,9.4e-05,150344,0.043968959230460444,1.231546839962459,3.1652253475147676,3.1652253475147676,0.01870772369772519,1.3356401305531371
11153,0.000845,9.4e-05,156551,0.04278433109333099,1.1979484617033571,3.2271366321863075,3.2271366321863075,0.017939237777857733,1.333643320043112
11154,0.000845,9.4e-05,162758,0.04165357719845245,1.1971710907931368,3.291556223929791,3.291556223929791,0.01725668261781427,1.3337582597285185
11155,0.000845,9.4e-05,168965,0.040597584585754666,1.193501670157511,3.356669221633403,3.356669221633403,0.016631090128043487,1.3344206129921536
11156,0.000845,9.4e-05,175172,0.039621492782265205,1.1949141593718358,3.4213455516799263,3.4213455516799263,0.016045437836843007,1.334718089722591
11157,0.000845,9.4e-05,181379,0.03871612178902342,1.2099677177823156,3.485685898014478,3.485685898014478,0.015496753719445188,1.3347477975357784
11158,0.000845,9.4e-05,187586,0.03787305964194479,1.2204533197376324,3.549794429965254,3.549794429965254,0.014982410670360819,1.3346025360582006
11159,0.000845,9.4e-05,193793,0.03707992835716802,1.215901652400053,3.614165709615264,3.614165709615264,0.014503179669741038,1.3346568152451965
11160,0.000845,9.4e-05,200000,0.03633538817764156,1.2122801348561676,3.678867629510739,3.678867629510739,0.014056200433870127,1.334949446957583
11161,0.000845,0.0001,20000,0.2451296963913256,1.6082328011346558,1.8138561674478895,1.8138561674478895,0.13232848971101074,1.3408725975542182
11162,0.000845,0.0001,26206,0.19025692890121293,1.6044048737220935,1.8791726299517075,1.8791726299517075,0.10101916962271325,1.3397045668930163
11163,0.000845,0.0001,32413,0.15632906257064894,1.604378610668011,1.9455878634641204,1.9455878634641204,0.08181762355070721,1.3412851119067257
11164,0.000845,0.0001,38620,0.13335586860134863,1.6255932464315812,2.0115378130071315,2.0115378130071315,0.06875925288314248,1.342627172315107
11165,0.000845,0.0001,44827,0.11713229753915146,1.6842852987918266,2.076871324222689,2.076871324222689,0.059281431356070405,1.3433314261891904
11166,0.000845,0.0001,51034,0.10474129854684128,1.6801902189444273,2.138175380693745,2.138175380693745,0.05191305397582833,1.3390609901672814
11167,0.000845,0.0001,57241,0.09487003088648373,1.6762865773988525,2.203259921329904,2.203259921329904,0.04631090100103502,1.3397094573445516
11168,0.000845,0.0001,63448,0.08692063696953523,1.6718391061791498,2.268702879537188,2.268702879537188,0.04181725361229129,1.3407908514479163
11169,0.000845,0.0001,69655,0.08040435364469369,1.6669590376149706,2.333741912445316,2.333741912445316,0.03810978276488706,1.341379140735944
11170,0.000845,0.0001,75862,0.07495276340761543,1.696672069900067,2.398806920185505,2.398806920185505,0.035009043299929474,1.3419855889806462
11171,0.000845,0.0001,82068,0.07035024019184422,1.689038242510088,2.4630440246129455,2.4630440246129455,0.032355546589411255,1.3416845547661338
11172,0.000845,0.0001,88275,0.06639875345375912,1.6821169818027524,2.527057787495319,2.527057787495319,0.030069630945049854,1.3411613528383641
11173,0.000845,0.0001,94482,0.06296134620250021,1.6754450486243702,2.5913600396642655,2.5913600396642655,0.02809088486897733,1.3409705264439642
11174,0.000845,0.0001,100689,0.05994433799811089,1.6689914500113219,2.6558105633827624,2.6558105633827624,0.02635923823310325,1.3409445391999155
11175,0.000845,0.0001,106896,0.0573035526844012,1.6226444322689535,2.7190040023006707,2.7190040023006707,0.024805780735048636,1.3396856069296081
11176,0.000845,0.0001,113103,0.054919758285691705,1.6296209441432497,2.783815299663916,2.783815299663916,0.02345111031406951,1.3400457390567655
11177,0.000845,0.0001,119310,0.0527645518364438,1.6780383110332482,2.84966329002501,2.84966329002501,0.022253311770213842,1.3413680125238054
11178,0.000845,0.0001,125517,0.05084880877838508,1.6732364600552638,2.914115955890453,2.914115955890453,0.021152807493014708,1.3413501665170988
11179,0.000845,0.0001,131724,0.0491126348600336,1.668674545911156,2.978607689235653,2.978607689235653,0.020156558351774427,1.3413701072083835
11180,0.000845,0.0001,137931,0.047569084399513496,1.6282551197464374,3.0407498913619015,3.0407498913619015,0.01922024852148454,1.3393205627848828
11181,0.000845,0.0001,144137,0.04609606867445168,1.6601147418920466,3.1070815990612095,3.1070815990612095,0.018415643388788837,1.3409808768090075
11182,0.000845,0.0001,150344,0.04477378655287641,1.6735513120943255,3.1713356833862827,3.1713356833862827,0.017653218641812726,1.340809882480722
11183,0.000845,0.0001,156551,0.04355789784085205,1.6690161900339548,3.2355352380484987,3.2355352380484987,0.016950765990567638,1.3406014125757393
11184,0.000845,0.0001,162758,0.04243405567943965,1.6647053627139525,3.299763906253472,3.299763906253472,0.016302277455917055,1.3404254864477914
11185,0.000845,0.0001,168965,0.04140317963138273,1.6308084944899917,3.3631271086000742,3.3631271086000742,0.01569343434179113,1.3395675019106654
11186,0.000845,0.0001,175172,0.040430861989007076,1.6308399781183747,3.427683844847601,3.427683844847601,0.015138645532888358,1.33967522886574
11187,0.000845,0.0001,181379,0.03952034195149564,1.6345733226853443,3.4926762175604615,3.4926762175604615,0.014625431826156103,1.340113693495646
11188,0.000845,0.0001,187586,0.03867521350730325,1.6329183917412746,3.557238011779311,3.557238011779311,0.014142589997273103,1.340212330830714
11189,0.000845,0.0001,193793,0.03788353290967098,1.6589150313629737,3.621862290510129,3.621862290510129,0.013691114003314233,1.340354058008084
11190,0.000845,0.0001,200000,0.03714444323271713,1.6550327378001364,3.6861219944538517,3.6861219944538517,0.013264987539924007,1.340226054508364
11191,0.000845,0.000106,20000,0.24788615076101267,2.01782919447317,1.8151359365802886,1.8151359365802886,0.12501406893293357,1.3429166824768743
11192,0.000845,0.000106,26206,0.192585702123628,2.018822389938074,1.8810020802528404,1.8810020802528404,0.09548653758064085,1.3424137782816243
11193,0.000845,0.000106,32413,0.15849223719059677,2.0236500608612564,1.947131722551559,1.947131722551559,0.07730889092890524,1.3434907097002708
11194,0.000845,0.000106,38620,0.1353269614450594,2.040116265647789,2.0135344645322326,2.0135344645322326,0.06499598943804745,1.3453531617046526
11195,0.000845,0.000106,44827,0.1186271485745945,2.09392432890057,2.0794018017279874,2.0794018017279874,0.0560621889935756,1.3466463760508225
11196,0.000845,0.000106,51034,0.10602976156173854,2.092862958183886,2.14427964865792,2.14427964865792,0.04925452754400217,1.346748112932167
11197,0.000845,0.000106,57241,0.09762914759841418,2.0911173643630163,2.2064662173953775,2.2064662173953775,0.043816749366836806,1.3436709459463017
11198,0.000845,0.000106,63448,0.08958343010630435,2.0881491133024914,2.2704769866696224,2.2704769866696224,0.039511950738748705,1.3429412090453274
11199,0.000845,0.000106,69655,0.08290067717565289,2.0847372678233884,2.3366601746887676,2.3366601746887676,0.036042581741731854,1.3447815917153425
11200,0.000845,0.000106,75862,0.07739590623858579,2.1164962832893237,2.401492735213895,2.401492735213895,0.03310138854864925,1.3450340681369006
11201,0.000845,0.000106,82068,0.07265736091668074,2.101618923320513,2.4658361143762333,2.4658361143762333,0.03059333544598912,1.3447650852263557
11202,0.000845,0.000106,88275,0.06950588861727919,2.096080797645671,2.530043746655903,2.530043746655903,0.028434647118120195,1.3443799337844935
11203,0.000845,0.000106,94482,0.06593535053177611,2.091076269107893,2.5947766893791937,2.5947766893791937,0.026570756138601475,1.344551872379722
11204,0.000845,0.000106,100689,0.06280522817099023,2.0864952061653455,2.659382475818033,2.659382475818033,0.0249341355449678,1.344593287143744
11205,0.000845,0.000106,106896,0.0600417418711848,2.0818517532766068,2.723985798531219,2.723985798531219,0.02348750628592195,1.3446352780805062
11206,0.000845,0.000106,113103,0.05756817686505187,2.094122961891864,2.789123046843055,2.789123046843055,0.022208128195825044,1.3451939801209298
11207,0.000845,0.000106,119310,0.05538780600375435,2.043563298933689,2.852550803359546,2.852550803359546,0.021036254601092385,1.344119529004798
11208,0.000845,0.000106,125517,0.054031904542999665,2.040724841914417,2.916560601977382,2.916560601977382,0.019988972346925885,1.3436389940170244
11209,0.000845,0.000106,131724,0.05217447524365995,2.0834403753120863,2.9827322659825963,2.9827322659825963,0.019068318260212914,1.345122313635837
11210,0.000845,0.000106,137931,0.05051418725612887,2.080169754517404,3.047022822399324,3.047022822399324,0.01820719625443548,1.344884546818921
11211,0.000845,0.000106,144137,0.048996898018311474,2.0769562842133835,3.1112890849038566,3.1112890849038566,0.01742033085855122,1.3446460450508348
11212,0.000845,0.000106,150344,0.047622542933929764,2.036021552059258,3.1744116748739257,3.1744116748739257,0.016686300960536582,1.3434416046716358
11213,0.000845,0.000106,156551,0.04632411442967284,2.083040075930323,3.2399356860193373,3.2399356860193373,0.016034814331524767,1.3442782753039602
11214,0.000845,0.000106,162758,0.04563111841611299,2.050095426464563,3.303507367939664,3.303507367939664,0.015414420759616115,1.3435000555321974
11215,0.000845,0.000106,168965,0.04450813360995632,2.076503770856464,3.368471783464406,3.368471783464406,0.014852219373766927,1.3438584290350688
11216,0.000845,0.000106,175172,0.04346033062611712,2.073386562422507,3.433703287322108,3.433703287322108,0.014331944868648323,1.3444131042298366
11217,0.000845,0.000106,181379,0.04249948059189848,2.0409375963587375,3.497789087998456,3.497789087998456,0.013838001872415906,1.3440674697275126
11218,0.000845,0.000106,187586,0.041603775253890515,2.047215221933719,3.561650538132947,3.561650538132947,0.013375185777061784,1.3435656075492797
11219,0.000845,0.000106,193793,0.04074792665456468,2.0463269066698917,3.627159865074617,3.627159865074617,0.01295395613077172,1.3443031340942682
11220,0.000845,0.000106,200000,0.040350576092930496,2.0712790947558823,3.6913546218899027,3.6913546218899027,0.012549692545103582,1.3440616108366403
11221,0.000845,0.000112,20000,0.25865293332568223,2.3410584200338107,1.8172614693847626,1.8172614693847626,0.11859359728289032,1.3466722939960998
11222,0.000845,0.000112,26206,0.20367458222918852,2.3498848754640167,1.8807235681192385,1.8807235681192385,0.09034445850830283,1.34250617321842
11223,0.000845,0.000112,32413,0.1696020429089229,2.368542307285263,1.9464416389397734,1.9464416389397734,0.07311552900534653,1.3429455358038567
11224,0.000845,0.000112,38620,0.14639881126396356,2.3849089455961625,2.013256443232089,2.013256443232089,0.06149708435838903,1.3453307403883363
11225,0.000845,0.000112,44827,0.12967111961982528,2.4117876288816906,2.0792504152896853,2.0792504152896853,0.05305113508632475,1.3467576295304486
11226,0.000845,0.000112,51034,0.11705943135862654,2.415240940928752,2.1443640995738176,2.1443640995738176,0.04661956296455675,1.3471301104133628
11227,0.000845,0.000112,57241,0.10886019142929457,2.4163211686857813,2.209215646298235,2.209215646298235,0.0415728111604166,1.3472817852814862
11228,0.000845,0.000112,63448,0.10075450452409673,2.4158673783017965,2.274328486590633,2.274328486590633,0.037522191743675465,1.347739846124066
11229,0.000845,0.000112,69655,0.09417803060552749,2.414704464190587,2.3373839012848796,2.3373839012848796,0.03413285961570091,1.345838553097132
11230,0.000845,0.000112,75862,0.0886451295442403,2.4218092133350226,2.401282013085061,2.401282013085061,0.03132260302314776,1.3450072519782557
11231,0.000845,0.000112,82068,0.08386559574721764,2.42364026092356,2.4662977881735557,2.4662977881735557,0.02896524865896904,1.3454652737271957
11232,0.000845,0.000112,88275,0.08096035181461728,2.417053153023431,2.5301938496931395,2.5301938496931395,0.026914555428804804,1.3447324907901819
11233,0.000845,0.000112,94482,0.07735210470472789,2.4143064477833924,2.595170454071814,2.595170454071814,0.02515495503086921,1.3451432651965702
11234,0.000845,0.000112,100689,0.07419796700911442,2.4114730263290416,2.6599026894188493,2.6599026894188493,0.02360761083264371,1.345294284675449
11235,0.000845,0.000112,106896,0.07142205335479954,2.3563327580938918,2.7241568921030708,2.7241568921030708,0.022232039353277944,1.3449718094827492
11236,0.000845,0.000112,113103,0.06891511366224583,2.4110832758991863,2.789837335792206,2.789837335792206,0.021029173300872332,1.3460439943713511
