No,L,C,fsw,RL,ESR,ESL,delta_current_percentage,delta_voltage_percentage,switching_loss,capacitor_loss,inductor_copper_loss
257,0.0004677777777777778,0.00012444444444444444,140000.0,0.179228,0.0012789236498455879,3.5268750000000005e-07,2.2866914948229553,0.11559624767106143,3.161005048107432,6.090282659651667,0.015048748449508504,0.9382192666634662
258,0.0004677777777777778,0.00012444444444444444,160000.0,0.179228,0.0011190581936148893,3.5268750000000005e-07,2.285965489259554,0.10816828795811205,3.1574821562874527,6.500920096975889,0.013158883303469333,0.9374938822633063
259,0.0004677777777777778,0.00012444444444444444,180000.0,0.179228,0.000994718394324346,3.5268750000000005e-07,2.2850203664160613,0.1025397633104435,3.1620632603052035,6.910632794559422,0.011686864611348663,0.9366263497373937
260,0.0004677777777777778,0.00012444444444444444,200000.0,0.179228,0.0008952465548919114,3.5268750000000005e-07,2.285424031768128,0.09774099836962209,3.147714845271167,7.324326937010496,0.010521732453471284,0.9368823257864922
261,0.0004677777777777778,0.00014333333333333334,20000.0,0.179228,0.00777268326727861,3.062093023255814e-07,2.265280494038294,0.5205981485454049,4.033392441018767,3.5802305152176426,0.09034178051361585,0.9404794994497372
262,0.0004677777777777778,0.00014333333333333334,40000.0,0.179228,0.003886341633639305,3.062093023255814e-07,2.26673916509378,0.3134062330371914,4.159438200405535,3.9916370001635424,0.04500391146864264,0.9284303129950641
263,0.0004677777777777778,0.00014333333333333334,60000.0,0.179228,0.0025908944224262037,3.062093023255814e-07,2.2716055691577544,0.24400422596672097,4.195832092118048,4.410185916185631,0.030103603668404727,0.9294395193891991
264,0.0004677777777777778,0.00014333333333333334,80000.0,0.179228,0.0019431708168196524,3.062093023255814e-07,2.271943958866209,0.20961777075641205,4.202903913450561,4.820883325197386,0.02257714017485288,0.9285139028656223
265,0.0004677777777777778,0.00014333333333333334,100000.0,0.179228,0.001554536653455722,3.062093023255814e-07,2.2713842858494755,0.189057014512239,4.200910196790637,5.229635179739832,0.01805012082847153,0.9274248656852693
266,0.0004677777777777778,0.00014333333333333334,120000.0,0.179228,0.0012954472112131018,3.062093023255814e-07,2.2719245426074277,0.1752747469635655,4.195778088324068,5.64091600834913,0.015047700728593719,0.9274789944985061
267,0.0004677777777777778,0.00014333333333333334,140000.0,0.179228,0.0011103833238969444,3.062093023255814e-07,2.272742605332813,0.1654032912858159,4.190344971061815,6.0531317453392,0.012906686587966287,0.9278875902583609
268,0.0004677777777777778,0.00014333333333333334,160000.0,0.179228,0.0009715854084098262,3.062093023255814e-07,2.2720589313346253,0.1580950027830993,4.116030101681767,6.461372071286661,0.011286199904184628,0.9271471448567867
269,0.0004677777777777778,0.00014333333333333334,180000.0,0.179228,0.0008636314741420677,3.062093023255814e-07,2.271554287613899,0.15259801567226697,4.188190599673965,6.869907063116466,0.010027503772563243,0.9266037144043001
270,0.0004677777777777778,0.00014333333333333334,200000.0,0.179228,0.000777268326727861,3.062093023255814e-07,2.2713139349699696,0.14784342064809788,4.128447033769652,7.279106898791758,0.009022703232623195,0.9262975715434542
271,0.0004677777777777778,0.0001622222222222222,20000.0,0.179228,0.006867644804650279,2.70554794520548e-07,2.3114985446048437,0.5878991985782366,3.8529725937847084,3.6532772197770633,0.08309113312252203,0.9852012601809543
272,0.0004677777777777778,0.0001622222222222222,40000.0,0.179228,0.0034338224023251394,2.70554794520548e-07,2.324081181986243,0.3816099709079757,4.03959858355401,4.092613998230495,0.04179760196074984,0.9798218292825045
273,0.0004677777777777778,0.0001622222222222222,60000.0,0.179228,0.0022892149348834267,2.70554794520548e-07,2.3302421013318133,0.3130877009542896,4.028792531130599,4.524025225209636,0.02798824489885017,0.9811629493529866
274,0.0004677777777777778,0.0001622222222222222,80000.0,0.179228,0.0017169112011625697,2.70554794520548e-07,2.3221419010737883,0.2803140636059311,4.104902033030927,4.927399342726492,0.020839167218444973,0.9727872232618171
275,0.0004677777777777778,0.0001622222222222222,100000.0,0.179228,0.001373528960930056,2.70554794520548e-07,2.3305244628961304,0.2590506288642446,4.109344975901755,5.365799523372051,0.01678948151143165,0.9788927597405388
276,0.0004677777777777778,0.0001622222222222222,120000.0,0.179228,0.0011446074674417133,2.70554794520548e-07,2.3316998136604954,0.24543049702735018,4.109766094085684,5.78933083334137,0.014004268080603196,0.9793224253945744
277,0.0004677777777777778,0.0001622222222222222,140000.0,0.179228,0.00098109211495004,2.70554794520548e-07,2.3321643884423287,0.23574127626505004,4.107663958854755,6.21139334560176,0.012007883687295917,0.9793339785431073
278,0.0004677777777777778,0.0001622222222222222,160000.0,0.179228,0.0008584556005812848,2.70554794520548e-07,2.3321531968023543,0.22851802268123217,4.104210406633073,6.632270547194407,0.010506480734899935,0.9790521635037939
279,0.0004677777777777778,0.0001622222222222222,180000.0,0.179228,0.000763071644961142,2.70554794520548e-07,2.3320077617437662,0.2229074139797454,4.1000487821869935,7.0527377139969065,0.009337736369182913,0.9787243363222312
280,0.0004677777777777778,0.0001622222222222222,200000.0,0.179228,0.000686764480465028,2.70554794520548e-07,2.3318842151787624,0.21842405447885002,4.095565875723739,7.473222532804897,0.008402948130193126,0.9784599394005548
281,0.0004677777777777778,0.0001811111111111111,20000.0,0.179228,0.006151387371036446,2.4233742331288344e-07,2.416525783433581,0.5883808210953665,6.33927705552893,3.8192706702011057,0.0812980427340531,1.0768135336543765
282,0.0004677777777777778,0.0001811111111111111,40000.0,0.179228,0.003075693685518223,2.4233742331288344e-07,2.4314619400638082,0.3913076094002001,6.574296642805172,4.2817072179747635,0.04097222604045781,1.073117826144176
283,0.0004677777777777778,0.0001811111111111111,60000.0,0.179228,0.002050462457012149,2.4233742331288344e-07,2.4344578229173033,0.32642167796872956,6.636388407902495,4.726353795724569,0.027360109678879085,1.0716415946058018
284,0.0004677777777777778,0.0001811111111111111,80000.0,0.179228,0.0015378468427591115,2.4233742331288344e-07,2.4372310317780603,0.293924145002232,6.666092927323837,5.171609270950502,0.020561064502692097,1.0722959480978225
285,0.0004677777777777778,0.0001811111111111111,100000.0,0.179228,0.0012302774742072894,2.4233742331288344e-07,2.4390199360330804,0.2744145582315002,6.683516759099356,5.615599500722563,0.016470863589390834,1.0728854669951344
286,0.0004677777777777778,0.0001811111111111111,120000.0,0.179228,0.0010252312285060745,2.4233742331288344e-07,2.4410843383346785,0.2613479775648053,6.695882779617751,6.060919481964406,0.013747992856576803,1.074079377796468
287,0.0004677777777777778,0.0001811111111111111,140000.0,0.179228,0.0008787696244337782,2.4233742331288344e-07,2.4419971033379677,0.2520812622257092,6.707025098063688,6.503917405146209,0.011792307166579181,1.074459001539244
288,0.0004677777777777778,0.0001811111111111111,160000.0,0.179228,0.0007689234213795557,2.4233742331288344e-07,2.4422328897640195,0.24517415408779786,6.713850088725709,6.945319581226508,0.010319977552005425,1.0743605328352541
289,0.0004677777777777778,0.0001811111111111111,180000.0,0.179228,0.0006834874856707162,2.4233742331288344e-07,2.4421846514762575,0.2398360053944548,6.717937644112462,7.3859478851526745,0.009172778184463767,1.0740874584459323
290,0.0004677777777777778,0.0001811111111111111,200000.0,0.179228,0.0006151387371036447,2.4233742331288344e-07,2.4425956175528687,0.23551485353619891,6.720495005104375,7.828030435133433,0.00825816756449066,1.0742659414219176
291,0.0004677777777777778,0.0002,20000.0,0.179228,0.005570423008216337,2.1945e-07,2.5079833629506574,0.540783660610232,9.636654220828634,3.963817545476255,0.07926475646991214,1.1548145796228393
292,0.0004677777777777778,0.0002,40000.0,0.179228,0.0027852115041081685,2.1945e-07,2.52293211696081,0.3541212507892196,9.837383153359443,4.442782540683307,0.03994257736902582,1.1527413821608055
293,0.0004677777777777778,0.0002,60000.0,0.179228,0.0018568076694054458,2.1945e-07,2.529399338722647,0.2923577071639298,9.905058071002378,4.910677052169696,0.02674500484010391,1.1548433220096064
294,0.0004677777777777778,0.0002,80000.0,0.179228,0.0013926057520540843,2.1945e-07,2.531403054276975,0.2616879265255018,9.941970910928367,5.371434768931398,0.020085306514969505,1.1550474020289305
295,0.0004677777777777778,0.0002,100000.0,0.179228,0.0011140846016432675,2.1945e-07,2.532539284734079,0.24333083842026176,9.969035496612282,5.830918449171742,0.016080735071902608,1.1551964578390936
296,0.0004677777777777778,0.0002,120000.0,0.179228,0.0009284038347027229,2.1945e-07,2.534163867841329,0.2310180162900283,9.984176150287889,6.2920247841858785,0.013416931864501543,1.1561188047958821
297,0.0004677777777777778,0.0002,140000.0,0.179228,0.0007957747154594768,2.1945e-07,2.530217214228019,0.2226818623260757,9.986080583986034,6.738879319686335,0.01146398781402605,1.1521589401000703
298,0.0004677777777777778,0.0002,160000.0,0.179228,0.0006963028760270421,2.1945e-07,2.5319184410798083,0.21601632278138713,9.992342092404636,7.200370939480402,0.010044224500089417,1.1534288224196374
299,0.0004677777777777778,0.0002,180000.0,0.179228,0.0006189358898018152,2.1945e-07,2.531199704210847,0.21100489154229984,9.991622181845008,7.655157889438948,0.008922975265333337,1.152569286080461
300,0.0004677777777777778,0.0002,200000.0,0.179228,0.0005570423008216338,2.1945e-07,2.535985619472649,0.20656030390923774,10.00331159572093,8.127326713285944,0.008060971994847682,1.1567536240594363
301,0.0006866666666666666,3e-05,20000.0,0.253239,0.03713615338810892,1.463e-06,2.284961241794053,0.2867559671501846,1.0389389181173065,3.611335543430664,0.43758075106488886,1.3312330214232373
302,0.0006866666666666666,3e-05,40000.0,0.253239,0.01856807669405446,1.463e-06,2.284510431119752,0.14321399248259173,0.89212352540283,4.022931488784638,0.21820591159548614,1.3239102289002351
303,0.0006866666666666666,3e-05,60000.0,0.253239,0.012378717796036305,1.463e-06,2.286457773923284,0.09537612867491035,0.8839417461094,4.439020580605621,0.14565699499987947,1.3249090081042572
304,0.0006866666666666666,3e-05,80000.0,0.253239,0.00928403834702723,1.463e-06,2.288941841220314,0.07145279467461246,0.882268675818839,4.856951471722208,0.10946401133425321,1.3273481256257058
305,0.0006866666666666666,3e-05,100000.0,0.253239,0.007427230677621783,1.463e-06,2.2907144219392905,0.05711955144110802,0.8838559045331377,5.274140885073022,0.08770088715318852,1.3292006745105984
306,0.0006866666666666666,3e-05,120000.0,0.253239,0.006189358898018153,1.463e-06,2.2897693669599954,0.047621372524006333,0.8806535438783745,5.685222565837632,0.0730210820138565,1.3279940779736992
307,0.0006866666666666666,3e-05,140000.0,0.253239,0.005305164769729845,1.463e-06,2.290825529424168,0.04080183725219958,0.8832186981428455,6.101293082047151,0.06264584722760383,1.3291526611728552
308,0.0006866666666666666,3e-05,160000.0,0.253239,0.004642019173513615,1.463e-06,2.2891909409103364,0.035729207297599756,0.8808699918200864,6.5100927653984515,0.054736129207901434,1.327213606685243
309,0.0006866666666666666,3e-05,180000.0,0.253239,0.004126239265345435,1.463e-06,2.288007270928344,0.03177769105780651,0.8788717124554634,6.9196661496140095,0.04860355288251981,1.3258119694197865
310,0.0006866666666666666,3e-05,200000.0,0.253239,0.0037136153388108916,1.463e-06,2.288163285708756,0.028599735568308523,0.8746395227410615,7.333105698039422,0.04374885134375586,1.3259715841962687
311,0.0006866666666666666,4.888888888888889e-05,20000.0,0.253239,0.022788094124521378,8.9775e-07,2.317958773579302,0.28287748760863873,0.6626890588046557,3.6634874824666146,0.27630309262694985,1.3697092868950809
312,0.0006866666666666666,4.888888888888889e-05,40000.0,0.253239,0.011394047062260689,8.9775e-07,2.3093985463721496,0.14194475904671316,0.5714224293668981,4.0667584642195,0.13683021104751403,1.3528727415811808
313,0.0006866666666666666,4.888888888888889e-05,60000.0,0.253239,0.0075960313748404595,8.9775e-07,2.2851290585546327,0.09568996568935564,0.5594773838165054,4.436440959440306,0.08927661181577026,1.3233761906515138
314,0.0006866666666666666,4.888888888888889e-05,80000.0,0.253239,0.005697023531130344,8.9775e-07,2.284451948729114,0.07183766444644715,0.557798128573199,4.8474242790472815,0.06690788623628642,1.3221519654229303
315,0.0006866666666666666,4.888888888888889e-05,100000.0,0.253239,0.004557618824904276,8.9775e-07,2.285845892337392,0.05747582465056567,0.5569232895271709,5.262931582517611,0.05358796856998624,1.3235611938914738
316,0.0006866666666666666,4.888888888888889e-05,120000.0,0.253239,0.0037980156874202298,8.9775e-07,2.294826844454031,0.04774361758173196,0.5566072609779873,5.697779675558026,0.04500653222292232,1.3338682073126225
317,0.0006866666666666666,4.888888888888889e-05,140000.0,0.253239,0.003255442017788769,8.9775e-07,2.291615128912719,0.04101026519199943,0.5567619299421495,6.103396069740979,0.03846827296009803,1.3300709709008702
318,0.0006866666666666666,4.888888888888889e-05,160000.0,0.253239,0.002848511765565172,8.9775e-07,2.286399429018313,0.03599207921702895,0.5570065872618208,6.50215415221944,0.033506216381045555,1.3239807676226574
319,0.0006866666666666666,4.888888888888889e-05,180000.0,0.253239,0.002532010458280153,8.9775e-07,2.287299984227427,0.03200373416212008,0.5609685256053053,6.917527088298692,0.029806471574998238,1.3249939971582336
320,0.0006866666666666666,4.888888888888889e-05,200000.0,0.253239,0.002278809412452138,8.9775e-07,2.2871688070494525,0.028826116267627513,0.5575846200394338,7.329918592832084,0.026822556380934386,1.3248206855822302
321,0.0006866666666666666,6.777777777777778e-05,20000.0,0.253239,0.01643731379473673,6.475573770491803e-07,2.227769317950394,0.2969636824444137,0.5868070169498687,3.5209448516342388,0.18413802959980324,1.2660503150243765
322,0.0006866666666666666,6.777777777777778e-05,40000.0,0.253239,0.008218656897368365,6.475573770491803e-07,2.2837025877895867,0.14620882964775944,0.5263385033617307,4.021508908993951,0.09651470167327744,1.3230694751967276
323,0.0006866666666666666,6.777777777777778e-05,60000.0,0.253239,0.0054791045982455775,6.475573770491803e-07,2.2919800325331647,0.09807528362996124,0.513849018781406,4.449741714361187,0.0647828213032022,1.3313744693805467
324,0.0006866666666666666,6.777777777777778e-05,80000.0,0.253239,0.0041093284486841825,6.475573770491803e-07,2.283220503515088,0.07456284932128952,0.5201453183276741,4.8448112508187355,0.04820941894380215,1.3207708162185847
325,0.0006866666666666666,6.777777777777778e-05,100000.0,0.253239,0.0032874627589473465,6.475573770491803e-07,2.2838599755964553,0.06021418595329073,0.5151400342522192,5.258359207813279,0.03858649038355741,1.3212978779756384
326,0.0006866666666666666,6.777777777777778e-05,120000.0,0.253239,0.0027395522991227887,6.475573770491803e-07,2.292927893616551,0.05046233590469849,0.5141146133429197,5.693064808502662,0.032410027945421235,1.3316912133624654
327,0.0006866666666666666,6.777777777777778e-05,140000.0,0.253239,0.0023481876849623905,6.475573770491803e-07,2.285024180520925,0.043817930236255014,0.5178188936330582,6.08584200143221,0.027588235496318596,1.3224573426321733
328,0.0006866666666666666,6.777777777777778e-05,160000.0,0.253239,0.0020546642243420912,6.475573770491803e-07,2.2885422717983412,0.038644491152014675,0.5118257113950242,6.508248054230994,0.02421373934874573,1.3264855146062386
329,0.0006866666666666666,6.777777777777778e-05,180000.0,0.253239,0.0018263681994151923,6.475573770491803e-07,2.287507535443924,0.03468873791736399,0.5121832341543249,6.918154789593768,0.02150365182409978,1.3252542439234045
330,0.0006866666666666666,6.777777777777778e-05,200000.0,0.253239,0.0016437313794736732,6.475573770491803e-07,2.2875474785053,0.03150962511035284,0.5112692111809606,7.3311321591137855,0.019353824501637525,1.3252772855346293
331,0.0006866666666666666,8.666666666666667e-05,20000.0,0.253239,0.012854822326653085,5.064230769230769e-07,2.2808845224170193,0.2941287863176268,1.0143057920265037,3.6048923699896505,0.15093189023249176,1.3269572100990648
332,0.0006866666666666666,8.666666666666667e-05,40000.0,0.253239,0.0064274111633265425,5.064230769230769e-07,2.2827456432809514,0.150843340655017,1.0800367103350916,4.019823767992024,0.07541625100929368,1.3221122819031064
333,0.0006866666666666666,8.666666666666667e-05,60000.0,0.253239,0.004284940775551029,5.064230769230769e-07,2.28322597340214,0.10318297581661556,1.0848412801322431,4.432746233801851,0.05027734607310081,1.321336796583134
334,0.0006866666666666666,8.666666666666667e-05,80000.0,0.253239,0.0032137055816632712,5.064230769230769e-07,2.279231786058889,0.07951296321342526,0.9850744409138077,4.836347511474077,0.037570648701530554,1.3162437668271336
335,0.0006866666666666666,8.666666666666667e-05,100000.0,0.253239,0.0025709644653306176,5.064230769230769e-07,2.282034916993214,0.06512372110011082,1.0625555169709502,5.2541571928851765,0.030128410469833517,1.3192546197355375
336,0.0006866666666666666,8.666666666666667e-05,120000.0,0.253239,0.0021424703877755144,5.064230769230769e-07,2.288018890445645,0.055451043355024626,1.0277689154103349,5.6808763427096824,0.02523789975678802,1.3260535684607768
337,0.0006866666666666666,8.666666666666667e-05,140000.0,0.253239,0.0018364031895218695,5.064230769230769e-07,2.2835721392634145,0.048758607600908305,1.02083716791719,6.081974692828608,0.021548004733494264,1.3208274739642274
338,0.0006866666666666666,8.666666666666667e-05,160000.0,0.253239,0.0016068527908316356,5.064230769230769e-07,2.280202139982521,0.04372285562109911,0.9933774030650329,6.484530053767893,0.01879862423458532,1.3168808084684855
339,0.0006866666666666666,8.666666666666667e-05,180000.0,0.253239,0.0014283135918503427,5.064230769230769e-07,2.2819665615207794,0.03971954143562791,1.0163791710938075,6.901397111338523,0.0167355895837792,1.3188828938578148
340,0.0006866666666666666,8.666666666666667e-05,200000.0,0.253239,0.0012854822326653088,5.064230769230769e-07,2.279385667221372,0.036585275906803466,0.9922036556251753,7.304975186311053,0.01502787307706056,1.3158750568083175
341,0.0006866666666666666,0.00010555555555555555,20000.0,0.253239,0.010554485699778324,4.1580000000000006e-07,2.2823820939346393,0.3164232304975348,1.1967687133265075,3.607259251821818,0.1240853123945316,1.3301966676828942
342,0.0006866666666666666,0.00010555555555555555,40000.0,0.253239,0.005277242849889162,4.1580000000000006e-07,2.2906204183220193,0.17288379271708426,1.280359804745233,4.033690931848343,0.062348336977086825,1.332039833564809
343,0.0006866666666666666,0.00010555555555555555,60000.0,0.253239,0.003518161899926108,4.1580000000000006e-07,2.2889112613601825,0.1255380720078533,1.2940930228887981,4.443783879255113,0.04148611161919459,1.328490624644141
344,0.0006866666666666666,0.00010555555555555555,80000.0,0.253239,0.002638621424944581,4.1580000000000006e-07,2.2914582562532506,0.10169308132681905,1.2906647310517965,4.8622911031088965,0.031179254076800517,1.3308484391420472
345,0.0006866666666666666,0.00010555555555555555,100000.0,0.253239,0.0021108971399556647,4.1580000000000006e-07,2.2904994885529404,0.08750702729287917,1.2810486099150973,5.273646022444289,0.024920838655075196,1.329437831473775
346,0.0006866666666666666,0.00010555555555555555,120000.0,0.253239,0.001759080949963054,4.1580000000000006e-07,2.290814623564858,0.07801010905819365,1.2736953871865628,5.687817812556714,0.020772310277871044,1.3296295917325403
347,0.0006866666666666666,0.00010555555555555555,140000.0,0.253239,0.0015077836713969035,4.1580000000000006e-07,2.288754634992766,0.07129904485749136,1.208904385285754,6.095777544654333,0.017772435202990933,1.3271285879365897
348,0.0006866666666666666,0.00010555555555555555,160000.0,0.253239,0.0013193107124722906,4.1580000000000006e-07,2.2903384728648066,0.06616731729167559,1.2620521631552999,6.513356162671851,0.01557218375478692,1.3288878998474463
349,0.0006866666666666666,0.00010555555555555555,180000.0,0.253239,0.0011727206333087025,4.1580000000000006e-07,2.289840427510003,0.06222846256222177,1.2556598127986258,6.925210201727052,0.01383578442340312,1.3282540559198097
350,0.0006866666666666666,0.00010555555555555555,200000.0,0.253239,0.0010554485699778324,4.1580000000000006e-07,2.2900615727423306,0.05905995916547556,1.2492098417173236,7.339189328324622,0.012454522588198912,1.3284680929607728
351,0.0006866666666666666,0.00012444444444444444,20000.0,0.253239,0.008952465548919115,3.5268750000000005e-07,2.317376662021239,0.32110833559032537,2.75968403723995,3.662567466791328,0.10849329190286314,1.371638296857421
352,0.0006866666666666666,0.00012444444444444444,40000.0,0.253239,0.004476232774459557,3.5268750000000005e-07,2.318246605396611,0.18088005671417554,2.8315497180025924,4.0823395422392155,0.05416711113122895,1.3646847326130622
353,0.0006866666666666666,0.00012444444444444444,60000.0,0.253239,0.002984155182973038,3.5268750000000005e-07,2.3225298584268224,0.13394060197838809,2.87342042726871,4.50905236834417,0.03623003929931854,1.3680500627196706
354,0.0006866666666666666,0.00012444444444444444,80000.0,0.253239,0.0022381163872297787,3.5268750000000005e-07,2.321105260404476,0.11070549234596538,2.8881106600768502,4.925199674157465,0.027135322563526198,1.3657260208968134
355,0.0006866666666666666,0.00012444444444444444,100000.0,0.253239,0.0017904931097838229,3.5268750000000005e-07,2.3213804596227656,0.09670334806420414,2.89251325324159,5.3447463702354545,0.02171196322967633,1.3657196256625264
356,0.0006866666666666666,0.00012444444444444444,120000.0,0.253239,0.001492077591486519,3.5268750000000005e-07,2.3223446934234255,0.08750679491707465,2.897579949495844,5.766103192407154,0.01810768223001405,1.3666616063408559
357,0.0006866666666666666,0.00012444444444444444,140000.0,0.253239,0.0012789236498455879,3.5268750000000005e-07,2.322285204367449,0.08068402821070036,2.888732108398959,6.18508152190409,0.015519738075295636,1.3664609905496037
358,0.0006866666666666666,0.00012444444444444444,160000.0,0.253239,0.0011190581936148893,3.5268750000000005e-07,2.3215825138783392,0.07571364772853736,2.8883978906439074,6.6022092162677755,0.013571362896017266,1.365545754964451
359,0.0006866666666666666,0.00012444444444444444,180000.0,0.253239,0.000994718394324346,3.5268750000000005e-07,2.321907631651527,0.07181924127652926,2.886918618824428,7.0221916885563465,0.012066695783162915,1.3658628791260765
360,0.0006866666666666666,0.00012444444444444444,200000.0,0.253239,0.0008952465548919114,3.5268750000000005e-07,2.3224955336162103,0.06869450714292805,2.884585927340082,7.443133686133232,0.010865451014890176,1.366504654317064
361,0.0006866666666666666,0.00014333333333333334,20000.0,0.253239,0.00777268326727861,3.062093023255814e-07,2.3276791369384178,0.34554279011254313,4.331789507128066,3.678850322348431,0.09503265024167695,1.3857238283384647
362,0.0006866666666666666,0.00014333333333333334,40000.0,0.253239,0.003886341633639305,3.062093023255814e-07,2.3340284378094265,0.20650356151942947,4.417818005843684,4.110130717844887,0.04767082633168858,1.3844697410523084
363,0.0006866666666666666,0.00014333333333333334,60000.0,0.253239,0.0025908944224262037,3.062093023255814e-07,2.334778305324205,0.1604354059062492,4.447106168471184,4.5328319930886245,0.03178808131992243,1.3834148555065477
364,0.0006866666666666666,0.00014333333333333334,80000.0,0.253239,0.0019431708168196524,3.062093023255814e-07,2.336231441415305,0.1373617261129509,4.455118649264075,4.957296220167963,0.02386735670939996,1.3843459899241708
365,0.0006866666666666666,0.00014333333333333334,100000.0,0.253239,0.001554536653455722,3.062093023255814e-07,2.337708795554229,0.12349590225869737,4.455286736955869,5.3823407308840565,0.019116785463675817,1.3856802334897163
366,0.0006866666666666666,0.00014333333333333334,120000.0,0.253239,0.0012954472112131018,3.062093023255814e-07,2.33821923488259,0.11428515065181377,4.452863320169062,5.805517773905284,0.015937044768882223,1.3860327344753804
367,0.0006866666666666666,0.00014333333333333334,140000.0,0.253239,0.0011103833238969444,3.062093023255814e-07,2.3384557425462056,0.10772751096560775,4.457458636338074,6.228149486467862,0.013662794583679572,1.3861451301151964
368,0.0006866666666666666,0.00014333333333333334,160000.0,0.253239,0.0009715854084098262,3.062093023255814e-07,2.3382597693350933,0.10280382532008712,4.44427723007975,6.649636662425911,0.01195277538484364,1.3857932063777174
369,0.0006866666666666666,0.00014333333333333334,180000.0,0.253239,0.0008636314741420677,3.062093023255814e-07,2.3381382423622386,0.09898256284028857,4.440540793760552,7.071278249140965,0.010623483551042416,1.3855602030469416
370,0.0006866666666666666,0.00014333333333333334,200000.0,0.253239,0.000777268326727861,3.062093023255814e-07,2.3379993581707654,0.0959269892564786,4.438409394173512,7.492820343065668,0.009559934165952251,1.3853269036823308
371,0.0006866666666666666,0.0001622222222222222,20000.0,0.253239,0.006867644804650279,2.70554794520548e-07,2.285870835889015,0.42418612664866284,4.287175565353952,3.6127731387058706,0.08098671176162259,1.3430669052161066
372,0.0006866666666666666,0.0001622222222222222,40000.0,0.253239,0.0034338224023251394,2.70554794520548e-07,2.294955119841802,0.2826078236254807,4.3304427193759825,4.041324167836619,0.0407226958555578,1.342640974793406
373,0.0006866666666666666,0.0001622222222222222,60000.0,0.253239,0.0022892149348834267,2.70554794520548e-07,2.2941949645500057,0.23607219869768908,4.381945372836251,4.454041871975963,0.02711911669307012,1.339070690138681
374,0.0006866666666666666,0.0001622222222222222,80000.0,0.253239,0.0017169112011625697,2.70554794520548e-07,2.2969248404770775,0.21248785964841532,4.401288272556141,4.87389075750512,0.02038476685199375,1.34108147959257
375,0.0006866666666666666,0.0001622222222222222,100000.0,0.253239,0.001373528960930056,2.70554794520548e-07,2.2986865014347653,0.1984107654872576,4.412460504353847,5.292495800903403,0.016331727360704765,1.3424943982919164
376,0.0006866666666666666,0.0001622222222222222,120000.0,0.253239,0.0011446074674417133,2.70554794520548e-07,2.2995695803259353,0.18903449547496595,4.4162706173730255,5.709555319599659,0.013619729715845814,1.343120680582462
377,0.0006866666666666666,0.0001622222222222222,140000.0,0.253239,0.00098109211495004,2.70554794520548e-07,2.29985445318008,0.18237297721218773,4.417229106499973,6.125340356421697,0.011676687599828562,1.3431773069621795
378,0.0006866666666666666,0.0001622222222222222,160000.0,0.253239,0.0008584556005812848,2.70554794520548e-07,2.2997106584714113,0.17740276740804392,4.416662709179948,6.540009158987338,0.010215677197248623,1.3428097789461788
379,0.0006866666666666666,0.0001622222222222222,180000.0,0.253239,0.000763071644961142,2.70554794520548e-07,2.2995551728109023,0.1735405606349061,4.415283850343714,6.954590700235467,0.009079284598446887,1.3424769528257583
380,0.0006866666666666666,0.0001622222222222222,200000.0,0.253239,0.000686764480465028,2.70554794520548e-07,2.299445402322347,0.17045031406955977,4.413388059888022,7.3692626253626585,0.00817051840429086,1.342230174278285
381,0.0006866666666666666,0.0001811111111111111,20000.0,0.253239,0.006151387371036446,2.4233742331288344e-07,2.196267024296661,0.4987167330012068,3.7008631821279683,3.4711561065603864,0.06698162100481539,1.2468387045883114
382,0.0006866666666666666,0.0001811111111111111,40000.0,0.253239,0.003075693685518223,2.4233742331288344e-07,2.202966214216531,0.35130198164109977,3.9039184245854313,3.8793353845867427,0.033612203615076566,1.2416234900014844
383,0.0006866666666666666,0.0001811111111111111,60000.0,0.253239,0.002050462457012149,2.4233742331288344e-07,2.20578145126361,0.3022963130448518,3.9702906881277547,4.282392340741223,0.022455205208837016,1.2415101789114038
384,0.0006866666666666666,0.0001811111111111111,80000.0,0.253239,0.0015378468427591115,2.4233742331288344e-07,2.205454358568616,0.2780599654318858,3.9998727163740857,4.679797712533918,0.016833735834745886,1.2396982010419164
385,0.0006866666666666666,0.0001811111111111111,100000.0,0.253239,0.0012302774742072894,2.4233742331288344e-07,2.206705227907346,0.26334205636670055,4.014164757032044,5.080718116733872,0.013481275353958218,1.2402859918049065
386,0.0006866666666666666,0.0001811111111111111,120000.0,0.253239,0.0010252312285060745,2.4233742331288344e-07,2.204382800126931,0.25390243822030667,4.022477298759629,5.4732179667791545,0.01121031611386463,1.2371760136294254
387,0.0006866666666666666,0.0001811111111111111,140000.0,0.253239,0.0008787696244337782,2.4233742331288344e-07,2.206399366236636,0.24673596410997628,4.027056675968002,5.876435816060006,0.009626197357183444,1.2390719893515578
388,0.0006866666666666666,0.0001811111111111111,160000.0,0.253239,0.0007689234213795557,2.4233742331288344e-07,2.208099413761591,0.24134918333154465,4.02893674572079,6.279481436831762,0.00843577504594825,1.2407116262463298
389,0.0006866666666666666,0.0001811111111111111,180000.0,0.253239,0.0006834874856707162,2.4233742331288344e-07,2.207209499297366,0.23740288911192492,4.03031221673284,6.67530783291501,0.007492343910020425,1.2395175184940745
390,0.0006866666666666666,0.0001811111111111111,200000.0,0.253239,0.0006151387371036447,2.4233742331288344e-07,2.207712381369671,0.2341146625343833,4.029337211559154,7.07527663981352,0.006746130752285781,1.2399229211035643
