Combination,Capacitance,Total Volume
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00033, 0.001]",0.000798274,5.338e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00047, 0.00068]",0.000800539,4.706e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00047, 0.00082]",0.000801922,5.099e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00047, 0.001]",0.000803175,5.59e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00068, 0.00082]",0.000805802,5.664e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00068, 0.001]",0.000807189,6.155e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00082, 0.001]",0.000808836,6.548e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00033, 0.00047]",0.000905173,4.124e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00033, 0.00068]",0.000928799,4.69e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00033, 0.00082]",0.000939569,5.083e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00033, 0.001]",0.000949973,5.573e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00047, 0.00068]",0.000973743,4.941e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00047, 0.00082]",0.000990039,5.334e-06
"parallel:[4.7e-05, 0.00068] and series:[0.00033, 0.00047, 0.00068]",0.000877863,5.117e-06
"parallel:[4.7e-05, 0.00068] and series:[0.00033, 0.00047, 0.00082]",0.000883802,5.51e-06
"parallel:[4.7e-05, 0.00068] and series:[0.00033, 0.00047, 0.001]",0.000889391,6.001e-06
"parallel:[4.7e-05, 0.00068] and series:[0.00033, 0.00068, 0.00082]",0.000901813,6.075e-06
"parallel:[4.7e-05, 0.00068] and series:[0.00033, 0.00068, 0.001]",0.000908789,6.566e-06
"parallel:[4.7e-05, 0.00068] and series:[0.00033, 0.00082, 0.001]",0.000917483,6.959e-06
"parallel:[4.7e-05, 0.00068] and series:[0.00047, 0.00068, 0.00082]",0.000934565,6.327e-06
"parallel:[4.7e-05, 0.00068] and series:[0.00047, 0.00068, 0.001]",0.000944474,6.817e-06
"parallel:[4.7e-05, 0.00068] and series:[0.00047, 0.00082, 0.001]",0.000957035,7.21e-06
"parallel:[4.7e-05, 0.00068] and series:[0.00068, 0.00082, 0.001]",0.000997995,7.776e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.0022, 0.00033]",0.000755768,3.678e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.0022, 0.00047]",0.000756534,3.929e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.0022, 0.00068]",0.000757119,4.495e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.0022, 0.00082]",0.000757348,4.887e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.0022, 0.001]",0.000757552,5.378e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00033, 0.00047]",0.000754446,4.105e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00033, 0.00068]",0.000754951,4.671e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00033, 0.00082]",0.000755148,5.063e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00033, 0.001]",0.000755323,5.554e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00047, 0.00068]",0.000755674,4.922e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00047, 0.00082]",0.000755882,5.315e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00047, 0.001]",0.000756066,5.806e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00068, 0.00082]",0.000756441,5.88e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00068, 0.001]",0.000756632,6.371e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00082, 0.001]",0.000756854,6.764e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00033, 0.00047]",0.00076419,4.34e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00033, 0.00068]",0.000765121,4.906e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00033, 0.00082]",0.00076549,5.299e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00033, 0.001]",0.000765818,5.789e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00047, 0.00068]",0.00076648,5.157e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00047, 0.00082]",0.000766875,5.55e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00047, 0.001]",0.000767227,6.041e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00068, 0.00082]",0.000767948,6.115e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00068, 0.001]",0.000768319,6.606e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00082, 0.001]",0.000768753,6.999e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.00033, 0.00047, 0.00068]",0.000762836,5.333e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.00033, 0.00047, 0.00082]",0.000763161,5.726e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.00033, 0.00047, 0.001]",0.00076345,6.217e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.00033, 0.00068, 0.00082]",0.000764041,6.291e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.00033, 0.00068, 0.001]",0.000764345,6.782e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.00033, 0.00082, 0.001]",0.000764698,7.175e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.00047, 0.00068, 0.00082]",0.000765322,6.543e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.00047, 0.00068, 0.001]",0.000765648,7.033e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.00047, 0.00082, 0.001]",0.000766026,7.426e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.00068, 0.00082, 0.001]",0.000767053,7.992e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00033, 0.00047]",0.000791051,4.467e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00033, 0.00068]",0.000793865,5.033e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00033, 0.00082]",0.000795007,5.425e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00033, 0.001]",0.000796038,5.916e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00047, 0.00068]",0.00079816,5.284e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00047, 0.00082]",0.000799455,5.677e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00047, 0.001]",0.000800626,6.168e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00068, 0.00082]",0.000803077,6.242e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00068, 0.001]",0.000804369,6.733e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00082, 0.001]",0.000805901,7.126e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00033, 0.00047, 0.00068]",0.000787138,5.46e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00033, 0.00047, 0.00082]",0.000788059,5.853e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00033, 0.00047, 0.001]",0.000788889,6.344e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00033, 0.00068, 0.00082]",0.000790612,6.418e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00033, 0.00068, 0.001]",0.000791512,6.909e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00033, 0.00082, 0.001]",0.000792575,7.302e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00047, 0.00068, 0.00082]",0.000794487,6.669e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00047, 0.00068, 0.001]",0.000795501,7.16e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00047, 0.00082, 0.001]",0.0007967,7.553e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00068, 0.00082, 0.001]",0.000800045,8.119e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00033, 0.00047, 0.00068]",0.000868181,5.695e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00033, 0.00047, 0.00082]",0.00087337,6.088e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00033, 0.00047, 0.001]",0.000878229,6.579e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00033, 0.00068, 0.00082]",0.000888945,6.653e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00033, 0.00068, 0.001]",0.000894914,7.144e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00033, 0.00082, 0.001]",0.000902304,7.537e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00047, 0.00068, 0.00082]",0.00091667,6.905e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00047, 0.00068, 0.001]",0.00092491,7.396e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00047, 0.00082, 0.001]",0.000935259,7.788e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00068, 0.00082, 0.001]",0.000968275,8.354e-06
"parallel:[4.7e-05, 0.00068] and series:[0.00033, 0.00047, 0.00068, 0.00082]",0.00085442,7.081e-06
"parallel:[4.7e-05, 0.00068] and series:[0.00033, 0.00047, 0.00068, 0.001]",0.000858086,7.571e-06
"parallel:[4.7e-05, 0.00068] and series:[0.00033, 0.00047, 0.00082, 0.001]",0.000862548,7.964e-06
"parallel:[4.7e-05, 0.00068] and series:[0.00033, 0.00068, 0.00082, 0.001]",0.000875801,8.53e-06
"parallel:[4.7e-05, 0.00068] and series:[0.00047, 0.00068, 0.00082, 0.001]",0.000898887,8.781e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.00047]",0.000754108,4.683e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.00068]",0.0007546,5.249e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.00082]",0.000754792,5.641e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.001]",0.000754963,6.132e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.0022, 0.00047, 0.00068]",0.000755305,5.5e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.0022, 0.00047, 0.00082]",0.000755508,5.893e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.0022, 0.00047, 0.001]",0.000755687,6.384e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.0022, 0.00068, 0.00082]",0.000756052,6.458e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.0022, 0.00068, 0.001]",0.000756238,6.949e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.0022, 0.00082, 0.001]",0.000756455,7.342e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00033, 0.00047, 0.00068]",0.000753382,5.676e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00033, 0.00047, 0.00082]",0.000753558,6.069e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00033, 0.00047, 0.001]",0.000753713,6.56e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00033, 0.00068, 0.00082]",0.000754029,6.634e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00033, 0.00068, 0.001]",0.000754191,7.125e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00033, 0.00082, 0.001]",0.000754377,7.518e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00047, 0.00068, 0.00082]",0.000754705,6.885e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00047, 0.00068, 0.001]",0.000754875,7.376e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00047, 0.00082, 0.001]",0.000755071,7.769e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0001, 0.00068, 0.00082, 0.001]",0.000755599,8.335e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00033, 0.00047, 0.00068]",0.000762261,5.911e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00033, 0.00047, 0.00082]",0.000762576,6.304e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00033, 0.00047, 0.001]",0.000762856,6.795e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00033, 0.00068, 0.00082]",0.000763428,6.869e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00033, 0.00068, 0.001]",0.000763721,7.36e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00033, 0.00082, 0.001]",0.000764063,7.753e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00047, 0.00068, 0.00082]",0.000764666,7.121e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00047, 0.00068, 0.001]",0.00076498,7.612e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00047, 0.00082, 0.001]",0.000765346,8.004e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.0022, 0.00068, 0.00082, 0.001]",0.000766337,8.57e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.00033, 0.00047, 0.00068, 0.00082]",0.000761335,7.297e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.00033, 0.00047, 0.00068, 0.001]",0.000761596,7.787e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.00033, 0.00047, 0.00082, 0.001]",0.000761899,8.18e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.00033, 0.00068, 0.00082, 0.001]",0.000762718,8.746e-06
"parallel:[4.7e-05, 0.00068] and series:[4.7e-05, 0.00047, 0.00068, 0.00082, 0.001]",0.000763908,8.997e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00033, 0.00047, 0.00068]",0.000785537,6.038e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00033, 0.00047, 0.00082]",0.000786411,6.431e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00033, 0.00047, 0.001]",0.000787196,6.922e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00033, 0.00068, 0.00082]",0.000788824,6.996e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00033, 0.00068, 0.001]",0.000789675,7.487e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00033, 0.00082, 0.001]",0.000790677,7.88e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00047, 0.00068, 0.00082]",0.000792478,7.248e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00047, 0.00068, 0.001]",0.000793433,7.738e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00047, 0.00082, 0.001]",0.00079456,8.131e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.0022, 0.00068, 0.00082, 0.001]",0.000797698,8.697e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00033, 0.00047, 0.00068, 0.00082]",0.000783028,7.423e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00033, 0.00047, 0.00068, 0.001]",0.000783726,7.914e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00033, 0.00047, 0.00082, 0.001]",0.000784546,8.307e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00033, 0.00068, 0.00082, 0.001]",0.000786807,8.873e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0001, 0.00047, 0.00068, 0.00082, 0.001]",0.00079022,9.124e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00033, 0.00047, 0.00068, 0.00082]",0.000847444,7.659e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00033, 0.00047, 0.00068, 0.001]",0.000850715,8.15e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00033, 0.00047, 0.00082, 0.001]",0.000854681,8.542e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00033, 0.00068, 0.00082, 0.001]",0.000866374,9.108e-06
"parallel:[4.7e-05, 0.00068] and series:[0.0022, 0.00047, 0.00068, 0.00082, 0.001]",0.000886431,9.359e-06
"parallel:[4.7e-05, 0.00068] and series:[0.00033, 0.00047, 0.00068, 0.00082, 0.001]",0.000840019,9.535e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05]",0.000914,2.395e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001]",0.000967,2.522e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001]",0.000898973,2.738e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0022]",0.000913017,2.973e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00033]",0.000908141,3.149e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00047]",0.000909727,3.4e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00068]",0.000910961,3.966e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00082]",0.000911452,4.358e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.001]",0.00091189,4.849e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.0022]",0.000962652,3.1e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.00033]",0.000943744,3.276e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.00047]",0.000949456,3.527e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.00068]",0.000954179,4.093e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.00082]",0.00095613,4.485e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.001]",0.000957909,4.976e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.0022]",0.000898515,3.316e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.00033]",0.000896149,3.492e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.00047]",0.000896936,3.743e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.00068]",0.000897537,4.309e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.00082]",0.000897773,4.701e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.001]",0.000897982,5.192e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0022, 0.00033]",0.000907385,3.727e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0022, 0.00047]",0.000908913,3.978e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0022, 0.00068]",0.0009101,4.544e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0022, 0.00082]",0.000910572,4.937e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0022, 0.001]",0.000910993,5.427e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00033, 0.00047]",0.000904829,4.154e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00033, 0.00068]",0.000905794,4.72e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00033, 0.00082]",0.000906175,5.112e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00033, 0.001]",0.000906515,5.603e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00047, 0.00068]",0.000907201,4.971e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00047, 0.00082]",0.000907611,5.364e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00047, 0.001]",0.000907976,5.855e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00068, 0.00082]",0.000908725,5.929e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00068, 0.001]",0.00090911,6.42e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00082, 0.001]",0.00090956,6.813e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.0022, 0.00033]",0.000941157,3.854e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.0022, 0.00047]",0.000946477,4.105e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.0022, 0.00068]",0.000950857,4.671e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.0022, 0.00082]",0.00095266,5.063e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.0022, 0.001]",0.000954302,5.554e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.00033, 0.00047]",0.000932972,4.281e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.00033, 0.00068]",0.000935961,4.847e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.00033, 0.00082]",0.000937176,5.239e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.00033, 0.001]",0.000938274,5.73e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.00047, 0.00068]",0.000940539,5.098e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.00047, 0.00082]",0.000941922,5.491e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.00047, 0.001]",0.000943175,5.982e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.00068, 0.00082]",0.000945802,6.056e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.00068, 0.001]",0.000947189,6.547e-06
"parallel:[4.7e-05, 0.00082] and series:[0.0001, 0.00082, 0.001]",0.000948836,6.94e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.00033]",0.000895768,4.07e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.00047]",0.000896534,4.321e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.00068]",0.000897119,4.887e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.00082]",0.000897348,5.279e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.001]",0.000897552,5.77e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.00033, 0.00047]",0.000894446,4.497e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.00033, 0.00068]",0.000894951,5.063e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.00033, 0.00082]",0.000895148,5.455e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.00033, 0.001]",0.000895323,5.946e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.00047, 0.00068]",0.000895674,5.314e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.00047, 0.00082]",0.000895882,5.707e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.00047, 0.001]",0.000896066,6.198e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.00068, 0.00082]",0.000896441,6.272e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.00068, 0.001]",0.000896632,6.763e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0001, 0.00082, 0.001]",0.000896854,7.156e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0022, 0.00033, 0.00047]",0.00090419,4.732e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0022, 0.00033, 0.00068]",0.000905121,5.298e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0022, 0.00033, 0.00082]",0.00090549,5.691e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0022, 0.00033, 0.001]",0.000905818,6.181e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0022, 0.00047, 0.00068]",0.00090648,5.549e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0022, 0.00047, 0.00082]",0.000906875,5.942e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0022, 0.00047, 0.001]",0.000907227,6.433e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0022, 0.00068, 0.00082]",0.000907948,6.507e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0022, 0.00068, 0.001]",0.000908319,6.998e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.0022, 0.00082, 0.001]",0.000908753,7.391e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00033, 0.00047, 0.00068]",0.000902836,5.725e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00033, 0.00047, 0.00082]",0.000903161,6.118e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00033, 0.00047, 0.001]",0.00090345,6.609e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00033, 0.00068, 0.00082]",0.000904041,6.683e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00033, 0.00068, 0.001]",0.000904345,7.174e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00033, 0.00082, 0.001]",0.000904698,7.567e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00047, 0.00068, 0.00082]",0.000905322,6.935e-06
"parallel:[4.7e-05, 0.00082] and series:[4.7e-05, 0.00047, 0.00068, 0.001]",0.000905648,7.425e-06
