No,L,C,fsw,t_d,d_cycle,average_current,delta_current,delta_current_percentage,average_voltage,delta_voltage,delta_voltage_percentage,DCR,ESR,P_ON_H,P_ON_L,P_COSS,P_L_DCR,P_D,P_G,P_CAP_ESR,P_total
51,3e-05,2.44e-05,110000,1.752e-07,0.2,2.081801226236947,2.1387514526240543,102.73562267469936,2.9868012225300467,0.10023600238140684,3.355964957604355,2.703254400000000,0.008301673633705,0.001510190138711573,0.022759629396433702,0.0684288,11.715624365283466,0.02808433126242691,0.37399999999999994,0.003164499597802821,12.213571815678842
52,3e-05,2.44e-05,110000,1.752e-07,0.2375,2.5420172004154145,2.461705914231321,96.84064741296916,3.611213606826358,0.11526692547009265,3.1919165693273035,2.703254400000000,0.008301673633705,0.002722431351668872,0.03346393675269493,0.0684288,17.46802835681091,0.03429282884048411,0.37399999999999994,0.004192342423442846,17.9851286961792
53,3e-05,2.44e-05,110000,1.752e-07,0.275,2.962657812577255,2.7437949513536184,92.61261762008064,4.236978232653376,0.12859056350542186,3.034959266828543,2.703254400000000,0.008301673633705,0.004338763810475277,0.04481434755030497,0.0684288,23.72738652852128,0.039967438954792205,0.37399999999999994,0.005208200741922118,24.264144079578774
54,3e-05,2.44e-05,110000,1.752e-07,0.3125,3.3807685098188336,2.9852448343621174,88.30077616056855,4.8638358358353715,0.14006547091765942,2.879732697507932,2.703254400000000,0.008301673633705,0.006485695677693252,0.05752004033740963,0.0684288,30.897104912154518,0.04560791950486,0.37399999999999994,0.006165159557023328,31.455312527231506
55,3e-05,2.44e-05,110000,1.752e-07,0.35,3.7967703982835515,3.186249430372271,83.9199924181013,5.49160439923023,0.14964399507706183,2.7249594872135683,2.703254400000000,0.008301673633705,0.009235803910918964,0.07149080264986156,0.0684288,38.96867042544622,0.05121995138100442,0.37399999999999994,0.007023344177489073,39.55006912756549
56,3e-05,2.44e-05,110000,1.971e-07,0.2,2.0522283615491386,2.1166022662219546,103.13678077347215,2.9469858840743828,0.0991785260715985,3.365422501938771,2.703254400000000,0.008301673633705,0.0014480255190898266,0.02213716546941148,0.0684288,11.385137734733302,0.03114605417472281,0.37399999999999994,0.00309929505505377,11.885397074951578
57,3e-05,2.44e-05,110000,1.971e-07,0.2375,2.5124138580903668,2.4421903920295893,97.20494034712287,3.5713408524421353,0.11433754177200939,3.201529803402095,2.703254400000000,0.008301673633705,0.002630028482420748,0.03271842252579657,0.0684288,17.063545664490697,0.03813015140008007,0.37399999999999994,0.004126135125330665,17.583579202024325
58,3e-05,2.44e-05,110000,1.971e-07,0.275,2.9333096700172074,2.7268974433931903,92.96316278046407,4.197067459397904,0.12781331027113474,3.045300355726719,2.703254400000000,0.008301673633705,0.004213165965087917,0.04397094550812425,0.0684288,23.259627026794867,0.04451796086895016,0.37399999999999994,0.005144249443648055,23.799902148580678
59,3e-05,2.44e-05,110000,1.971e-07,0.3125,3.3516598734392944,2.9709517786753397,88.64120736770069,4.823893852020715,0.13940403173171845,2.8898652418175104,2.703254400000000,0.008301673633705,0.006322144418562755,0.05658614946188664,0.0684288,30.36734325514605,0.050867136401226136,0.37399999999999994,0.006106264544178612,30.929653749971905
60,3e-05,2.44e-05,110000,1.971e-07,0.35,3.767885636907688,3.174549347051425,84.25280523261276,5.451637962383314,0.14909947458558115,2.734948204821707,2.703254400000000,0.008301673633705,0.009029614758714612,0.07047337340905081,0.0684288,38.37800046029639,0.05718406994565691,0.37399999999999994,0.006971858667228373,38.964088177077045
61,3e-05,2.44e-05,110000,2.19e-07,0.2,2.022637812690848,2.0942833099492795,103.54218124514922,2.9071697676675234,0.09811237690930019,3.374841675930662,2.703254400000000,0.008301673633705,0.0013875652896283173,0.021522391549801862,0.0684288,11.059186005357093,0.034107741435405764,0.37399999999999994,0.003034277335715254,11.561666780967643
62,3e-05,2.44e-05,110000,2.19e-07,0.2375,2.482791083639686,2.422506176604839,97.57188965950081,3.5314671744789363,0.1134345606292424,3.2121085946658847,2.703254400000000,0.008301673633705,0.0025396994066535553,0.03198010935735051,0.0684288,16.663540165795098,0.04186730604341602,0.37399999999999994,0.0040598893365133715,17.18641596993903
63,3e-05,2.44e-05,110000,2.19e-07,0.275,2.9039431324080955,2.7098321844649655,93.31560781005504,4.157155308856532,0.12702498147110575,3.055574594494649,2.703254400000000,0.008301673633705,0.0040899618228386475,0.04313419818821815,0.0684288,22.796235417177375,0.04896919304179771,0.37399999999999994,0.0050800642245965415,23.339937634454827
64,3e-05,2.44e-05,110000,2.19e-07,0.3125,3.322533872996919,2.9564917803244857,88.98304406623659,4.783950041888271,0.13873154457001746,2.8999371514184706,2.703254400000000,0.008301673633705,0.006161298642108076,0.0556583968462786,0.0684288,29.841850684935967,0.05602788870034704,0.37399999999999994,0.006046969270140793,30.40817403839484
65,3e-05,2.44e-05,110000,2.19e-07,0.35,3.7389845367715515,3.1626829957970637,84.58668295343904,5.411669254500305,0.14854393750518557,2.7448820413712003,2.703254400000000,0.008301673633705,0.008826435942112203,0.06946159410870173,0.0684288,37.7915110182491,0.06305049624357867,0.37399999999999994,0.0069198349668837195,38.38219817951038
66,3e-05,2.44e-05,110000,2.409e-07,0.2,1.9930294618552777,2.071794510052313,103.95202628483547,2.867352925864792,0.09703756435374133,3.384221156677979,2.703254400000000,0.008301673633705,0.0013287870227075963,0.020915345017901977,0.0684288,10.737776395171213,0.0369693013967921,0.37399999999999994,0.002969461956246783,11.24238809056486
67,3e-05,2.44e-05,110000,2.409e-07,0.2375,2.453148757243512,2.4026532028535135,97.94160243071693,3.4915926264340738,0.11252045949807332,3.2226113277421273,2.703254400000000,0.008301673633705,0.0024514222632991936,0.03124903515762698,0.0684288,16.268019608059163,0.04550419224273707,0.37399999999999994,0.003993618623807339,16.793646676346633
68,3e-05,2.44e-05,110000,2.409e-07,0.275,2.8745580806177546,2.692599118084506,93.67001961935851,4.117241834018679,0.12622555632839294,3.065779505237104,2.703254400000000,0.008301673633705,0.003969130173961514,0.04230414111556954,0.0684288,22.337218609967582,0.05332104020480292,0.37399999999999994,0.005015656756991483,22.88425737821891
69,3e-05,2.44e-05,110000,2.409e-07,0.3125,3.293390390020734,2.941864791417289,89.32633071170065,4.74400445794318,0.13804798861430978,2.9099464352982953,2.703254400000000,0.008301673633705,0.006003137708317531,0.05473681575373564,0.0684288,29.320633295016147,0.0610900863616116,0.37399999999999994,0.00598728356005043,29.890879418399862
70,3e-05,2.44e-05,110000,2.409e-07,0.35,3.7100669800388832,3.1506503372862373,84.92165651557096,5.3716983276256345,0.14797736298226294,2.7547593695134216,2.703254400000000,0.008301673633705,0.008626247311017882,0.06845549586868122,0.0684288,37.209207394677065,0.06881914543283525,0.37399999999999994,0.006867281094610321,37.804404364384204
71,3e-05,2.44e-05,110000,2.628e-07,0.2,1.963403191178025,2.0491357922201425,104.36653059480253,2.827535411260119,0.09595409791074427,3.393559547605502,2.703254400000000,0.008301673633705,0.001271668247077178,0.020316063463239914,0.0684288,10.420916202131107,0.03973064161540204,0.37399999999999994,0.0029048645604116555,10.927568240017237
72,3e-05,2.44e-05,110000,2.628e-07,0.2375,2.423486759017705,2.3826314051169866,98.31419116491158,3.4517172618481533,0.11159521761820201,3.2330347230830427,2.703254400000000,0.008301673633705,0.002365175145543065,0.030525238052808126,0.0684288,15.876991820760876,0.04904070866077867,0.37399999999999994,0.0039273366775351756,16.40527907929754
73,3e-05,2.44e-05,110000,2.628e-07,0.275,2.8451543954516234,2.6751981872141686,94.02646800085247,4.07732708791543,0.12541501403514133,3.0759125115777963,2.703254400000000,0.008301673633705,0.003850649769524605,0.04148081002063848,0.0684288,21.88258359574668,0.057573406284600864,0.37399999999999994,0.004951038833254965,22.4328683006547
74,3e-05,2.44e-05,110000,2.628e-07,0.3125,3.264229305979243,2.927070763509907,89.67111342785425,4.704057152730622,0.1373533430152989,2.9198910335425605,2.703254400000000,0.008301673633705,0.005847640944446662,0.05382143964283023,0.0684288,28.803697257412647,0.06605363854407358,0.37399999999999994,0.0059272173564187,29.377775993900418
75,3e-05,2.44e-05,110000,2.628e-07,0.35,3.6811328488147796,3.138451331645785,85.25775788440446,5.331725233842154,0.1473997301320198,2.7645785119688253,2.703254400000000,0.008301673633705,0.008429028688898775,0.06745510999459123,0.0684288,36.63109496184902,0.07448993187547635,0.37399999999999994,0.006814205183579001,37.23071203759157
76,3e-05,2.44e-05,155000,1.752e-07,0.2,1.9786475798683834,1.4708275789276846,74.33499496790236,2.867774547479472,0.04880092458112806,1.7017001780708283,2.703254400000000,0.005891510320694,0.0013098714970286086,0.02061438747675785,0.0964224,10.583365988862093,0.03761250757523407,0.5269999999999999,0.0010621086012499563,11.267387264012363
77,3e-05,2.44e-05,155000,1.752e-07,0.2375,2.4307966947672326,1.7078518416994994,70.25893384568056,3.4922365874367065,0.05666636644408518,1.622638244153961,2.703254400000000,0.005891510320694,0.002407397038702361,0.030681729360528927,0.0964224,15.972915451942525,0.046207500530169275,0.5269999999999999,0.0014320091123802348,16.677066487984305
78,3e-05,2.44e-05,155000,1.752e-07,0.275,2.856321887477706,1.9158407609599613,67.07369954902937,4.117453626467323,0.06358623335289071,1.5443096418658682,2.703254400000000,0.005891510320694,0.003919131193574229,0.04176888726577731,0.0964224,22.05470302277201,0.054296394023441205,0.5269999999999999,0.0018020391198387972,22.77991187437464
79,3e-05,2.44e-05,155000,1.752e-07,0.3125,3.28053797436446,2.0948778265612256,63.85775268969618,4.743245880994195,0.06955567739240465,1.466415175125301,2.703254400000000,0.005891510320694,0.005955422352135253,0.05431138229484948,0.0964224,29.092233006411053,0.0623604024622889,0.5269999999999999,0.0021545808557972765,29.840437194376126
