No,L,C,fsw,delta_current,delta_voltage,Pl_s1,Pl_s2,Pl_C,Pl_L_Cu
4630,0.0011705263157894736,0.00012842105263157895,105263.15789473684,0.05463662092695173,3.1007411180652475,2.5499490559197664,2.5499490559197664,0.017468775671736127,2.088930626382701
4631,0.0011705263157894736,0.00012842105263157895,114736.84210526315,0.051815197656322504,3.09916850081307,2.642610695402313,2.642610695402313,0.016024995820982327,2.0887092419295743
4632,0.0011705263157894736,0.00012842105263157895,124210.52631578947,0.04943683736625769,3.0579768621925725,2.734573022528597,2.734573022528597,0.014793989261497368,2.0874419215547104
4633,0.0011705263157894736,0.00012842105263157895,133684.2105263158,0.04736504461995222,3.091188198883504,2.828283562134489,2.828283562134489,0.013755000880093507,2.0888438657963437
4634,0.0011705263157894736,0.00012842105263157895,143157.89473684208,0.04559485462183626,3.0579156469859443,2.920334023176908,2.920334023176908,0.012838377489995806,2.0877869159786466
4635,0.0011705263157894736,0.00012842105263157895,152631.5789473684,0.04402440356891698,3.084757343698834,3.013717667821928,3.013717667821928,0.012046571060765923,2.0886451765268923
4636,0.0011705263157894736,0.00012842105263157895,162105.26315789472,0.042644834484304714,3.082154696828123,3.1065167406458327,3.1065167406458327,0.011342764126392338,2.088668404275468
4637,0.0011705263157894736,0.00012842105263157895,171578.94736842104,0.04196014583068133,3.0886012034888854,3.1992248178716225,3.1992248178716225,0.010716059417133227,2.088580992162422
4638,0.0011705263157894736,0.00012842105263157895,181052.63157894736,0.04083451851031707,3.0870272044427587,3.291914911033297,3.291914911033297,0.010154853277350462,2.088468984033628
4639,0.0011705263157894736,0.00012842105263157895,190526.31578947368,0.039820559664684264,3.094806458456324,3.384613050111213,3.384613050111213,0.009649530098506373,2.088374145241707
4640,0.0011705263157894736,0.00012842105263157895,200000.0,0.038906446017724104,3.065447877551859,3.477031158140745,3.477031158140745,0.009190619911907132,2.087948987904995
4641,0.0011705263157894736,0.00013736842105263158,20000.0,0.21201331681652186,3.5063690162301495,1.7092360029345064,1.7092360029345064,0.08546881626131354,2.0820904937113576
4642,0.0011705263157894736,0.00013736842105263158,29473.684210526313,0.15545831477769495,3.5693465493888548,1.8032417568005759,1.8032417568005759,0.05805988189092158,2.082077306489658
4643,0.0011705263157894736,0.00013736842105263158,38947.368421052626,0.1265139498656867,3.5999585146862905,1.8963226783570433,1.8963226783570433,0.043952423984649255,2.0818632306557774
4644,0.0011705263157894736,0.00013736842105263158,48421.05263157895,0.10888898745372878,3.6027601775806843,1.989285875046109,1.989285875046109,0.03536347837755562,2.081985421789917
4645,0.0011705263157894736,0.00013736842105263158,57894.73684210526,0.09700975705276141,3.622658223842169,2.0827630372467283,2.0827630372467283,0.0296004485910492,2.083355795428811
4646,0.0011705263157894736,0.00013736842105263158,67368.42105263157,0.08848691933248153,3.618981392210662,2.175935669253051,2.175935669253051,0.025449885414265804,2.084140117044595
4647,0.0011705263157894736,0.00013736842105263158,76842.1052631579,0.0836332254099046,3.6164174751709735,2.269291096994664,2.269291096994664,0.022325703204279755,2.0853033449546587
4648,0.0011705263157894736,0.00013736842105263158,86315.7894736842,0.07844211707635669,3.625141853976556,2.362628953596497,2.362628953596497,0.019886193101956058,2.0863320402004297
4649,0.0011705263157894736,0.00013736842105263158,95789.47368421052,0.07424204022753644,3.6408662651195405,2.4557759918370725,2.4557759918370725,0.01792576100978433,2.0869826094939694
4650,0.0011705263157894736,0.00013736842105263158,105263.15789473684,0.0708794890520405,3.6379582731060354,2.5485601144015586,2.5485601144015586,0.016313177539128056,2.0870100153682065
4651,0.0011705263157894736,0.00013736842105263158,114736.84210526315,0.06804074015673754,3.641909514558673,2.6413775400086643,2.6413775400086643,0.014967244142218533,2.087098440336732
4652,0.0011705263157894736,0.00013736842105263158,124210.52631578947,0.06563679367418142,3.6361499725601862,2.734049492036085,2.734049492036085,0.013825101134646071,2.086966813733766
4653,0.0011705263157894736,0.00013736842105263158,133684.2105263158,0.06357261541291004,3.630829320567612,2.8267527936296224,2.8267527936296224,0.012845165819386984,2.0868959497685293
4654,0.0011705263157894736,0.00013736842105263158,143157.89473684208,0.06178225537630049,3.633648869675447,2.9194811046465334,2.9194811046465334,0.011995151764553461,2.086869747081619
4655,0.0011705263157894736,0.00013736842105263158,152631.5789473684,0.06021603964428965,3.6286943515037855,3.0120602706220074,3.0120602706220074,0.01124954513565807,2.0866419045916946
4656,0.0011705263157894736,0.00013736842105263158,162105.26315789472,0.058831901889835614,3.630901711996601,3.104723574560808,3.104723574560808,0.010591725354448092,2.0865433601302823
4657,0.0011705263157894736,0.00013736842105263158,171578.94736842104,0.05831313843672934,3.6279891014770858,3.197368942272483,3.197368942272483,0.010006459082514229,2.086443542670102
4658,0.0011705263157894736,0.00013736842105263158,181052.63157894736,0.057172501578761255,3.6247973843275565,3.2900361492842234,3.2900361492842234,0.009482593121601995,2.086364123311549
4659,0.0011705263157894736,0.00013736842105263158,190526.31578947368,0.05614590858791387,3.6367731230013,3.382725728497853,3.382725728497853,0.009010959012675528,2.086318076263543
4660,0.0011705263157894736,0.00013736842105263158,200000.0,0.05521706849290404,3.6330149447425923,3.475357592685878,3.475357592685878,0.008583728241471082,2.086206357239837
4661,0.0011705263157894736,0.0001463157894736842,20000.0,0.23095313197036887,3.6882361362609646,1.7118666718144406,1.7118666718144406,0.08048920743970363,2.0899591890275637
4662,0.0011705263157894736,0.0001463157894736842,29473.684210526313,0.17462214016509653,3.7529907923626817,1.8070133273534132,1.8070133273534132,0.054737591741053145,2.091895866691457
4663,0.0011705263157894736,0.0001463157894736842,38947.368421052626,0.14571304171525643,3.7810956322494094,1.9017131230098425,1.9017131230098425,0.0414995431143431,2.0946264565131303
4664,0.0011705263157894736,0.0001463157894736842,48421.05263157895,0.12829544209311664,3.7752377337061813,1.9934627549403712,1.9934627549403712,0.033340505441740165,2.0915388053104365
4665,0.0011705263157894736,0.0001463157894736842,57894.73684210526,0.11645904044104573,3.808947808580209,2.0874207703779954,2.0874207703779954,0.02791476734323302,2.09340780122169
4666,0.0011705263157894736,0.0001463157894736842,67368.42105263157,0.10797316098944108,3.7984288859166946,2.180866000496382,2.180866000496382,0.024001987335037837,2.0942629590733195
4667,0.0011705263157894736,0.0001463157894736842,76842.1052631579,0.10345410307515826,3.789319430100494,2.274194773045334,2.274194773045334,0.021051139358567852,2.094972092163221
4668,0.0011705263157894736,0.0001463157894736842,86315.7894736842,0.0982413495668771,3.808571594954777,2.367985280079417,2.367985280079417,0.018754875869979974,2.096413276284149
4669,0.0011705263157894736,0.0001463157894736842,95789.47368421052,0.09407225640692356,3.803766934752311,2.4614627324557876,2.4614627324557876,0.016907610821507737,2.097242184149693
4670,0.0011705263157894736,0.0001463157894736842,105263.15789473684,0.09066583630113097,3.7954904201094637,2.554568661497,2.554568661497,0.015387908124611644,2.0974206856717243
4671,0.0011705263157894736,0.0001463157894736842,114736.84210526315,0.08782151468261842,3.8082744857420447,2.6476702526073694,2.6476702526073694,0.014119012155018481,2.097593300105832
4672,0.0011705263157894736,0.0001463157894736842,124210.52631578947,0.0854161920954691,3.8003627080397924,2.7405938171069604,2.7405938171069604,0.01304189109144741,2.0974915697794745
4673,0.0011705263157894736,0.0001463157894736842,133684.2105263158,0.08334959339296157,3.7932371550716915,2.833585978060676,2.833585978060676,0.012118043338137218,2.0975051577952994
4674,0.0011705263157894736,0.0001463157894736842,143157.89473684208,0.08155755086060812,3.8029247472613132,2.926534503544741,2.926534503544741,0.011316115487546921,2.0974607646568266
4675,0.0011705263157894736,0.0001463157894736842,152631.5789473684,0.07999027118937425,3.7960893796904553,3.019391932955043,3.019391932955043,0.01061310099816575,2.0972967664910183
4676,0.0011705263157894736,0.0001463157894736842,162105.26315789472,0.07860678069792941,3.804089781221988,3.1122359230677574,3.1122359230677574,0.009992209455528412,2.0971277168970324
4677,0.0011705263157894736,0.0001463157894736842,171578.94736842104,0.07821683404151998,3.797732043367071,3.2051017115461207,3.2051017115461207,0.009440048598741313,2.09702242332774
4678,0.0011705263157894736,0.0001463157894736842,181052.63157894736,0.07706900307248098,3.791778261913366,3.2980426094691695,3.2980426094691695,0.008946104826867874,2.0969975273237735
4679,0.0011705263157894736,0.0001463157894736842,190526.31578947368,0.07603478781684767,3.800353614651006,3.391002706152486,3.391002706152486,0.008501379394383654,2.096999510058886
4680,0.0011705263157894736,0.0001463157894736842,200000.0,0.07510138402873767,3.7954332350234994,3.4838271234792133,3.4838271234792133,0.008098150500206727,2.0968395995763207
4681,0.0011705263157894736,0.00015526315789473686,20000.0,0.2517017429524746,3.540811382951439,1.7214570811673786,1.7214570811673786,0.07670211404271908,2.115197922593351
4682,0.0011705263157894736,0.00015526315789473686,29473.684210526313,0.19587592687440866,3.5833539689985794,1.816208353662378,1.816208353662378,0.052109240635043304,2.114622554901946
4683,0.0011705263157894736,0.00015526315789473686,38947.368421052626,0.1671172954310957,3.610548751115164,1.9118970547415424,1.9118970547415424,0.039527894787309364,2.1182997918078463
4684,0.0011705263157894736,0.00015526315789473686,48421.05263157895,0.14970318591622556,3.6097528947123294,2.006114202844975,2.006114202844975,0.03181917612821149,2.1192198708356855
4685,0.0011705263157894736,0.00015526315789473686,57894.73684210526,0.13807450323698248,3.6204412187929838,2.098945092158284,2.098945092158284,0.026597345095987393,2.117555692790101
4686,0.0011705263157894736,0.00015526315789473686,67368.42105263157,0.12963223318698688,3.625739762902549,2.1932545270893775,2.1932545270893775,0.022876500366588743,2.1190311804486095
4687,0.0011705263157894736,0.00015526315789473686,76842.1052631579,0.12531722886343014,3.6126177203571115,2.287177932084503,2.287177932084503,0.020065158289298928,2.119842764254459
4688,0.0011705263157894736,0.00015526315789473686,86315.7894736842,0.1201373777144927,3.6404356802049684,2.3811935468425456,2.3811935468425456,0.017871790804697085,2.1207094800835926
4689,0.0011705263157894736,0.00015526315789473686,95789.47368421052,0.11603959410082666,3.6271667196982964,2.4739755188102004,2.4739755188102004,0.016095670297430524,2.1194332310915427
4690,0.0011705263157894736,0.00015526315789473686,105263.15789473684,0.11257974275378965,3.615282584315339,2.5690614274775116,2.5690614274775116,0.014666145095894888,2.122073469603601
4691,0.0011705263157894736,0.00015526315789473686,114736.84210526315,0.10972995385106296,3.6364401662844292,2.6627432092418726,2.6627432092418726,0.013457292716666134,2.122308800858763
4692,0.0011705263157894736,0.00015526315789473686,124210.52631578947,0.10734991901937462,3.6244573259324184,2.7562517625372998,2.7562517625372998,0.01243115905774818,2.1222744480075564
4693,0.0011705263157894736,0.00015526315789473686,133684.2105263158,0.10529083533464186,3.6148195636277682,2.849837076636151,2.849837076636151,0.011551075661071568,2.1223646127162095
4694,0.0011705263157894736,0.00015526315789473686,143157.89473684208,0.10350617007360702,3.6305054598626416,2.9433621777822183,2.9433621777822183,0.010786986900307674,2.122368818257823
4695,0.0011705263157894736,0.00015526315789473686,152631.5789473684,0.10194724762084541,3.62119964378052,3.036758820156347,3.036758820156347,0.01011688005249941,2.122198411275788
4696,0.0011705263157894736,0.00015526315789473686,162105.26315789472,0.10058643671526671,3.6342635799796805,3.1296619144381435,3.1296619144381435,0.009522128792590028,2.1213735693744544
4697,0.0011705263157894736,0.00015526315789473686,171578.94736842104,0.10021363456227314,3.6248845970327737,3.2248773869034473,3.2248773869034473,0.009006161038191875,2.123673791473497
4698,0.0011705263157894736,0.00015526315789473686,181052.63157894736,0.09910211215792426,3.6175487334614487,3.317245952219334,3.317245952219334,0.008529027465999883,2.12217467215712
4699,0.0011705263157894736,0.00015526315789473686,190526.31578947368,0.0979940102810384,3.627402889455087,3.41337003422932,3.41337003422932,0.008117505207671166,2.1254310301807013
4700,0.0011705263157894736,0.00015526315789473686,200000.0,0.0971335760318203,3.6208474048202057,3.5042787747260693,3.5042787747260693,0.007721339871188642,2.122201235751223
4701,0.0011705263157894736,0.00016421052631578948,20000.0,0.2726903869423812,3.191522448200615,1.7370163436321093,1.7370163436321093,0.07383822398358693,2.155571732614488
4702,0.0011705263157894736,0.00016421052631578948,29473.684210526313,0.2175404266304534,3.243900235365474,1.8321731589867654,1.8321731589867654,0.05013948495387346,2.1535628322206857
4703,0.0011705263157894736,0.00016421052631578948,38947.368421052626,0.18903704173731237,3.268832631529888,1.9289612481591674,1.9289612481591674,0.038044053916623445,2.157680872512132
4704,0.0011705263157894736,0.00016421052631578948,48421.05263157895,0.17176693743403953,3.2760435953350604,2.024361354336413,2.024361354336413,0.03063512083271477,2.1592201888968177
4705,0.0011705263157894736,0.00016421052631578948,57894.73684210526,0.16017050567022537,3.284358765060638,2.119294978988675,2.119294978988675,0.025638064522563397,2.159999057335947
4706,0.0011705263157894736,0.00016421052631578948,67368.42105263157,0.15193224548435724,3.283483653316367,2.212855147798527,2.212855147798527,0.02201831792719215,2.1582021173007324
4707,0.0011705263157894736,0.00016421052631578948,76842.1052631579,0.1476755080761413,3.2753666660827516,2.307779990825717,2.307779990825717,0.019315160247987715,2.1593006014131753
4708,0.0011705263157894736,0.00016421052631578948,86315.7894736842,0.14253831827601632,3.301195350933047,2.4027051861326787,2.4027051861326787,0.017204679856091108,2.160256911574458
4709,0.0011705263157894736,0.00016421052631578948,95789.47368421052,0.13841055143509565,3.2837590604261453,2.497679366094165,2.497679366094165,0.015511673539186784,2.161265133879561
4710,0.0011705263157894736,0.00016421052631578948,105263.15789473684,0.13509560736836218,3.2692386787242524,2.5913168665340063,2.5913168665340063,0.014108315357026977,2.1600014730594417
4711,0.0011705263157894736,0.00016421052631578948,114736.84210526315,0.13223546041669212,3.294884421914728,2.6868684269789904,2.6868684269789904,0.012955646198029474,2.1619201159855015
4712,0.0011705263157894736,0.00016421052631578948,124210.52631578947,0.12990394683673606,3.2816237304926714,2.7803561373622303,2.7803561373622303,0.011960295525540206,2.1605188736954837
4713,0.0011705263157894736,0.00016421052631578948,133684.2105263158,0.12787029472365422,3.2694803259059526,2.8746015690882016,2.8746015690882016,0.011112324407185665,2.1603571977851916
4714,0.0011705263157894736,0.00016421052631578948,143157.89473684208,0.12605791406474612,3.289639052068404,2.970005644054325,2.970005644054325,0.010384713978922775,2.1618977664179124
4715,0.0011705263157894736,0.00016421052631578948,152631.5789473684,0.12450635272610582,3.278246684592877,3.0644828222695137,3.0644828222695137,0.00974109208013076,2.1620436179359146
