Combination,Cap(uF),Total_Volume(mm^2)
47.0 || 330.0 and 47.0 + 100.0 + 680.0,407.536976878,3099.644537683
47.0 || 330.0 and 47.0 + 100.0 + 820.0,407.772916001,3492.343619381
47.0 || 330.0 and 47.0 + 100.0 + 1000.0,407.982201714,3983.217471505
47.0 || 330.0 and 47.0 + 100.0 + 1500.0,408.305506217,4596.809786659
47.0 || 330.0 and 47.0 + 100.0 + 1800.0,408.414779057,5210.402101813
47.0 || 330.0 and 47.0 + 100.0 + 2200.0,408.514782079,5823.994416968
47.0 || 330.0 and 47.0 + 100.0 + 2700.0,408.598605578,6555.396456632
47.0 || 330.0 and 47.0 + 220.0 + 330.0,411.659217877,2517.986511852
47.0 || 330.0 and 47.0 + 220.0 + 470.0,412.778546713,2769.313924139
47.0 || 330.0 and 47.0 + 220.0 + 680.0,413.639916623,3334.800601786
47.0 || 330.0 and 47.0 + 220.0 + 820.0,413.980111654,3727.499683484
47.0 || 330.0 and 47.0 + 220.0 + 1000.0,414.282757626,4218.373535608
47.0 || 330.0 and 47.0 + 220.0 + 1500.0,414.75192289,4831.965850762
47.0 || 330.0 and 47.0 + 220.0 + 1800.0,414.910946348,5445.558165916
47.0 || 330.0 and 47.0 + 220.0 + 2200.0,415.056680162,6059.15048107
47.0 || 330.0 and 47.0 + 220.0 + 2700.0,415.178983644,6790.552520734
47.0 || 330.0 and 47.0 + 330.0 + 470.0,414.829268293,2945.24311274
47.0 || 330.0 and 47.0 + 330.0 + 680.0,415.793541031,3510.729790387
47.0 || 330.0 and 47.0 + 330.0 + 820.0,416.175111659,3903.428872085
47.0 || 330.0 and 47.0 + 330.0 + 1000.0,416.514916817,4394.302724209
47.0 || 330.0 and 47.0 + 330.0 + 1500.0,417.042340063,5007.895039363
47.0 || 330.0 and 47.0 + 330.0 + 1800.0,417.221290574,5621.487354517
47.0 || 330.0 and 47.0 + 330.0 + 2200.0,417.385366489,6235.079669671
47.0 || 330.0 and 47.0 + 330.0 + 2700.0,417.523122478,6966.481709335
47.0 || 330.0 and 47.0 + 470.0 + 680.0,417.201257862,3762.057202674
47.0 || 330.0 and 47.0 + 470.0 + 820.0,417.611169652,4154.756284373
47.0 || 330.0 and 47.0 + 470.0 + 1000.0,417.976460331,4645.630136496
47.0 || 330.0 and 47.0 + 470.0 + 1500.0,418.543901002,5259.22245165
47.0 || 330.0 and 47.0 + 470.0 + 1800.0,418.736556487,5872.814766804
47.0 || 330.0 and 47.0 + 470.0 + 2200.0,418.913254966,6486.407081959
47.0 || 330.0 and 47.0 + 470.0 + 2700.0,419.061650646,7217.809121623
47.0 || 330.0 and 47.0 + 680.0 + 820.0,418.724566152,4720.242962019
47.0 || 330.0 and 47.0 + 680.0 + 1000.0,419.11025614,5211.116814142
47.0 || 330.0 and 47.0 + 680.0 + 1500.0,419.709762486,5824.709129296
47.0 || 330.0 and 47.0 + 680.0 + 1800.0,419.913409321,6438.301444451
47.0 || 330.0 and 47.0 + 680.0 + 2200.0,420.100235386,7051.893759605
47.0 || 330.0 and 47.0 + 680.0 + 2700.0,420.257170929,7783.295799269
47.0 || 330.0 and 47.0 + 820.0 + 1000.0,419.560240299,5603.815895841
47.0 || 330.0 and 47.0 + 820.0 + 1500.0,420.172720755,6217.408210995
47.0 || 330.0 and 47.0 + 820.0 + 1800.0,420.380817189,6831.000526149
47.0 || 330.0 and 47.0 + 820.0 + 2200.0,420.571744247,7444.592841304
47.0 || 330.0 and 47.0 + 820.0 + 2700.0,420.732138654,8175.994880967
47.0 || 330.0 and 47.0 + 1000.0 + 1500.0,420.585780526,6708.282063118
47.0 || 330.0 and 47.0 + 1000.0 + 1800.0,420.797887761,7321.874378273
47.0 || 330.0 and 47.0 + 1000.0 + 2200.0,420.992511913,7935.466693427
47.0 || 330.0 and 47.0 + 1000.0 + 2700.0,421.156024914,8666.868733091
47.0 || 330.0 and 47.0 + 1500.0 + 1800.0,421.446779447,7935.466693427
47.0 || 330.0 and 47.0 + 1500.0 + 2200.0,421.64722646,8549.059008581
47.0 || 330.0 and 47.0 + 1500.0 + 2700.0,421.815651928,9280.461048245
47.0 || 330.0 and 47.0 + 1800.0 + 2200.0,421.869816779,9162.651323735
47.0 || 330.0 and 47.0 + 1800.0 + 2700.0,422.039929015,9894.053363399
47.0 || 330.0 and 47.0 + 2200.0 + 2700.0,422.245774111,10507.645678554
47.0 || 330.0 and 100.0 + 220.0 + 330.0,433.896551724,2644.899001076
47.0 || 330.0 and 100.0 + 220.0 + 470.0,436.976798144,2896.226413363
47.0 || 330.0 and 100.0 + 220.0 + 680.0,439.437395659,3461.713091009
47.0 || 330.0 and 100.0 + 220.0 + 820.0,440.431786217,3854.412172708
47.0 || 330.0 and 100.0 + 220.0 + 1000.0,441.32748538,4345.286024831
47.0 || 330.0 and 100.0 + 220.0 + 1500.0,442.737051793,4958.878339985
47.0 || 330.0 and 100.0 + 220.0 + 1800.0,443.220735786,5572.47065514
47.0 || 330.0 and 100.0 + 220.0 + 2200.0,443.666666667,6186.062970294
47.0 || 330.0 and 100.0 + 220.0 + 2700.0,444.042889391,6917.465009958
47.0 || 330.0 and 100.0 + 330.0 + 470.0,442.97192684,3072.155601964
47.0 || 330.0 and 100.0 + 330.0 + 680.0,445.961278427,3637.64227961
47.0 || 330.0 and 100.0 + 330.0 + 820.0,447.176348548,4030.341361309
47.0 || 330.0 and 100.0 + 330.0 + 1000.0,448.274298056,4521.215213432
47.0 || 330.0 and 100.0 + 330.0 + 1500.0,450.008849558,5134.807528586
47.0 || 330.0 and 100.0 + 330.0 + 1800.0,450.605947955,5748.399843741
47.0 || 330.0 and 100.0 + 330.0 + 2200.0,451.157303371,6361.992158895
47.0 || 330.0 and 100.0 + 330.0 + 2700.0,451.623115578,7093.394198559
47.0 || 330.0 and 100.0 + 470.0 + 680.0,450.538886332,3888.969691897
47.0 || 330.0 and 100.0 + 470.0 + 820.0,451.922239502,4281.668773596
47.0 || 330.0 and 100.0 + 470.0 + 1000.0,453.175040519,4772.542625719
47.0 || 330.0 and 100.0 + 470.0 + 1500.0,455.159645233,5386.134940874
47.0 || 330.0 and 100.0 + 470.0 + 1800.0,455.844361603,5999.727256028
47.0 || 330.0 and 100.0 + 470.0 + 2200.0,456.477325135,6613.319571182
47.0 || 330.0 and 100.0 + 470.0 + 2700.0,457.01261034,7344.721610846
47.0 || 330.0 and 100.0 + 680.0 + 820.0,455.801582815,4847.155451242
47.0 || 330.0 and 100.0 + 680.0 + 1000.0,457.188679245,5338.029303365
47.0 || 330.0 and 100.0 + 680.0 + 1500.0,459.39095315,5951.62161852
47.0 || 330.0 and 100.0 + 680.0 + 1800.0,460.152173913,6565.213933674
47.0 || 330.0 and 100.0 + 680.0 + 2200.0,460.856502242,7178.806248828
47.0 || 330.0 and 100.0 + 680.0 + 2700.0,461.452621895,7910.208288492
47.0 || 330.0 and 100.0 + 820.0 + 1000.0,458.836327345,5730.728385064
47.0 || 330.0 and 100.0 + 820.0 + 1500.0,461.131326949,6344.320700218
47.0 || 330.0 and 100.0 + 820.0 + 1800.0,461.925201381,6957.913015373
47.0 || 330.0 and 100.0 + 820.0 + 2200.0,462.660018993,7571.505330527
47.0 || 330.0 and 100.0 + 820.0 + 2700.0,463.282151208,8302.907370191
47.0 || 330.0 and 100.0 + 1000.0 + 1500.0,462.714285714,6835.194552342
47.0 || 330.0 and 100.0 + 1000.0 + 1800.0,463.538461538,7448.786867496
47.0 || 330.0 and 100.0 + 1000.0 + 2200.0,464.301587302,8062.37918265
47.0 || 330.0 and 100.0 + 1000.0 + 2700.0,464.947882736,8793.781222314
47.0 || 330.0 and 100.0 + 1500.0 + 1800.0,466.108910891,8062.37918265
47.0 || 330.0 and 100.0 + 1500.0 + 2200.0,466.918256131,8675.971497805
47.0 || 330.0 and 100.0 + 1500.0 + 2700.0,467.604026846,9407.373537468
47.0 || 330.0 and 100.0 + 1800.0 + 2200.0,467.825688073,9289.563812959
47.0 || 330.0 and 100.0 + 1800.0 + 2700.0,468.525423729,10020.965852623
47.0 || 330.0 and 100.0 + 2200.0 + 2700.0,469.379471229,10634.558167777
47.0 || 330.0 and 220.0 + 330.0 + 470.0,480.056478405,3307.311666067
47.0 || 330.0 and 220.0 + 330.0 + 680.0,487.541871921,3872.798343713
47.0 || 330.0 and 220.0 + 330.0 + 820.0,490.697478992,4265.497425412
47.0 || 330.0 and 220.0 + 330.0 + 1000.0,493.607773852,4756.371277535
47.0 || 330.0 and 220.0 + 330.0 + 1500.0,498.323529412,5369.963592689
47.0 || 330.0 and 220.0 + 330.0 + 1800.0,499.98136646,5983.555907843
47.0 || 330.0 and 220.0 + 330.0 + 2200.0,501.528301887,6597.148222998
47.0 || 330.0 and 220.0 + 330.0 + 2700.0,502.847457627,7328.550262662
47.0 || 330.0 and 220.0 + 470.0 + 680.0,499.794271743,4124.125756
47.0 || 330.0 and 220.0 + 470.0 + 820.0,503.700537956,4516.824837699
47.0 || 330.0 and 220.0 + 470.0 + 1000.0,507.325182758,5007.698689822
47.0 || 330.0 and 220.0 + 470.0 + 1500.0,513.243851019,5621.291004976
47.0 || 330.0 and 220.0 + 470.0 + 1800.0,515.338040731,6234.883320131
47.0 || 330.0 and 220.0 + 470.0 + 2200.0,517.298507463,6848.475635285
47.0 || 330.0 and 220.0 + 470.0 + 2700.0,518.975183076,7579.877674949
47.0 || 330.0 and 220.0 + 680.0 + 820.0,515.206399279,5082.311515345
47.0 || 330.0 and 220.0 + 680.0 + 1000.0,519.530487805,5573.185367468
47.0 || 330.0 and 220.0 + 680.0 + 1500.0,526.639903974,6186.777682623
47.0 || 330.0 and 220.0 + 680.0 + 1800.0,529.169981917,6800.369997777
47.0 || 330.0 and 220.0 + 680.0 + 2200.0,531.545454545,7413.962312931
47.0 || 330.0 and 220.0 + 680.0 + 2700.0,533.582415878,8145.364352595
47.0 || 330.0 and 220.0 + 820.0 + 1000.0,524.820386758,5965.884449167
47.0 || 330.0 and 220.0 + 820.0 + 1500.0,532.481498506,6579.476764321
47.0 || 330.0 and 220.0 + 820.0 + 1800.0,535.214772949,7193.069079476
47.0 || 330.0 and 220.0 + 820.0 + 2200.0,537.784313725,7806.66139463
47.0 || 330.0 and 220.0 + 820.0 + 2700.0,539.990228885,8538.063434294
47.0 || 330.0 and 220.0 + 1000.0 + 1500.0,537.975609756,7070.350616445
47.0 || 330.0 and 220.0 + 1000.0 + 1800.0,540.907284768,7683.942931599
47.0 || 330.0 and 220.0 + 1000.0 + 2200.0,543.666666667,8297.535246753
47.0 || 330.0 and 220.0 + 1000.0 + 2700.0,546.038133182,9028.937286417
47.0 || 330.0 and 220.0 + 1500.0 + 1800.0,550.380035026,8297.535246753
47.0 || 330.0 and 220.0 + 1500.0 + 2200.0,553.470588235,8911.127561907
47.0 || 330.0 and 220.0 + 1500.0 + 2700.0,556.131483715,9642.529601571
47.0 || 330.0 and 220.0 + 1800.0 + 2200.0,557.0,9524.719877062
47.0 || 330.0 and 220.0 + 1800.0 + 2700.0,559.769230769,10256.121916726
47.0 || 330.0 and 220.0 + 2200.0 + 2700.0,563.206896552,10869.71423188
47.0 || 330.0 and 330.0 + 470.0 + 680.0,527.862537548,4300.054944601
47.0 || 330.0 and 330.0 + 470.0 + 820.0,533.801873998,4692.7540263
47.0 || 330.0 and 330.0 + 470.0 + 1000.0,539.391372631,5183.627878423
47.0 || 330.0 and 330.0 + 470.0 + 1500.0,548.684746513,5797.220193577
47.0 || 330.0 and 330.0 + 470.0 + 1800.0,552.023509498,6410.812508732
47.0 || 330.0 and 330.0 + 470.0 + 2200.0,555.173463527,7024.404823886
47.0 || 330.0 and 330.0 + 470.0 + 2700.0,557.886354801,7755.80686355
47.0 || 330.0 and 330.0 + 680.0 + 820.0,551.812844385,5258.240703946
47.0 || 330.0 and 330.0 + 680.0 + 1000.0,558.788723266,5749.114556069
47.0 || 330.0 and 330.0 + 680.0 + 1500.0,570.515005174,6362.706871224
47.0 || 330.0 and 330.0 + 680.0 + 1800.0,574.76733255,6976.299186378
47.0 || 330.0 and 330.0 + 680.0 + 2200.0,578.798561151,7589.891501532
47.0 || 330.0 and 330.0 + 680.0 + 2700.0,582.28562716,8321.293541196
47.0 || 330.0 and 330.0 + 820.0 + 1000.0,567.482894552,6141.813637768
47.0 || 330.0 and 330.0 + 820.0 + 1500.0,580.397474444,6755.405952922
47.0 || 330.0 and 330.0 + 820.0 + 1800.0,585.100487055,7368.998268077
47.0 || 330.0 and 330.0 + 820.0 + 2200.0,589.568735271,7982.590583231
47.0 || 330.0 and 330.0 + 820.0 + 2700.0,593.441521507,8713.992622895
47.0 || 330.0 and 330.0 + 1000.0 + 1500.0,589.903225806,7246.279805046
47.0 || 330.0 and 330.0 + 1000.0 + 1800.0,595.061674009,7859.8721202
47.0 || 330.0 and 330.0 + 1000.0 + 2200.0,599.972972973,8473.464435354
47.0 || 330.0 and 330.0 + 1000.0 + 2700.0,604.237949503,9204.866475018
47.0 || 330.0 and 330.0 + 1500.0 + 1800.0,612.154394299,8473.464435354
47.0 || 330.0 and 330.0 + 1500.0 + 2200.0,617.875912409,9087.056750508
47.0 || 330.0 and 330.0 + 1500.0 + 2700.0,622.860927152,9818.458790172
47.0 || 330.0 and 330.0 + 1800.0 + 2200.0,624.5,9700.649065663
47.0 || 330.0 and 330.0 + 1800.0 + 2700.0,629.765957447,10432.051105327
47.0 || 330.0 and 330.0 + 2200.0 + 2700.0,636.388646288,11045.643420481
47.0 || 330.0 and 470.0 + 680.0 + 820.0,584.565341359,5509.568116233
47.0 || 330.0 and 470.0 + 680.0 + 1000.0,594.474142624,6000.441968357
47.0 || 330.0 and 470.0 + 680.0 + 1500.0,611.471290228,6614.034283511
47.0 || 330.0 and 470.0 + 680.0 + 1800.0,617.743220623,7227.626598665
47.0 || 330.0 and 470.0 + 680.0 + 2200.0,623.743402583,7841.218913819
47.0 || 330.0 and 470.0 + 680.0 + 2700.0,628.976873211,8572.620953483
47.0 || 330.0 and 470.0 + 820.0 + 1000.0,607.034618599,6393.141050055
47.0 || 330.0 and 470.0 + 820.0 + 1500.0,626.138079641,7006.733365209
47.0 || 330.0 and 470.0 + 820.0 + 1800.0,633.2310704,7620.325680364
47.0 || 330.0 and 470.0 + 820.0 + 2200.0,640.039027114,8233.917995518
47.0 || 330.0 and 470.0 + 820.0 + 2700.0,645.994933306,8965.320035182
47.0 || 330.0 and 470.0 + 1000.0 + 1500.0,640.551401869,7497.607217333
47.0 || 330.0 and 470.0 + 1000.0 + 1800.0,648.501925546,8111.199532487
47.0 || 330.0 and 470.0 + 1000.0 + 2200.0,656.157667387,8724.791847641
47.0 || 330.0 and 470.0 + 1000.0 + 2700.0,662.875197116,9456.193887305
47.0 || 330.0 and 470.0 + 1500.0 + 1800.0,675.517995766,8724.791847641
47.0 || 330.0 and 470.0 + 1500.0 + 2200.0,684.799166501,9338.384162796
47.0 || 330.0 and 470.0 + 1500.0 + 2700.0,692.986055777,10069.78620246
47.0 || 330.0 and 470.0 + 1800.0 + 2200.0,695.698630137,9951.97647795
47.0 || 330.0 and 470.0 + 1800.0 + 2700.0,704.483870968,10683.378517614
47.0 || 330.0 and 470.0 + 2200.0 + 2700.0,715.687371103,11296.970832768
47.0 || 330.0 and 680.0 + 820.0 + 1000.0,647.99533437,6958.627727701
47.0 || 330.0 and 680.0 + 820.0 + 1500.0,674.90568457,7572.220042856
47.0 || 330.0 and 680.0 + 820.0 + 1800.0,685.104125737,8185.81235801
47.0 || 330.0 and 680.0 + 820.0 + 2200.0,695.000829531,8799.404673164
47.0 || 330.0 and 680.0 + 820.0 + 2700.0,703.747113465,9530.806712828
47.0 || 330.0 and 680.0 + 1000.0 + 1500.0,695.75,8063.093894979
47.0 || 330.0 and 680.0 + 1000.0 + 1800.0,707.453563715,8676.686210133
47.0 || 330.0 and 680.0 + 1000.0 + 2200.0,718.864716636,9290.278525288
47.0 || 330.0 and 680.0 + 1000.0 + 2700.0,728.993865031,10021.680564951
47.0 || 330.0 and 680.0 + 1500.0 + 1800.0,748.359223301,9290.278525288
47.0 || 330.0 and 680.0 + 1500.0 + 2200.0,762.83218707,9903.870840442
47.0 || 330.0 and 680.0 + 1500.0 + 2700.0,775.783666377,10635.272880106
47.0 || 330.0 and 680.0 + 1800.0 + 2200.0,780.113772455,10517.463155596
47.0 || 330.0 and 680.0 + 1800.0 + 2700.0,794.272727273,11248.86519526
47.0 || 330.0 and 680.0 + 2200.0 + 2700.0,812.634167386,11862.457510414
47.0 || 330.0 and 820.0 + 1000.0 + 1500.0,723.478873239,8455.792976678
47.0 || 330.0 and 820.0 + 1000.0 + 1800.0,737.3515625,9069.385291832
47.0 || 330.0 and 820.0 + 1000.0 + 2200.0,750.963515755,9682.977606986
47.0 || 330.0 and 820.0 + 1000.0 + 2700.0,763.117893268,10414.37964665
47.0 || 330.0 and 820.0 + 1500.0 + 1800.0,786.544950055,9682.977606986
47.0 || 330.0 and 820.0 + 1500.0 + 2200.0,804.218187559,10296.569922141
47.0 || 330.0 and 820.0 + 1500.0 + 2700.0,820.154523619,11027.971961804
47.0 || 330.0 and 820.0 + 1800.0 + 2200.0,825.508287293,10910.162237295
47.0 || 330.0 and 820.0 + 1800.0 + 2700.0,843.105263158,11641.564276959
47.0 || 330.0 and 820.0 + 2200.0 + 2700.0,866.13436433,12255.156592113
47.0 || 330.0 and 1000.0 + 1500.0 + 1800.0,827.0,10173.85145911
47.0 || 330.0 and 1000.0 + 1500.0 + 2200.0,848.428571429,10787.443774264
47.0 || 330.0 and 1000.0 + 1500.0 + 2700.0,867.909090909,11518.845813928
47.0 || 330.0 and 1000.0 + 1800.0 + 2200.0,874.487437186,11401.036089418
47.0 || 330.0 and 1000.0 + 1800.0 + 2700.0,896.230769231,12132.438129082
47.0 || 330.0 and 1000.0 + 2200.0 + 2700.0,924.970479705,12746.030444236
47.0 || 330.0 and 1500.0 + 1800.0 + 2200.0,973.385542169,12014.628404572
47.0 || 470.0 and 47.0,564.0,1437.278639017
47.0 || 470.0 and 100.0,617.0,1564.191128241
47.0 || 470.0 and 220.0,737.0,1799.347192344
47.0 || 470.0 and 330.0,847.0,1975.276380945
47.0 || 470.0 and 470.0,987.0,2226.603793232
47.0 || 470.0 and 47.0 + 100.0,548.972789116,1780.175623175
47.0 || 470.0 and 47.0 + 220.0,555.72659176,2015.331687278
47.0 || 470.0 and 47.0 + 330.0,558.140583554,2191.260875879
47.0 || 470.0 and 47.0 + 470.0,559.727272727,2442.588288166
47.0 || 470.0 and 47.0 + 680.0,560.961485557,3008.074965812
47.0 || 470.0 and 47.0 + 820.0,561.452133795,3400.774047511
47.0 || 470.0 and 47.0 + 1000.0,561.890162369,3891.647899634
47.0 || 470.0 and 47.0 + 1500.0,562.572074984,4505.240214789
47.0 || 470.0 and 47.0 + 1800.0,562.804006497,5118.832529943
47.0 || 470.0 and 47.0 + 2200.0,563.016911437,5732.424845097
47.0 || 470.0 and 47.0 + 2700.0,563.195850018,6463.826884761
47.0 || 470.0 and 100.0 + 220.0,585.75,2142.244176501
47.0 || 470.0 and 100.0 + 330.0,593.744186047,2318.173365102
47.0 || 470.0 and 100.0 + 470.0,599.456140351,2569.500777389
47.0 || 470.0 and 100.0 + 680.0,604.179487179,3134.987455036
47.0 || 470.0 and 100.0 + 820.0,606.130434783,3527.686536734
47.0 || 470.0 and 100.0 + 1000.0,607.909090909,4018.560388858
47.0 || 470.0 and 100.0 + 1500.0,610.75,4632.152704012
47.0 || 470.0 and 100.0 + 1800.0,611.736842105,5245.745019166
47.0 || 470.0 and 100.0 + 2200.0,612.652173913,5859.337334321
47.0 || 470.0 and 100.0 + 2700.0,613.428571429,6590.739373984
47.0 || 470.0 and 220.0 + 330.0,649.0,2553.329429205
47.0 || 470.0 and 220.0 + 470.0,666.855072464,2804.656841492
47.0 || 470.0 and 220.0 + 680.0,683.222222222,3370.143519138
47.0 || 470.0 and 220.0 + 820.0,690.461538462,3762.842600837
47.0 || 470.0 and 220.0 + 1000.0,697.327868852,4253.716452961
47.0 || 470.0 and 220.0 + 1500.0,708.860465116,4867.308768115
47.0 || 470.0 and 220.0 + 1800.0,713.03960396,5480.901083269
47.0 || 470.0 and 220.0 + 2200.0,717.0,6094.493398423
47.0 || 470.0 and 220.0 + 2700.0,720.424657534,6825.895438087
47.0 || 470.0 and 330.0 + 470.0,710.875,2980.586030093
47.0 || 470.0 and 330.0 + 680.0,739.178217822,3546.072707739
47.0 || 470.0 and 330.0 + 820.0,752.304347826,3938.771789438
47.0 || 470.0 and 330.0 + 1000.0,765.120300752,4429.645641562
47.0 || 470.0 and 330.0 + 1500.0,787.491803279,5043.237956716
47.0 || 470.0 and 330.0 + 1800.0,795.873239437,5656.83027187
47.0 || 470.0 and 330.0 + 2200.0,803.956521739,6270.422587024
47.0 || 470.0 and 330.0 + 2700.0,811.059405941,7001.824626688
47.0 || 470.0 and 470.0 + 680.0,794.913043478,3797.400120027
47.0 || 470.0 and 470.0 + 820.0,815.759689922,4190.099201725
47.0 || 470.0 and 470.0 + 1000.0,836.727891156,4680.973053849
47.0 || 470.0 and 470.0 + 1500.0,874.868020305,5294.565369003
47.0 || 470.0 and 470.0 + 1800.0,889.68722467,5908.157684157
47.0 || 470.0 and 470.0 + 2200.0,904.265917603,6521.749999312
47.0 || 470.0 and 470.0 + 2700.0,917.315457413,7253.152038975
47.0 || 470.0 and 680.0 + 820.0,888.733333333,4755.585879372
47.0 || 470.0 and 680.0 + 1000.0,921.761904762,5246.459731495
47.0 || 470.0 and 680.0 + 1500.0,984.889908257,5860.052046649
47.0 || 470.0 and 820.0 + 1000.0,967.549450549,5639.158813194
47.0 || 470.0 and 47.0 + 100.0 + 220.0,544.915766739,2358.228671436
47.0 || 470.0 and 47.0 + 100.0 + 330.0,546.148656268,2534.157860037
47.0 || 470.0 and 47.0 + 100.0 + 470.0,546.936305732,2785.485272324
47.0 || 470.0 and 47.0 + 100.0 + 680.0,547.536976878,3350.97194997
47.0 || 470.0 and 47.0 + 100.0 + 820.0,547.772916001,3743.671031669
47.0 || 470.0 and 47.0 + 100.0 + 1000.0,547.982201714,4234.544883792
47.0 || 470.0 and 47.0 + 100.0 + 1500.0,548.305506217,4848.137198946
47.0 || 470.0 and 47.0 + 100.0 + 1800.0,548.414779057,5461.729514101
47.0 || 470.0 and 47.0 + 100.0 + 2200.0,548.514782079,6075.321829255
47.0 || 470.0 and 47.0 + 100.0 + 2700.0,548.598605578,6806.723868919
47.0 || 470.0 and 47.0 + 220.0 + 330.0,551.659217877,2769.313924139
47.0 || 470.0 and 47.0 + 220.0 + 470.0,552.778546713,3020.641336427
47.0 || 470.0 and 47.0 + 220.0 + 680.0,553.639916623,3586.128014073
47.0 || 470.0 and 47.0 + 220.0 + 820.0,553.980111654,3978.827095771
47.0 || 470.0 and 47.0 + 220.0 + 1000.0,554.282757626,4469.700947895
47.0 || 470.0 and 47.0 + 220.0 + 1500.0,554.75192289,5083.293263049
47.0 || 470.0 and 47.0 + 220.0 + 1800.0,554.910946348,5696.885578203
47.0 || 470.0 and 47.0 + 220.0 + 2200.0,555.056680162,6310.477893358
47.0 || 470.0 and 47.0 + 220.0 + 2700.0,555.178983644,7041.879933022
47.0 || 470.0 and 47.0 + 330.0 + 470.0,554.829268293,3196.570525028
47.0 || 470.0 and 47.0 + 330.0 + 680.0,555.793541031,3762.057202674
47.0 || 470.0 and 47.0 + 330.0 + 820.0,556.175111659,4154.756284373
47.0 || 470.0 and 47.0 + 330.0 + 1000.0,556.514916817,4645.630136496
47.0 || 470.0 and 47.0 + 330.0 + 1500.0,557.042340063,5259.22245165
47.0 || 470.0 and 47.0 + 330.0 + 1800.0,557.221290574,5872.814766804
47.0 || 470.0 and 47.0 + 330.0 + 2200.0,557.385366489,6486.407081959
47.0 || 470.0 and 47.0 + 330.0 + 2700.0,557.523122478,7217.809121623
47.0 || 470.0 and 47.0 + 470.0 + 680.0,557.201257862,4013.384614961
47.0 || 470.0 and 47.0 + 470.0 + 820.0,557.611169652,4406.08369666
47.0 || 470.0 and 47.0 + 470.0 + 1000.0,557.976460331,4896.957548783
47.0 || 470.0 and 47.0 + 470.0 + 1500.0,558.543901002,5510.549863937
47.0 || 470.0 and 47.0 + 470.0 + 1800.0,558.736556487,6124.142179092
47.0 || 470.0 and 47.0 + 470.0 + 2200.0,558.913254966,6737.734494246
47.0 || 470.0 and 47.0 + 470.0 + 2700.0,559.061650646,7469.13653391
47.0 || 470.0 and 47.0 + 680.0 + 820.0,558.724566152,4971.570374306
47.0 || 470.0 and 47.0 + 680.0 + 1000.0,559.11025614,5462.444226429
47.0 || 470.0 and 47.0 + 680.0 + 1500.0,559.709762486,6076.036541584
47.0 || 470.0 and 47.0 + 680.0 + 1800.0,559.913409321,6689.628856738
47.0 || 470.0 and 47.0 + 680.0 + 2200.0,560.100235386,7303.221171892
47.0 || 470.0 and 47.0 + 680.0 + 2700.0,560.257170929,8034.623211556
47.0 || 470.0 and 47.0 + 820.0 + 1000.0,559.560240299,5855.143308128
47.0 || 470.0 and 47.0 + 820.0 + 1500.0,560.172720755,6468.735623282
47.0 || 470.0 and 47.0 + 820.0 + 1800.0,560.380817189,7082.327938436
