Combination,Cap(uF),Total_Volume(mm^2)
47.0 + 470.0 + 1000.0 + 1800.0,40.06440613752605,7357.217295625596
47.0 + 470.0 + 1000.0 + 2200.0,40.227201991907876,7970.809610779854
47.0 + 470.0 + 1000.0 + 2700.0,40.36387925824612,8702.211650443727
47.0 + 470.0 + 1500.0 + 1800.0,40.606700585581265,7970.809610779854
47.0 + 470.0 + 1500.0 + 2200.0,40.773942532663845,8584.401925934111
47.0 + 470.0 + 1500.0 + 2700.0,40.914366778436936,9315.803965597985
47.0 + 470.0 + 1800.0 + 2200.0,40.95950704225352,9197.994241088367
47.0 + 470.0 + 1800.0 + 2700.0,41.10121457489878,9929.39628075224
47.0 + 470.0 + 2200.0 + 2700.0,41.27256331032036,10542.988595906496
47.0 + 680.0 + 820.0 + 1000.0,40.053357199798505,6204.645490839842
47.0 + 680.0 + 820.0 + 1500.0,40.59535055865749,6818.237805994098
47.0 + 680.0 + 820.0 + 1800.0,40.77928939739306,7431.830121148354
47.0 + 680.0 + 820.0 + 2200.0,40.947958959883735,8045.4224363026115
47.0 + 680.0 + 820.0 + 2700.0,41.08958645988693,8776.824475966485
47.0 + 680.0 + 1000.0 + 1500.0,40.96035543403965,7309.111658117503
47.0 + 680.0 + 1000.0 + 1800.0,41.14762446999045,7922.70397327176
47.0 + 680.0 + 1000.0 + 2200.0,41.319361192991366,8536.296288426016
47.0 + 680.0 + 1000.0 + 2700.0,41.46357402054247,9267.69832808989
47.0 + 680.0 + 1500.0 + 1800.0,41.71984869230234,8536.296288426016
47.0 + 680.0 + 1500.0 + 2200.0,41.89640542919704,9149.888603580272
47.0 + 680.0 + 1500.0 + 2700.0,42.04468160991002,9881.290643244145
47.0 + 680.0 + 1800.0 + 2200.0,42.09235190038447,9763.48091873453
47.0 + 680.0 + 1800.0 + 2700.0,42.24202075582534,10494.882958398404
47.0 + 680.0 + 2200.0 + 2700.0,42.42303436168711,11108.47527355266
47.0 + 820.0 + 1000.0 + 1500.0,41.385975587929984,7701.8107398162265
47.0 + 820.0 + 1000.0 + 1800.0,41.57716576206823,8315.403054970484
47.0 + 820.0 + 1000.0 + 2200.0,41.75251436923113,8928.99537012474
47.0 + 820.0 + 1000.0 + 2700.0,41.899772015117385,9660.397409788613
47.0 + 820.0 + 1500.0 + 1800.0,42.161484099798955,8928.99537012474
47.0 + 820.0 + 1500.0 + 2200.0,42.34180666631599,9542.587685278997
47.0 + 820.0 + 1500.0 + 2700.0,42.49325795528607,10273.98972494287
47.0 + 820.0 + 1800.0 + 2200.0,42.541951453387895,10156.180000433254
47.0 + 820.0 + 1800.0 + 2700.0,42.694840496461175,10887.582040097128
47.0 + 820.0 + 2200.0 + 2700.0,42.8797642028416,11501.174355251384
47.0 + 1000.0 + 1500.0 + 1800.0,42.55533199195171,9419.869222248146
47.0 + 1000.0 + 1500.0 + 2200.0,42.739046569302836,10033.461537402403
47.0 + 1000.0 + 1500.0 + 2700.0,42.893358120669255,10764.863577066277
47.0 + 1000.0 + 1800.0 + 2200.0,42.942973429438965,10647.053852556659
47.0 + 1000.0 + 1800.0 + 2700.0,43.0987637549246,11378.455892220532
47.0 + 1000.0 + 2200.0 + 2700.0,43.28721075187457,11992.048207374788
47.0 + 1500.0 + 1800.0 + 2200.0,43.56659987640681,11260.646167710915
47.0 + 1500.0 + 1800.0 + 2700.0,43.72695634195927,11992.048207374788
47.0 + 1500.0 + 2200.0 + 2700.0,43.920949213551026,12605.640522529045
47.0 + 1800.0 + 2200.0 + 2700.0,44.13633920384481,13219.232837683303
100.0 + 220.0 + 330.0 + 470.0,50.75261780104712,2680.241918428498
100.0 + 220.0 + 330.0 + 680.0,52.503509592887234,3245.728596074661
100.0 + 220.0 + 330.0 + 820.0,53.20487613055447,3638.427677773385
100.0 + 220.0 + 330.0 + 1000.0,53.833605220228385,4129.30152989679
100.0 + 220.0 + 330.0 + 1500.0,54.81727574750831,4742.893845051047
100.0 + 220.0 + 330.0 + 1800.0,55.15320334261839,5356.486160205302
100.0 + 220.0 + 330.0 + 2200.0,55.46218487394959,5970.07847535956
100.0 + 220.0 + 330.0 + 2700.0,55.72232645403377,6701.480515023433
100.0 + 220.0 + 470.0 + 680.0,55.115542595553876,3497.0560083618443
100.0 + 220.0 + 470.0 + 820.0,55.888944551375005,3889.7550900605684
100.0 + 220.0 + 470.0 + 1000.0,56.58312356353289,4380.628942183974
100.0 + 220.0 + 470.0 + 1500.0,57.670855953000675,4994.221257338229
100.0 + 220.0 + 470.0 + 1800.0,58.04278675232334,5607.813572492487
100.0 + 220.0 + 470.0 + 2200.0,58.38509316770187,6221.405887646743
100.0 + 220.0 + 470.0 + 2700.0,58.67344794249926,6952.807927310617
100.0 + 220.0 + 680.0 + 820.0,58.01959968216732,4455.2417677067315
100.0 + 220.0 + 680.0 + 1000.0,58.768070395977375,4946.115619830137
100.0 + 220.0 + 680.0 + 1500.0,59.94230152794103,5559.707934984393
100.0 + 220.0 + 680.0 + 1800.0,60.34420939404805,6173.300250138649
100.0 + 220.0 + 680.0 + 2200.0,60.71428571428572,6786.8925652929065
100.0 + 220.0 + 680.0 + 2700.0,61.0261678854173,7518.29460495678
100.0 + 220.0 + 820.0 + 1000.0,59.64819468324295,5338.8147015288605
100.0 + 220.0 + 820.0 + 1500.0,60.85822238215185,5952.407016683117
100.0 + 220.0 + 820.0 + 1800.0,61.27254887161295,6565.999331837373
100.0 + 220.0 + 820.0 + 2200.0,61.65413533834586,7179.59164699163
100.0 + 220.0 + 820.0 + 2700.0,61.97577361563517,7910.993686655504
100.0 + 220.0 + 1000.0 + 1500.0,61.6822429906542,6443.2808688065215
100.0 + 220.0 + 1000.0 + 1800.0,62.10790464240903,7056.873183960779
100.0 + 220.0 + 1000.0 + 2200.0,62.5,7670.4654991150355
100.0 + 220.0 + 1000.0 + 2700.0,62.830547916225925,8401.867538778908
100.0 + 220.0 + 1500.0 + 1800.0,63.420884048686744,7670.465499115035
100.0 + 220.0 + 1500.0 + 2200.0,63.829787234042556,8284.057814269292
100.0 + 220.0 + 1500.0 + 2700.0,64.17458945548833,9015.459853933166
100.0 + 220.0 + 1800.0 + 2200.0,64.28571428571429,8897.65012942355
100.0 + 220.0 + 1800.0 + 2700.0,64.6354733405876,9629.052169087423
100.0 + 220.0 + 2200.0 + 2700.0,65.06024096385542,10242.644484241679
100.0 + 330.0 + 470.0 + 680.0,60.137531503381275,3672.985196962873
100.0 + 330.0 + 470.0 + 820.0,61.05947419968121,4065.684278661597
100.0 + 330.0 + 470.0 + 1000.0,61.88899086229599,4556.5581307850025
100.0 + 330.0 + 470.0 + 1500.0,63.192633637548894,5170.150445939258
100.0 + 330.0 + 470.0 + 1800.0,63.63947206455583,5783.742761093516
100.0 + 330.0 + 470.0 + 2200.0,64.05120792896965,6397.335076247772
100.0 + 330.0 + 470.0 + 2700.0,64.39841299132681,7128.737115911646
100.0 + 330.0 + 680.0 + 820.0,63.61159893247784,4631.17095630776
100.0 + 330.0 + 680.0 + 1000.0,64.51241950321987,5122.044808431165
100.0 + 330.0 + 680.0 + 1500.0,65.93019156187566,5735.637123585421
100.0 + 330.0 + 680.0 + 1800.0,66.41673243883189,6349.229438739678
100.0 + 330.0 + 680.0 + 2200.0,66.865315852205,6962.821753893935
100.0 + 330.0 + 680.0 + 2700.0,67.24379037091296,7694.223793557809
100.0 + 330.0 + 820.0 + 1000.0,65.57456501720546,5514.743890129889
100.0 + 330.0 + 820.0 + 1500.0,67.03993657714796,6128.336205284146
100.0 + 330.0 + 820.0 + 1800.0,67.54305682669107,6741.928520438401
100.0 + 330.0 + 820.0 + 2200.0,68.00703694395577,7355.520835592659
100.0 + 330.0 + 820.0 + 2700.0,68.39858450822895,8086.922875256532
100.0 + 330.0 + 1000.0 + 1500.0,68.04123711340206,6619.21005740755
100.0 + 330.0 + 1000.0 + 1800.0,68.5595567867036,7232.802372561808
100.0 + 330.0 + 1000.0 + 2200.0,69.03765690376568,7846.394687716064
100.0 + 330.0 + 1000.0 + 2700.0,69.44119710077156,8577.796727379937
100.0 + 330.0 + 1500.0 + 1800.0,70.16300496102055,7846.394687716063
100.0 + 330.0 + 1500.0 + 2200.0,70.66381156316916,8459.987002870319
100.0 + 330.0 + 1500.0 + 2700.0,71.0866443274294,9191.389042534192
100.0 + 330.0 + 1800.0 + 2200.0,71.22302158273381,9073.579318024578
100.0 + 330.0 + 1800.0 + 2700.0,71.65259348612787,9804.981357688452
100.0 + 330.0 + 2200.0 + 2700.0,72.17496962332929,10418.573672842707
100.0 + 470.0 + 680.0 + 820.0,67.48658364492239,4882.498368594943
100.0 + 470.0 + 680.0 + 1000.0,68.50137174211248,5373.372220718349
100.0 + 470.0 + 680.0 + 1500.0,70.10206767467025,5986.964535872605
100.0 + 470.0 + 680.0 + 1800.0,70.65238750245628,6600.556851026861
100.0 + 470.0 + 680.0 + 2200.0,71.16022994089548,7214.149166181118
100.0 + 470.0 + 680.0 + 2700.0,71.58904245963929,7945.551205844991
100.0 + 470.0 + 820.0 + 1000.0,69.70014829818787,5766.071302417073
100.0 + 470.0 + 820.0 + 1500.0,71.35803688251414,6379.663617571328
100.0 + 470.0 + 820.0 + 1800.0,71.92833295315513,6993.255932725586
100.0 + 470.0 + 820.0 + 2200.0,72.45475209789613,7606.848247879842
100.0 + 470.0 + 820.0 + 2700.0,72.89935688164661,8338.250287543717
100.0 + 470.0 + 1000.0 + 1500.0,72.4935732647815,6870.537469694735
100.0 + 470.0 + 1000.0 + 1800.0,73.0822391154112,7484.12978484899
100.0 + 470.0 + 1000.0 + 2200.0,73.6257476502421,8097.722100003248
100.0 + 470.0 + 1000.0 + 2700.0,74.08488528226984,8829.124139667121
100.0 + 470.0 + 1500.0 + 1800.0,74.90703028156544,8097.722100003248
100.0 + 470.0 + 1500.0 + 2200.0,75.47812545622659,8711.314415157503
100.0 + 470.0 + 1500.0 + 2700.0,75.96073267089669,9442.716454821377
100.0 + 470.0 + 1800.0 + 2200.0,76.11647309013578,9324.906730311759
100.0 + 470.0 + 1800.0 + 2700.0,76.60730455780259,10056.308769975632
100.0 + 470.0 + 2200.0 + 2700.0,77.20472332070463,10669.901085129892
100.0 + 680.0 + 820.0 + 1000.0,73.045483127227,6331.557980063235
100.0 + 680.0 + 820.0 + 1500.0,74.86841634143723,6945.1502952174915
100.0 + 680.0 + 820.0 + 1800.0,75.49644963292815,7558.742610371748
100.0 + 680.0 + 820.0 + 2200.0,76.07660250049614,8172.3349255260055
100.0 + 680.0 + 820.0 + 2700.0,76.56691824155259,8903.736965189879
100.0 + 680.0 + 1000.0 + 1500.0,76.11940298507463,7436.024147340897
100.0 + 680.0 + 1000.0 + 1800.0,76.76869041645759,8049.616462495154
100.0 + 680.0 + 1000.0 + 2200.0,77.36863880844021,8663.208777649412
100.0 + 680.0 + 1000.0 + 2700.0,77.87580590430946,9394.610817313285
100.0 + 680.0 + 1500.0 + 1800.0,78.7847579814624,8663.20877764941
100.0 + 680.0 + 1500.0 + 2200.0,79.41676104190262,9276.801092803667
100.0 + 680.0 + 1500.0 + 2700.0,79.95122800905766,10008.20313246754
100.0 + 680.0 + 1800.0 + 2200.0,80.12378005236849,9890.393407957923
100.0 + 680.0 + 1800.0 + 2700.0,80.66783831282953,10621.795447621796
100.0 + 680.0 + 2200.0 + 2700.0,81.33054123711341,11235.387762776052
100.0 + 820.0 + 1000.0 + 1500.0,77.602523659306,7828.7232290396205
100.0 + 820.0 + 1000.0 + 1800.0,78.27747136190072,8442.315544193878
100.0 + 820.0 + 1000.0 + 2200.0,78.90132960111967,9055.907859348135
100.0 + 820.0 + 1000.0 + 2700.0,79.4288584343833,9787.309899012009
100.0 + 820.0 + 1500.0 + 1800.0,80.37464604661294,9055.907859348134
100.0 + 820.0 + 1500.0 + 2200.0,81.03252081212194,9669.500174502391
100.0 + 820.0 + 1500.0 + 2700.0,81.58903301886794,10400.902214166264
100.0 + 820.0 + 1800.0 + 2200.0,81.76873489121677,10283.092489656647
100.0 + 820.0 + 1800.0 + 2700.0,82.33544068426924,11014.49452932052
100.0 + 820.0 + 2200.0 + 2700.0,83.02594347663043,11628.086844474778
100.0 + 1000.0 + 1500.0 + 1800.0,81.81818181818183,9546.78171147154
100.0 + 1000.0 + 1500.0 + 2200.0,82.50000000000001,10160.374026625796
100.0 + 1000.0 + 1500.0 + 2700.0,83.0769230769231,10891.776066289669
100.0 + 1000.0 + 1800.0 + 2200.0,83.26324642556771,10773.966341780051
100.0 + 1000.0 + 1800.0 + 2700.0,83.85093167701864,11505.368381443925
100.0 + 1000.0 + 2200.0 + 2700.0,84.56719817767654,12118.960696598184
100.0 + 1500.0 + 1800.0 + 2200.0,85.64013840830451,11387.558656934309
100.0 + 1500.0 + 1800.0 + 2700.0,86.26198083067094,12118.960696598182
100.0 + 1500.0 + 2200.0 + 2700.0,87.02021681804865,12732.55301175244
100.0 + 1800.0 + 2200.0 + 2700.0,87.86982248520711,13346.145326906695
220.0 + 330.0 + 470.0 + 680.0,89.49342384386932,3908.141261065703
220.0 + 330.0 + 470.0 + 820.0,91.55053268067954,4300.840342764427
220.0 + 330.0 + 470.0 + 1000.0,93.4281067405578,4791.7141948878325
220.0 + 330.0 + 470.0 + 1500.0,96.43123601094256,5405.306510042088
220.0 + 330.0 + 470.0 + 1800.0,97.4756468000419,6018.898825196346
220.0 + 330.0 + 470.0 + 2200.0,98.44493811488417,6632.491140350602
220.0 + 330.0 + 470.0 + 2700.0,99.26752951216044,7363.893180014476
220.0 + 330.0 + 680.0 + 820.0,97.41026998411859,4866.32702041059
220.0 + 330.0 + 680.0 + 1000.0,99.53867991483322,5357.200872533995
220.0 + 330.0 + 680.0 + 1500.0,102.95467058175812,5970.793187688251
220.0 + 330.0 + 680.0 + 1800.0,104.14603960396039,6584.385502842508
220.0 + 330.0 + 680.0 + 2200.0,105.25328330206379,7197.977817996765
220.0 + 330.0 + 680.0 + 2700.0,106.19413187506574,7929.379857660639
220.0 + 330.0 + 820.0 + 1000.0,102.09009280917529,5749.899954232719
220.0 + 330.0 + 820.0 + 1500.0,105.6866114669583,6363.492269386976
220.0 + 330.0 + 820.0 + 1800.0,106.94243182716374,6977.084584541231
220.0 + 330.0 + 820.0 + 2200.0,108.11026767878548,7590.676899695489
220.0 + 330.0 + 820.0 + 2700.0,109.10312695994983,8322.078939359362
220.0 + 330.0 + 1000.0 + 1500.0,108.1967213114754,6854.36612151038
220.0 + 330.0 + 1000.0 + 1800.0,109.51327433628317,7467.958436664638
220.0 + 330.0 + 1000.0 + 2200.0,110.73825503355704,8081.550751818894
220.0 + 330.0 + 1000.0 + 2700.0,111.78020323673314,8812.952791482767
220.0 + 330.0 + 1500.0 + 1800.0,113.66245694603904,8081.550751818893
220.0 + 330.0 + 1500.0 + 2200.0,114.98257839721255,8695.143066973149
220.0 + 330.0 + 1500.0 + 2700.0,116.10633307271307,9426.545106637022
220.0 + 330.0 + 1800.0 + 2200.0,116.47058823529412,9308.735382127408
220.0 + 330.0 + 1800.0 + 2700.0,117.62376237623762,10040.137421791282
220.0 + 330.0 + 2200.0 + 2700.0,119.03807615230463,10653.729736945537
220.0 + 470.0 + 680.0 + 820.0,106.80092767540253,5117.654432697773
220.0 + 470.0 + 680.0 + 1000.0,109.36488975163007,5608.528284821179
220.0 + 470.0 + 680.0 + 1500.0,113.50262372849255,6222.120599975435
220.0 + 470.0 + 680.0 + 1800.0,114.95233389525083,6835.712915129691
220.0 + 470.0 + 680.0 + 2200.0,116.30276564774383,7449.305230283948
220.0 + 470.0 + 680.0 + 2700.0,117.4526025593752,8180.707269947821
220.0 + 470.0 + 820.0 + 1000.0,112.45271808039385,6001.227366519903
220.0 + 470.0 + 820.0 + 1500.0,116.83207972162106,6614.819681674158
220.0 + 470.0 + 820.0 + 1800.0,118.36866385180728,7228.411996828416
220.0 + 470.0 + 820.0 + 2200.0,119.80105688529689,7842.004311982672
220.0 + 470.0 + 820.0 + 2700.0,121.02146933752304,8573.406351646547
220.0 + 470.0 + 1000.0 + 1500.0,119.90722844994202,7105.693533797565
220.0 + 470.0 + 1000.0 + 1800.0,121.52632678646053,7719.28584895182
220.0 + 470.0 + 1000.0 + 2200.0,123.03664921465969,8332.878164106078
220.0 + 470.0 + 1000.0 + 2700.0,124.32422803908122,9064.280203769951
220.0 + 470.0 + 1500.0 + 1800.0,126.65704875193948,8332.878164106078
220.0 + 470.0 + 1500.0 + 2200.0,128.29845313921746,8946.470479260333
220.0 + 470.0 + 1500.0 + 2700.0,129.6991433296787,9677.872518924207
220.0 + 470.0 + 1800.0 + 2200.0,130.15384615384616,9560.062794414589
220.0 + 470.0 + 1800.0 + 2700.0,131.59556917275512,10291.464834078462
220.0 + 470.0 + 2200.0 + 2700.0,133.36836573830794,10905.057149232722
220.0 + 680.0 + 820.0 + 1000.0,121.42472522251434,6566.714044166065
220.0 + 680.0 + 820.0 + 1500.0,126.54669094790354,7180.306359320321
220.0 + 680.0 + 820.0 + 1800.0,128.3514071538848,7793.898674474578
220.0 + 680.0 + 820.0 + 2200.0,130.03731343283582,8407.490989628834
220.0 + 680.0 + 820.0 + 2700.0,131.47644165272038,9138.893029292707
220.0 + 680.0 + 1000.0 + 1500.0,130.16241299303945,7671.180211443727
220.0 + 680.0 + 1000.0 + 1800.0,132.0725103978655,8284.772526597984
220.0 + 680.0 + 1000.0 + 2200.0,133.85826771653544,8898.364841752242
220.0 + 680.0 + 1000.0 + 2700.0,135.3837078350405,9629.766881416115
220.0 + 680.0 + 1500.0 + 1800.0,138.15465440814316,8898.36484175224
220.0 + 680.0 + 1500.0 + 2200.0,140.1098901098901,9511.957156906497
220.0 + 680.0 + 1500.0 + 2700.0,141.7820336412906,10243.35919657037
220.0 + 680.0 + 1800.0 + 2200.0,142.32558139534882,10125.549472060753
220.0 + 680.0 + 1800.0 + 2700.0,144.05135520684735,10856.951511724626
220.0 + 680.0 + 2200.0 + 2700.0,146.17834394904457,11470.543826878882
220.0 + 820.0 + 1000.0 + 1500.0,134.55992043759323,8063.8792931424505
220.0 + 820.0 + 1000.0 + 1800.0,136.60227502187522,8677.471608296708
220.0 + 820.0 + 1000.0 + 2200.0,138.51351351351352,9291.063923450965
220.0 + 820.0 + 1000.0 + 2700.0,140.1475479645977,10022.465963114839
220.0 + 820.0 + 1500.0 + 1800.0,143.11907196502239,9291.063923450964
220.0 + 820.0 + 1500.0 + 2200.0,145.21841794569065,9904.656238605221
220.0 + 820.0 + 1500.0 + 2700.0,147.01550200415318,10636.058278269094
220.0 + 820.0 + 1800.0 + 2200.0,147.6,10518.248553759477
220.0 + 820.0 + 1800.0 + 2700.0,149.4568886161399,11249.65059342335
220.0 + 820.0 + 2200.0 + 2700.0,151.7477724468814,11863.242908577608
220.0 + 1000.0 + 1500.0 + 1800.0,147.76119402985074,9781.93777557437
220.0 + 1000.0 + 1500.0 + 2200.0,150.0,10395.530090728626
220.0 + 1000.0 + 1500.0 + 2700.0,151.91815856777492,11126.932130392499
220.0 + 1000.0 + 1800.0 + 2200.0,152.54237288135593,11009.122405882881
220.0 + 1000.0 + 1800.0 + 2700.0,154.52653485952132,11740.524445546755
220.0 + 1000.0 + 2200.0 + 2700.0,156.9767441860465,12354.116760701014
220.0 + 1500.0 + 1800.0 + 2200.0,160.7142857142857,11622.714721037139
220.0 + 1500.0 + 1800.0 + 2700.0,162.91826659352714,12354.116760701012
220.0 + 1500.0 + 2200.0 + 2700.0,165.6441717791411,12967.70907585527
220.0 + 1800.0 + 2200.0 + 2700.0,168.74999999999997,13581.301391009525
330.0 + 470.0 + 680.0 + 820.0,127.41997554255744,5293.5836212988015
330.0 + 470.0 + 680.0 + 1000.0,131.08649610722773,5784.457473422207
330.0 + 470.0 + 680.0 + 1500.0,137.0761048696927,6398.0497885764635
330.0 + 470.0 + 680.0 + 1800.0,139.1961567564714,7011.642103730719
330.0 + 470.0 + 680.0 + 2200.0,141.18119511672734,7625.234418884977
330.0 + 470.0 + 680.0 + 2700.0,142.87916236418974,8356.63645854885
330.0 + 470.0 + 820.0 + 1000.0,135.547735115882,6177.156555120931
330.0 + 470.0 + 820.0 + 1500.0,141.96194167128033,6790.748870275187
330.0 + 470.0 + 820.0 + 1800.0,144.23707220812997,7404.341185429444
330.0 + 470.0 + 820.0 + 2200.0,146.36958948567744,8017.9335005837
330.0 + 470.0 + 820.0 + 2700.0,148.19545718191986,8749.335540247574
330.0 + 470.0 + 1000.0 + 1500.0,146.52810581010863,7281.622722398592
330.0 + 470.0 + 1000.0 + 1800.0,148.95319802804278,7895.215037552849
330.0 + 470.0 + 1000.0 + 2200.0,151.22854914196566,8508.807352707106
330.0 + 470.0 + 1000.0 + 2700.0,153.17846130211018,9240.20939237098
330.0 + 470.0 + 1500.0 + 1800.0,156.73527133088555,8508.807352707105
330.0 + 470.0 + 1500.0 + 2200.0,159.25659718656945,9122.399667861362
330.0 + 470.0 + 1500.0 + 2700.0,161.42050973680557,9853.801707525236
330.0 + 470.0 + 1800.0 + 2200.0,162.12543554006967,9735.991983015618
330.0 + 470.0 + 1800.0 + 2700.0,164.368560494554,10467.394022679491
330.0 + 470.0 + 2200.0 + 2700.0,167.1436268933724,11080.98633783375
330.0 + 680.0 + 820.0 + 1000.0,148.80059000103506,6742.643232767094
330.0 + 680.0 + 820.0 + 1500.0,156.56630975637978,7356.235547921349
330.0 + 680.0 + 820.0 + 1800.0,159.3381979402392,7969.827863075607
330.0 + 680.0 + 820.0 + 2200.0,161.94465957896216,8583.420178229862
330.0 + 680.0 + 820.0 + 2700.0,164.18275045703473,9314.822217893736
330.0 + 680.0 + 1000.0 + 1500.0,162.1387283236994,7847.109400044756
330.0 + 680.0 + 1000.0 + 1800.0,165.11331305798095,8460.701715199011
330.0 + 680.0 + 1000.0 + 2200.0,167.9137982639928,9074.294030353269
330.0 + 680.0 + 1000.0 + 2700.0,170.32114424504113,9805.696070017142
330.0 + 680.0 + 1500.0 + 1800.0,174.7300664451827,9074.294030353269
330.0 + 680.0 + 1500.0 + 2200.0,177.86937222574505,9687.886345507526
330.0 + 680.0 + 1500.0 + 2700.0,180.57294088194269,10419.2883851714
330.0 + 680.0 + 1800.0 + 2200.0,181.45552560646897,10301.478660661782
330.0 + 680.0 + 1800.0 + 2700.0,184.2700729927007,11032.880700325655
330.0 + 680.0 + 2200.0 + 2700.0,187.7649683897359,11646.47301547991
330.0 + 820.0 + 1000.0 + 1500.0,169.01936289818863,8239.80848174348
330.0 + 820.0 + 1000.0 + 1800.0,172.25428619928704,8853.400796897737
330.0 + 820.0 + 1000.0 + 2200.0,175.30448302669086,9466.993112051994
330.0 + 820.0 + 1000.0 + 2700.0,177.93006706898313,10198.395151715868
330.0 + 820.0 + 1500.0 + 1800.0,182.74728738012695,9466.993112051992
330.0 + 820.0 + 1500.0 + 2200.0,186.18411999449566,10080.58542720625
330.0 + 820.0 + 1500.0 + 2700.0,189.14846686756343,10811.987466870123
330.0 + 820.0 + 1800.0 + 2200.0,190.11709601873537,10694.177742360505
330.0 + 820.0 + 1800.0 + 2700.0,193.20904403014677,11425.579782024379
330.0 + 820.0 + 2200.0 + 2700.0,197.05477789465166,12039.172097178636
330.0 + 1000.0 + 1500.0 + 1800.0,190.3846153846154,9957.866964175399
330.0 + 1000.0 + 1500.0 + 2200.0,194.1176470588235,10571.459279329654
330.0 + 1000.0 + 1500.0 + 2700.0,197.34219269102988,11302.861318993528
330.0 + 1000.0 + 1800.0 + 2200.0,198.39679358717436,11185.05159448391
330.0 + 1000.0 + 1800.0 + 2700.0,201.7663043478261,11916.453634147783
330.0 + 1000.0 + 2200.0 + 2700.0,205.9639389736477,12530.045949302043
330.0 + 1500.0 + 1800.0 + 2200.0,212.44635193133047,11798.643909638165
330.0 + 1500.0 + 1800.0 + 2700.0,216.31463947560087,12530.045949302039
330.0 + 1500.0 + 2200.0 + 2700.0,221.14668652271033,13143.638264456298
330.0 + 1800.0 + 2200.0 + 2700.0,226.71755725190837,13757.230579610554
470.0 + 680.0 + 820.0 + 1000.0,171.88746169667968,6993.970645054277
470.0 + 680.0 + 820.0 + 1500.0,182.33446445501147,7607.562960208534
470.0 + 680.0 + 820.0 + 1800.0,186.1048339245812,8221.15527536279
470.0 + 680.0 + 820.0 + 2200.0,189.67034586576975,8834.747590517047
470.0 + 680.0 + 820.0 + 2700.0,192.7476620035673,9566.14963018092
470.0 + 680.0 + 1000.0 + 1500.0,189.93660855784466,8098.436812331938
470.0 + 680.0 + 1000.0 + 1800.0,194.0314616443161,8712.029127486196
470.0 + 680.0 + 1000.0 + 2200.0,197.910333490959,9325.621442640451
470.0 + 680.0 + 1000.0 + 2700.0,201.26320110460122,10057.023482304325
470.0 + 680.0 + 1500.0 + 1800.0,207.44864989614587,9325.621442640451
470.0 + 680.0 + 1500.0 + 2200.0,211.88865137658914,9939.213757794707
470.0 + 680.0 + 1500.0 + 2700.0,215.73647209416282,10670.61579745858
470.0 + 680.0 + 1800.0 + 2200.0,216.99746245113505,10552.806072948966
470.0 + 680.0 + 1800.0 + 2700.0,221.03483606557376,11284.20811261284
470.0 + 680.0 + 2200.0 + 2700.0,226.08252431809302,11897.800427767095
470.0 + 820.0 + 1000.0 + 1500.0,199.44799033983094,8491.135894030664
470.0 + 820.0 + 1000.0 + 1800.0,203.96810462435903,9104.72820918492
470.0 + 820.0 + 1000.0 + 2200.0,208.2588276905543,9718.320524339177
470.0 + 820.0 + 1000.0 + 2700.0,211.97478906004912,10449.72256400305
470.0 + 820.0 + 1500.0 + 1800.0,218.84740116345097,9718.320524339177
470.0 + 820.0 + 1500.0 + 2200.0,223.79455848868022,10331.912839493434
470.0 + 820.0 + 1500.0 + 2700.0,228.09132596249108,11063.314879157308
470.0 + 820.0 + 1800.0 + 2200.0,229.50135338345862,10945.50515464769
470.0 + 820.0 + 1800.0 + 2700.0,234.02226470257506,11676.907194311563
470.0 + 820.0 + 2200.0 + 2700.0,239.68816026702797,12290.499509465819
470.0 + 1000.0 + 1500.0 + 1800.0,229.8913043478261,10209.194376462581
470.0 + 1000.0 + 1500.0 + 2200.0,235.3566009104704,10822.786691616839
470.0 + 1000.0 + 1500.0 + 2700.0,240.1135288552507,11554.188731280712
470.0 + 1000.0 + 1800.0 + 2200.0,241.6766218251701,11436.379006771094
470.0 + 1000.0 + 1800.0 + 2700.0,246.69517884914464,12167.781046434968
470.0 + 1000.0 + 2200.0 + 2700.0,252.9996012614637,12781.373361589225
470.0 + 1500.0 + 1800.0 + 2200.0,262.8516551802056,12049.97132192535
470.0 + 1500.0 + 1800.0 + 2700.0,268.79898326625715,12781.373361589223
470.0 + 1500.0 + 2200.0 + 2700.0,276.30094416183374,13394.965676743483
470.0 + 1800.0 + 2200.0 + 2700.0,285.05207269756994,14008.557991897738
680.0 + 820.0 + 1000.0 + 1500.0,229.52799121844126,9056.622571676826
680.0 + 820.0 + 1000.0 + 1800.0,235.53486276423985,9670.214886831083
680.0 + 820.0 + 1000.0 + 2200.0,241.2751361047298,10283.807201985339
680.0 + 820.0 + 1000.0 + 2700.0,246.27686026120864,11015.209241649212
680.0 + 820.0 + 1500.0 + 1800.0,255.60264037160786,10283.807201985339
680.0 + 820.0 + 1500.0 + 2200.0,262.3768023361927,10897.399517139595
680.0 + 820.0 + 1500.0 + 2700.0,268.30241941232657,11628.801556803468
680.0 + 820.0 + 1800.0 + 2200.0,270.25555664349355,11510.991832293852
680.0 + 820.0 + 1800.0 + 2700.0,276.54665686994855,12242.393871957725
680.0 + 820.0 + 2200.0 + 2700.0,284.4937056786323,12855.986187111983
680.0 + 1000.0 + 1500.0 + 1800.0,270.79646017699116,10774.681054108743
680.0 + 1000.0 + 1500.0 + 2200.0,278.4119106699752,11388.273369263
