L,C,fsw,delta_current,delta_voltage,Pl_s1,Pl_s2,Pl_C,Pl_L_Cu
0.0005484210526315,0.0001731578947368,86315.7894736842,0.1575853306980565,6.258299757734026,2.6054049764461578,2.6054049764461578,0.0191880220331646,1.4513054215641676
0.0005484210526315,0.0001731578947368,95789.47368421052,0.1491932770516797,6.257220091672626,2.708349414610989,2.708349414610989,0.0172987439182608,1.451766870760122
0.0005484210526315,0.0001731578947368,105263.15789473684,0.1437579806950153,6.25587827378242,2.811753677228411,2.811753677228411,0.0157542586926417,1.4527657910801632
0.0005484210526315,0.0001731578947368,114736.84210526316,0.1378792298782454,6.253341938629156,2.915058438333292,2.915058438333292,0.0144631231932397,1.4535743136482764
0.0005484210526315,0.0001731578947368,124210.52631578948,0.132905235210495,6.250825450192346,3.018067548626102,3.018067548626102,0.0133657693842285,1.4540669462427387
0.0005484210526315,0.0001731578947368,133684.2105263158,0.1298109777027791,6.248576582432436,3.1205402011411287,3.1205402011411287,0.0124193592739022,1.4540812108849723
0.0005484210526315,0.0001731578947368,143157.89473684208,0.1260195043328011,6.243964445355233,3.2230290916622546,3.2230290916622546,0.0115983034630809,1.4540839563311132
0.0005484210526315,0.0001731578947368,152631.5789473684,0.1237548572750792,6.243813083793101,3.325710101908044,3.325710101908044,0.0108803979237558,1.4542962440716636
0.0005484210526315,0.0001731578947368,162105.26315789472,0.1209305374134827,6.27138269421433,3.4281800562399742,3.4281800562399742,0.010245041855802,1.4542975076764566
0.0005484210526315,0.0001731578947368,171578.94736842104,0.1181614592180862,6.265773140852889,3.5303849085135823,3.5303849085135823,0.009678374755513,1.454078964849426
0.0005484210526315,0.0001731578947368,181052.63157894736,0.1166588287317123,6.262083665291623,3.632511337033586,3.632511337033586,0.009170673262502,1.4538428890640616
0.0005484210526315,0.0001731578947368,190526.31578947368,0.1144909012804081,6.258480111873791,3.7348684407566433,3.7348684407566433,0.0087146090430821,1.4537790677247922
0.0005484210526315,0.0001731578947368,200000.0,0.1125283338653982,6.254868657377241,3.83717455508111,3.83717455508111,0.0083015371832261,1.4536835075698231
0.0005484210526315,0.0001821052631578,20000.0,0.4574570364864993,6.61163715192537,1.8787570061178027,1.8787570061178027,0.0781471565470898,1.4563378658142685
0.0005484210526315,0.0001821052631578,29473.684210526317,0.3470347482867982,6.665618635930712,1.9845870539471056,1.9845870539471056,0.0531272147401852,1.4518881310800964
0.0005484210526315,0.0001821052631578,38947.36842105263,0.2900397715158372,6.715663387740317,2.092309268551924,2.092309268551924,0.0403962301757397,1.455711335971428
0.0005484210526315,0.0001821052631578,48421.05263157895,0.2556923980940381,6.7450330494963335,2.1967057210909244,2.1967057210909244,0.0325465662308977,1.4564602433705685
0.0005484210526315,0.0001821052631578,57894.73684210526,0.2326085876148347,6.760780398153371,2.3010204705681923,2.3010204705681923,0.0272639634823959,1.4577357126431607
0.0005484210526315,0.0001821052631578,67368.42105263157,0.216049055570806,6.783500628961376,2.404755788728326,2.404755788728326,0.0234542648707175,1.4585465375000928
0.0005484210526315,0.0001821052631578,76842.1052631579,0.2037628723082152,6.788880632920064,2.5060133076112683,2.5060133076112683,0.0205423247134976,1.4566101070725364
0.0005484210526315,0.0001821052631578,86315.7894736842,0.1939982442462864,6.79144565550927,2.609656287345465,2.609656287345465,0.0183048351546296,1.4575957276806235
0.0005484210526315,0.0001821052631578,95789.47368421052,0.1862076539332654,6.793737302628738,2.712592172515792,2.712592172515792,0.0165003718729837,1.457822809071029
0.0005484210526315,0.0001821052631578,105263.15789473684,0.1836342499315563,6.794292946896675,2.8154643143876745,2.8154643143876745,0.0150197637812885,1.4581846757669497
0.0005484210526315,0.0001821052631578,114736.84210526316,0.1781184197598792,6.7926739822312525,2.916221862521225,2.916221862521225,0.0137634855341978,1.456273846420821
0.0005484210526315,0.0001821052631578,124210.52631578948,0.1731387176924954,6.794212305711543,3.022421236316917,3.022421236316917,0.0127457587629707,1.4597592040438192
0.0005484210526315,0.0001821052631578,133684.2105263158,0.1690419391394213,6.793838916016407,3.125199427581879,3.125199427581879,0.0118444465497826,1.459849500751263
0.0005484210526315,0.0001821052631578,143157.89473684208,0.1654840514966609,6.792873711192679,3.2280125190186046,3.2280125190186046,0.0110625723154411,1.4599804781969694
0.0005484210526315,0.0001821052631578,152631.5789473684,0.1623687882178962,6.791835962914537,3.3307801851908225,3.3307801851908225,0.0103773782055593,1.4600751460184134
0.0005484210526315,0.0001821052631578,162105.26315789472,0.1596209629679301,6.793894414235566,3.4334559314641666,3.4334559314641666,0.009771678169311,1.4600951378535465
0.0005484210526315,0.0001821052631578,171578.94736842104,0.1571809725684651,6.7923224493373695,3.5360175332392947,3.5360175332392947,0.0092322351047917,1.4600270382531289
0.0005484210526315,0.0001821052631578,181052.63157894736,0.155008821535085,6.790703673514649,3.6383361548637527,3.6383361548637527,0.0087480777314236,1.459774019778644
0.0005484210526315,0.0001821052631578,190526.31578947368,0.1551862480430552,6.788710908270322,3.740186026333615,3.740186026333615,0.008310046194721,1.459253590500688
0.0005484210526315,0.0001821052631578,200000.0,0.1533318852192499,6.786826688180272,3.842074758357192,3.842074758357192,0.0079138311280443,1.458714790100705
0.0005484210526315,0.0001910526315789,20000.0,0.5052556016437452,6.71896834011696,1.869712697386707,1.869712697386707,0.0737750787731361,1.4477862021054757
0.0005484210526315,0.0001910526315789,29473.684210526317,0.394339667960665,6.812950581321266,1.97601565823274,1.97601565823274,0.0502035698263965,1.443538706795528
0.0005484210526315,0.0001910526315789,38947.36842105263,0.3373626914503277,6.837353362503983,2.081875030387133,2.081875030387133,0.0381217552086998,1.444769502146481
0.0005484210526315,0.0001910526315789,48421.05263157895,0.3027467098624918,6.850760172863682,2.1867743215865056,2.1867743215865056,0.0307426822769559,1.446463957944704
0.0005484210526315,0.0001910526315789,57894.73684210526,0.2796577745664185,6.902286959222029,2.2899088058378023,2.2899088058378023,0.0257368900864468,1.4465774514069862
0.0005484210526315,0.0001910526315789,67368.42105263157,0.262974947408191,6.897369099344125,2.3937904607867297,2.3937904607867297,0.0221525197522001,1.4479721816458089
0.0005484210526315,0.0001910526315789,76842.1052631579,0.2506619974344429,6.927444562192461,2.494902696747601,2.494902696747601,0.0194071018406742,1.446277969957132
0.0005484210526315,0.0001910526315789,86315.7894736842,0.2409538720538798,6.919788859781155,2.597096351623365,2.597096351623365,0.0172800812586863,1.4460483121701635
0.0005484210526315,0.0001910526315789,95789.47368421052,0.2331598502177238,6.91320871204378,2.699318854585468,2.699318854585468,0.0155741152648242,1.4459527054352213
0.0005484210526315,0.0001910526315789,105263.15789473684,0.2307534440360716,6.930643536435912,2.801808258936836,2.801808258936836,0.0141778379958955,1.4464166159424303
0.0005484210526315,0.0001910526315789,114736.84210526316,0.2250326172448435,6.9236274389688255,2.904703010874844,2.904703010874844,0.0130154955249728,1.4470633974993163
0.0005484210526315,0.0001910526315789,124210.52631578948,0.2204770653284106,6.917794427440251,3.003665364818587,3.003665364818587,0.0119985534136524,1.4439311512174016
0.0005484210526315,0.0001910526315789,133684.2105263158,0.2163023460932632,6.929809036779046,3.106534066033843,3.106534066033843,0.0111553068974905,1.4446474937528302
0.0005484210526315,0.0001910526315789,143157.89473684208,0.2126618000725118,6.922262549543724,3.209621398436885,3.209621398436885,0.0104246914975076,1.4455327912715938
0.0005484210526315,0.0001910526315789,152631.5789473684,0.2094695419849748,6.91583400677285,3.312708493366871,3.312708493366871,0.0097843497813386,1.4463776566051232
0.0005484210526315,0.0001910526315789,162105.26315789472,0.2067629072423027,6.925291967858427,3.413886638135941,3.413886638135941,0.0092081883620062,1.445571959811352
0.0005484210526315,0.0001910526315789,171578.94736842104,0.2042877670724954,6.919814552987057,3.516238399001268,3.516238399001268,0.0087017063399676,1.4457834635175673
0.0005484210526315,0.0001910526315789,181052.63157894736,0.2020718489957198,6.925876184127468,3.617639766237352,3.617639766237352,0.0082437984302614,1.445230733635016
0.0005484210526315,0.0001910526315789,190526.31578947368,0.2024910673617213,6.922433031967507,3.717307210385312,3.717307210385312,0.0078242671319942,1.4434839729123206
0.0005484210526315,0.0001910526315789,200000.0,0.2004807833332711,6.917616326993849,3.821412800135889,3.821412800135889,0.0074623006528654,1.4450697547424114
0.0005484210526315,0.0002,20000.0,0.5574586387130858,6.534674212134043,1.84893735214911,1.84893735214911,0.0689240630775523,1.422199717270735
0.0005484210526315,0.0002,29473.684210526317,0.4455207660724891,6.613090035681448,1.9537118895668304,1.9537118895668304,0.046883303964859,1.4161256093155703
0.0005484210526315,0.0002,38947.36842105263,0.3877244817504894,6.620025334022495,2.059439935635817,2.059439935635817,0.0356365719460346,1.4180603368030282
0.0005484210526315,0.0002,48421.05263157895,0.3531219147240259,6.612943021828668,2.1608661329956678,2.1608661329956678,0.0286761231394187,1.4162517819979643
0.0005484210526315,0.0002,57894.73684210526,0.3296338954862631,6.699883498509738,2.2638733148036065,2.2638733148036065,0.0240299146157721,1.4174347224281003
0.0005484210526315,0.0002,67368.42105263157,0.3128035689788056,6.6819881163120165,2.366228574870041,2.366228574870041,0.020677175727409,1.4181837462521625
0.0005484210526315,0.0002,76842.1052631579,0.3001849537150198,6.735570355163954,2.467865659724421,2.467865659724421,0.0181393767923357,1.4183016397386534
0.0005484210526315,0.0002,86315.7894736842,0.2905940933883553,6.716597662271153,2.567115334624891,2.567115334624891,0.0161281981198528,1.4159461962814563
0.0005484210526315,0.0002,95789.47368421052,0.2827367197083111,6.699818341562285,2.6680022637497967,2.6680022637497967,0.0145342419291653,1.4155936121138488
0.0005484210526315,0.0002,105263.15789473684,0.2801192234641558,6.735969184805763,2.769435988562904,2.769435988562904,0.0132324571155421,1.416142609646335
0.0005484210526315,0.0002,114736.84210526316,0.2743578911497134,6.719906509633591,2.87110394634034,2.87110394634034,0.012147291663288,1.4166701761179838
0.0005484210526315,0.0002,124210.52631578948,0.2694946553071655,6.705434531261631,2.972479846198159,2.972479846198159,0.0112250350136529,1.4169224259122732
0.0005484210526315,0.0002,133684.2105263158,0.2654910163792172,6.733393601960233,3.0718312367445977,3.0718312367445977,0.0104195265147143,1.415330511566886
0.0005484210526315,0.0002,143157.89473684208,0.2622932638169338,6.721577847382686,3.167893203299823,3.167893203299823,0.009701093184917,1.410946315884613
0.0005484210526315,0.0002,152631.5789473684,0.2585051702835615,6.681911885512092,3.276612928158949,3.276612928158949,0.009144070394016,1.4177257428047665
0.0005484210526315,0.0002,162105.26315789472,0.2562802637933826,6.730151492376317,3.370201955885517,3.370201955885517,0.0085725818456417,1.4114953798634875
0.0005484210526315,0.0002,171578.94736842104,0.2536605807437758,6.718444576583058,3.4730142988700283,3.4730142988700283,0.008109323338283,1.4131050907421103
0.0005484210526315,0.0002,181052.63157894736,0.2511015663714105,6.734302878385097,3.5786970096923723,3.5786970096923723,0.007706374745395,1.4168930731050684
0.0005484210526315,0.0002,190526.31578947368,0.2513074666097336,6.723295839096655,3.67869267863809,3.67869267863809,0.0073197668655509,1.4162513823447138
0.0005484210526315,0.0002,200000.0,0.2493625528313475,6.712426472127324,3.7801881415867222,3.7801881415867222,0.0069754962796847,1.4166421769459023
0.0006521052631578,3e-05,20000.0,0.3017981424900539,1.094342364989712,1.8065799018004105,1.8065799018004105,0.4381662203395047,1.333554735039837
0.0006521052631578,3e-05,29473.684210526317,0.2047658499097452,0.9761246049979296,1.9025756769151816,1.9025756769151816,0.2962509788406042,1.325728682290224
0.0006521052631578,3e-05,38947.36842105263,0.1548216878902227,0.9415239072324144,2.001249573442206,2.001249573442206,0.2242742623161492,1.3251307939318704
0.0006521052631578,3e-05,48421.05263157895,0.1245465192248668,0.9316856492585952,2.0983417290898885,2.0983417290898885,0.1802364033239832,1.3234533212503508
0.0006521052631578,3e-05,57894.73684210526,0.1040144246963047,0.9324244431286504,2.1990507982949694,2.1990507982949694,0.1511363523318513,1.3266181701091968
0.0006521052631578,3e-05,67368.42105263157,0.0893848421659244,0.9266987776950107,2.2968385460884124,2.2968385460884124,0.1298687554208557,1.3263016220326918
0.0006521052631578,3e-05,76842.1052631579,0.0783084494081886,0.9236922898071892,2.3963332210022386,2.3963332210022386,0.1140117269062077,1.327983948111247
0.0006521052631578,3e-05,86315.7894736842,0.0697007576345767,0.9269182824265224,2.494669745299068,2.494669745299068,0.1015321693490086,1.3283497457298188
0.0006521052631578,3e-05,95789.47368421052,0.0628195322731932,0.9250932260496422,2.59207626397497,2.59207626397497,0.0914540578731141,1.327764404746178
0.0006521052631578,3e-05,105263.15789473684,0.05716008011027,0.9270023807165878,2.690260430915254,2.690260430915254,0.0832410592503587,1.3280078510454234
0.0006521052631578,3e-05,114736.84210526316,0.0524393826527267,0.926007767593504,2.7882504142206725,2.7882504142206725,0.0763728714675082,1.3280618305077847
0.0006521052631578,3e-05,124210.52631578948,0.0484421327281807,0.927156878606466,2.8860587467019965,2.8860587467019965,0.0705433915724154,1.3279537208721168
0.0006521052631578,3e-05,133684.2105263158,0.0450026800321136,0.9292643555411378,2.9844505892000783,2.9844505892000783,0.0655661784004852,1.3283782269516502
0.0006521052631578,3e-05,143157.89473684208,0.0420102074123963,0.9290488096875592,3.0834816283716666,3.0834816283716666,0.0612719092459447,1.329331390190161
0.0006521052631578,3e-05,152631.5789473684,0.0394239886861991,0.928153849394469,3.179780347799643,3.179780347799643,0.0574095241575999,1.3279467707196075
0.0006521052631578,3e-05,162105.26315789472,0.0371277411688592,0.9272145708278996,3.277069626624071,3.277069626624071,0.0540346539223815,1.3274503607938946
0.0006521052631578,3e-05,171578.94736842104,0.0350849755950854,0.9259890731727404,3.3743340775728816,3.3743340775728816,0.0510328383939469,1.3269653012223606
0.0006521052631578,3e-05,181052.63157894736,0.0332618394289264,0.925103585180312,3.470956011885868,3.470956011885868,0.0483282793165452,1.3260183084230983
0.0006521052631578,3e-05,190526.31578947368,0.0316117794045198,0.9231002854980964,3.568441026982564,3.568441026982564,0.0459167028472344,1.325765963290403
0.0006521052631578,3e-05,200000.0,0.0301099649651434,0.9208685049627802,3.666887737644489,3.666887737644489,0.0437569877788684,1.3262236118022073
0.0006521052631578,3.894736842105264e-05,20000.0,0.3020242284970629,0.8510404851926736,1.8053742584658952,1.8053742584658952,0.3370575997524498,1.331790437201525
0.0006521052631578,3.894736842105264e-05,29473.684210526317,0.2033832048868476,0.7639236932757913,1.9161630459442205,1.9161630459442205,0.2314591909900149,1.3446688351346985
0.0006521052631578,3.894736842105264e-05,38947.36842105263,0.1535099920183193,0.7371614320712763,2.0192454674729343,2.0192454674729343,0.1758698707247735,1.3490245928173588
0.0006521052631578,3.894736842105264e-05,48421.05263157895,0.1235478144790644,0.7269298618078868,2.116360543990352,2.116360543990352,0.1412239268198951,1.3462525847057076
0.0006521052631578,3.894736842105264e-05,57894.73684210526,0.1042941993189627,0.7190343093832868,2.194325042663028,2.194325042663028,0.115916222711847,1.320928906704531
0.0006521052631578,3.894736842105264e-05,67368.42105263157,0.0895462309166457,0.718655592025255,2.2939918054828987,2.2939918054828987,0.0997863008122482,1.3230191596977032
0.0006521052631578,3.894736842105264e-05,76842.1052631579,0.0784669698675002,0.7225742665667947,2.3928987738127563,2.3928987738127563,0.0875683529730446,1.32418285886234
0.0006521052631578,3.894736842105264e-05,86315.7894736842,0.0698352114002256,0.7205615693605949,2.49137732672322,2.49137732672322,0.078000952160916,1.324847867531378
0.0006521052631578,3.894736842105264e-05,95789.47368421052,0.0629137067895984,0.7166180771958693,2.5898102897253548,2.5898102897253548,0.0703212499017838,1.3254452828739185
0.0006521052631578,3.894736842105264e-05,105263.15789473684,0.0570760031769967,0.719796202891694,2.695947689135303,2.695947689135303,0.0643894604557365,1.3336275831374471
0.0006521052631578,3.894736842105264e-05,114736.84210526316,0.0525366041079313,0.7219802186751515,2.784918927866756,2.784918927866756,0.0586872723150907,1.324891235734126
0.0006521052631578,3.894736842105264e-05,124210.52631578948,0.0484926138280594,0.7245444852289358,2.88499453006665,2.88499453006665,0.0542974149452648,1.3269750927066442
0.0006521052631578,3.894736842105264e-05,133684.2105263158,0.0450718892625035,0.7215704008422762,2.981910635758521,2.981910635758521,0.0504177574496932,1.326118812595974
0.0006521052631578,3.894736842105264e-05,143157.89473684208,0.0420994992153432,0.7215013483717355,3.079095639042203,3.079095639042203,0.0470617700224198,1.325553188472549
0.0006521052631578,3.894736842105264e-05,152631.5789473684,0.0394720095161585,0.718393224750958,3.178177793522301,3.178177793522301,0.0441762904083667,1.326609002408591
0.0006521052631578,3.894736842105264e-05,162105.26315789472,0.0371482448400858,0.7196446698131272,3.2776474198816823,3.2776474198816823,0.0416359648542688,1.3279186667364105
0.0006521052631578,3.894736842105264e-05,171578.94736842104,0.0351048390418007,0.7206083464657033,3.374928231682441,3.374928231682441,0.0393229219247314,1.3274328017492214
0.0006521052631578,3.894736842105264e-05,181052.63157894736,0.033276931902163,0.7206377579617117,3.4720101544130486,3.4720101544130486,0.0372484505309714,1.3268239753521394
0.0006521052631578,3.894736842105264e-05,190526.31578947368,0.0316279915429776,0.7204598692684812,3.5693635580821,3.5693635580821,0.0353865599591748,1.3264516524220689
0.0006521052631578,3.894736842105264e-05,200000.0,0.0301354299342531,0.7201348509363513,3.666670699436785,3.666670699436785,0.033700717181563,1.3260667911443011
0.0006521052631578,4.789473684210526e-05,20000.0,0.2980877702932345,0.7102102065668886,1.830304319302232,1.830304319302232,0.2816871232551985,1.3685578220953003
0.0006521052631578,4.789473684210526e-05,29473.684210526317,0.2026998483515287,0.6359684315865497,1.9246071389359027,1.9246071389359027,0.1898795507152803,1.3565149828095888
0.0006521052631578,4.789473684210526e-05,38947.36842105263,0.1534180524592679,0.6132393835847386,2.023238394407912,2.023238394407912,0.143580730113107,1.3543619064569723
0.0006521052631578,4.789473684210526e-05,48421.05263157895,0.1248149143065582,0.6009634052118418,2.098421054584692,2.098421054584692,0.1129038605646287,1.3235607588285525
0.0006521052631578,4.789473684210526e-05,57894.73684210526,0.1044047056818894,0.6032521972444114,2.1963767340534783,2.1963767340534783,0.0944378238232197,1.3234027366196646
0.0006521052631578,4.789473684210526e-05,67368.42105263157,0.0897999765364418,0.6000162965989622,2.292752925444121,2.292752925444121,0.0810573084024106,1.3215955499102474
0.0006521052631578,4.789473684210526e-05,76842.1052631579,0.0787403511734647,0.5957335252924763,2.390954337298955,2.390954337298955,0.0710937757494217,1.3220364401673252
0.0006521052631578,4.789473684210526e-05,86315.7894736842,0.0700545815650764,0.5926475628771857,2.4909296360295587,2.4909296360295587,0.063406555880769,1.3243751558687056
0.0006521052631578,4.789473684210526e-05,95789.47368421052,0.0631456102697079,0.594273943898161,2.5886897635102715,2.5886897635102715,0.0571348475165055,1.324301802449139
0.0006521052631578,4.789473684210526e-05,105263.15789473684,0.0574983933884497,0.5934745684807369,2.6856182739439776,2.6856182739439776,0.0519602417049181,1.3234330157956358
0.0006521052631578,4.789473684210526e-05,114736.84210526316,0.0527616387531082,0.5970303776612096,2.7836635468350046,2.7836635468350046,0.0476807044212682,1.3236996537364416
0.0006521052631578,4.789473684210526e-05,124210.52631578948,0.048752013878956,0.5937832807316535,2.881459962050502,2.881459962050502,0.044045826612428,1.3237283638921526
0.0006521052631578,4.789473684210526e-05,133684.2105263158,0.0451985604800164,0.5994859124898225,2.989087406685744,2.989087406685744,0.0411966286359379,1.332511087760578
0.0006521052631578,4.789473684210526e-05,143157.89473684208,0.0422993960105513,0.5975073172821397,3.078931567220083,3.078931567220083,0.0382659326743474,1.325413789280438
0.0006521052631578,4.789473684210526e-05,152631.5789473684,0.0396965357114371,0.5973746414246548,3.1759559674689206,3.1759559674689206,0.0358733697899252,1.3247567798894342
0.0006521052631578,4.789473684210526e-05,162105.26315789472,0.0374011096354718,0.5965894086382856,3.2726517615005646,3.2726517615005646,0.0337546920602549,1.3238759105667095
0.0006521052631578,4.789473684210526e-05,171578.94736842104,0.0353460671590503,0.5972090355558063,3.3708201571526786,3.3708201571526786,0.031899085860171,1.3242050533030438
0.0006521052631578,4.789473684210526e-05,181052.63157894736,0.033495928435183,0.6012035819433349,3.469770602432658,3.469770602432658,0.0302508871171592,1.3251144585015662
0.0006521052631578,4.789473684210526e-05,190526.31578947368,0.0318385478868281,0.5967094254012215,3.5678155551768347,3.5678155551768347,0.0287509305443167,1.3253028358398051
0.0006521052631578,4.789473684210526e-05,200000.0,0.0303383366987042,0.5972244484065036,3.6658546249650463,3.6658546249650463,0.0273927817686172,1.3254779385975817
0.0006521052631578,5.68421052631579e-05,20000.0,0.3100204065615123,0.6431986177461445,1.7617676761349736,1.7617676761349736,0.2199622559240319,1.268745234781189
0.0006521052631578,5.68421052631579e-05,29473.684210526317,0.2025876581532721,0.5814138252470791,1.9289920077216631,1.9289920077216631,0.1607198462724842,1.3626980257116823
0.0006521052631578,5.68421052631579e-05,38947.36842105263,0.1542512223524376,0.5619530796247598,2.016905932460129,2.016905932460129,0.120224600625556,1.345925929871288
0.0006521052631578,5.68421052631579e-05,48421.05263157895,0.124182896398365,0.5539135227925612,2.1150711590150384,2.1150711590150384,0.0966467382384832,1.3446302919316164
0.0006521052631578,5.68421052631579e-05,57894.73684210526,0.1043617783879637,0.5500848939076413,2.2046814026571364,2.2046814026571364,0.0801752457577608,1.333428435933419
0.0006521052631578,5.68421052631579e-05,67368.42105263157,0.0903839602033033,0.6090034354978842,2.302415043754862,2.302415043754862,0.0688749739167646,1.3327696341739768
0.0006521052631578,5.68421052631579e-05,76842.1052631579,0.0790940626088384,0.548589150176016,2.3906009868145635,2.3906009868145635,0.0598853884660706,1.3216518566275268
0.0006521052631578,5.68421052631579e-05,86315.7894736842,0.0704132369536809,0.5479826515117053,2.490314726932258,2.490314726932258,0.0533995249834613,1.323726923080677
0.0006521052631578,5.68421052631579e-05,95789.47368421052,0.0635478047467174,0.5458250122735593,2.586184657931044,2.586184657931044,0.0480482840755812,1.3217455683206878
0.0006521052631578,5.68421052631579e-05,105263.15789473684,0.0578510339562524,0.5509923131598997,2.6850552207656198,2.6850552207656198,0.0437629609918408,1.3228826283673794
0.0006521052631578,5.68421052631579e-05,114736.84210526316,0.0531064587813327,0.5502671267114789,2.783412983994613,2.783412983994613,0.0401681768924763,1.3234653922182844
0.0006521052631578,5.68421052631579e-05,124210.52631578948,0.0491052278737953,0.5474480196808995,2.8806683783182003,2.8806683783182003,0.0370923009099754,1.323004974529761
0.0006521052631578,5.68421052631579e-05,133684.2105263158,0.0455110251058901,0.547463911335917,2.9883847669757344,2.9883847669757344,0.0346956579009487,1.3318878444706308
0.0006521052631578,5.68421052631579e-05,143157.89473684208,0.0426674112551147,0.5493900949815953,3.0768507425343907,3.0768507425343907,0.0321990281929046,1.323626342670792
0.0006521052631578,5.68421052631579e-05,152631.5789473684,0.0399769714505548,0.5474253274927466,3.180606724750656,3.180606724750656,0.0303152209709866,1.3286419478642435
0.0006521052631578,5.68421052631579e-05,162105.26315789472,0.0376813189211711,0.547408940085083,3.277755201122581,3.277755201122581,0.0285302224601363,1.3280104159568815
0.0006521052631578,5.68421052631579e-05,171578.94736842104,0.0356492850577685,0.548394168159719,3.3750379886242925,3.3750379886242925,0.0269452359618325,1.3275234038441674
0.0006521052631578,5.68421052631579e-05,181052.63157894736,0.0338537151271834,0.5498637568394498,3.467502457731208,3.467502457731208,0.0254558617723541,1.3233852611500776
0.0006521052631578,5.68421052631579e-05,190526.31578947368,0.0321853992130286,0.5526279054385834,3.5665724398231564,3.5665724398231564,0.0242084432701525,1.3243819106749763
0.0006521052631578,5.68421052631579e-05,200000.0,0.0306856193773815,0.5516058496349336,3.664460576110149,3.664460576110149,0.0230634045163172,1.32447236536747
0.0006521052631578,6.578947368421052e-05,20000.0,0.312158394174881,0.6351288304657409,1.75849079772221,1.75849079772221,0.1893435698698693,1.2641689109453331
0.0006521052631578,6.578947368421052e-05,29473.684210526317,0.2088124376153463,0.6155944539460807,1.8856122234248305,1.8856122234248305,0.1326959675524072,1.3023745328748788
0.0006521052631578,6.578947368421052e-05,38947.36842105263,0.1556823247192165,0.5662415269461052,2.0183922344999794,2.0183922344999794,0.1040270713056331,1.347960068386454
0.0006521052631578,6.578947368421052e-05,48421.05263157895,0.1257077898326922,0.5587259921400386,2.1152448765882883,2.1152448765882883,0.083516491324553,1.3448938291580326
0.0006521052631578,6.578947368421052e-05,57894.73684210526,0.1059251306500115,0.5561049157235193,2.2045426261813965,2.2045426261813965,0.0692626953424388,1.3332970654604448
0.0006521052631578,6.578947368421052e-05,67368.42105263157,0.0913249442714369,0.5543718567311372,2.302537337975539,2.302537337975539,0.0595142973712404,1.3329301991444875
0.0006521052631578,6.578947368421052e-05,76842.1052631579,0.0806654608548932,0.5600998322323022,2.390404009774438,2.390404009774438,0.0517324513927679,1.321461697390932
0.0006521052631578,6.578947368421052e-05,86315.7894736842,0.0720013518426546,0.5560311667144482,2.4894683244050038,2.4894683244050038,0.0461058385899704,1.3228521871487329
0.0006521052631578,6.578947368421052e-05,95789.47368421052,0.0650896269923712,0.5528936723117016,2.587126719231476,2.587126719231476,0.0415439626337788,1.322730534234016
0.0006521052631578,6.578947368421052e-05,105263.15789473684,0.0595093074684422,0.5576903138568126,2.684059206265423,2.684059206265423,0.0377831549804386,1.3219228029810792
0.0006521052631578,6.578947368421052e-05,114736.84210526316,0.0547546228583186,0.5632951264261095,2.782493451806173,2.782493451806173,0.034682380388397,1.3226106817057632
0.0006521052631578,6.578947368421052e-05,124210.52631578948,0.0507249997279966,0.5602582427552757,2.880998876626579,2.880998876626579,0.032055101423329,1.3233263961965536
0.0006521052631578,6.578947368421052e-05,133684.2105263158,0.0472766066566531,0.5596112171631636,2.978923865208474,2.978923865208474,0.0297875549453169,1.3234860340243608
0.0006521052631578,6.578947368421052e-05,143157.89473684208,0.0441894963256179,0.5527129476285735,3.083616899212497,3.083616899212497,0.0279424419367736,1.3294688357831457
0.0006521052631578,6.578947368421052e-05,152631.5789473684,0.0415949633186857,0.5528024771094897,3.180093611875199,3.180093611875199,0.0261839011017367,1.3282279013584828
0.0006521052631578,6.578947368421052e-05,162105.26315789472,0.0393630288299685,0.557142369270519,3.2716775864274688,3.2716775864274688,0.0245587891386946,1.3231044710588593
0.0006521052631578,6.578947368421052e-05,171578.94736842104,0.0372512047318511,0.5529226407286796,3.3743712410826725,3.3743712410826725,0.0232714868806514,1.327011856868615
0.0006521052631578,6.578947368421052e-05,181052.63157894736,0.0354194054320721,0.552984511823938,3.4715394565293627,3.4715394565293627,0.0220451044668075,1.326480514213263
0.0006521052631578,6.578947368421052e-05,190526.31578947368,0.0337956405498642,0.5530160798184189,3.57010333643907,3.57010333643907,0.0209575276949389,1.327017225381433
0.0006521052631578,6.578947368421052e-05,200000.0,0.0323004678365198,0.5530718192995683,3.667304455276335,3.667304455276335,0.0199577216284592,1.3265401734020597
0.0006521052631578,7.473684210526316e-05,20000.0,0.3057970628535718,0.6307191048834765,1.8111103168725864,1.8111103168725864,0.176763896488324,1.3405208384509717
0.0006521052631578,7.473684210526316e-05,29473.684210526317,0.2125192936509447,0.6125186558671987,1.8774539895756637,1.8774539895756637,0.1158028412137278,1.2912967161685305
0.0006521052631578,7.473684210526316e-05,38947.36842105263,0.1606790282109867,0.6340955893179138,1.9902789458631311,1.9902789458631311,0.0890421448797468,1.3108436123100125
0.0006521052631578,7.473684210526316e-05,48421.05263157895,0.1292639797205218,0.6407580512234985,2.102642288641399,2.102642288641399,0.0726451049926162,1.3290161485884575
0.0006521052631578,7.473684210526316e-05,57894.73684210526,0.1087392171927318,0.572214946596904,2.204064265857436,2.204064265857436,0.0609442361030806,1.3327855348948745
0.0006521052631578,7.473684210526316e-05,67368.42105263157,0.0945271273508859,0.5701483152815281,2.292618690428042,2.292618690428042,0.0519390959784459,1.3215366899400425
