L,C,fsw,delta_current_percentage,delta_voltage_percentage,switching_loss,capacitor_loss,inductor_copper_loss
6.777777777777778e-05,100000.0,0.179228,0.0857868509090412,0.7408388298004079,5.333346503233693,0.0397001693018861,0.962299298986384
6.777777777777778e-05,120000.0,0.179228,0.0719706519369206,0.744604578852701,5.751939212546764,0.033086914365874,0.9622997997484588
6.777777777777778e-05,140000.0,0.179228,0.0620734341857267,0.7474013349571178,6.173473504845186,0.02839038576743,0.9632626391387664
6.777777777777778e-05,160000.0,0.179228,0.0545523778637617,0.7401518389733854,6.607808496034104,0.024961520407249,0.967872449577588
6.777777777777778e-05,180000.0,0.179228,0.0488336772749303,0.74022548981897,7.022968736848751,0.0221610799423028,0.9666697834275324
6.777777777777778e-05,200000.0,0.179228,0.0442669259420919,0.740756837157438,7.439306154130401,0.0199298480796631,0.9659169149624304
8.666666666666667e-05,20000.0,0.179228,0.4220720714972597,1.1711359593486832,3.686895121028193,0.1583868016085395,0.9898042303383252
8.666666666666667e-05,40000.0,0.179228,0.2188657947201021,1.2036114069289232,4.055001105656149,0.0768073572445167,0.9541551943409556
8.666666666666667e-05,60000.0,0.179228,0.1488886218916106,1.228694555295247,4.485004618393904,0.051489063331564,0.9582641508877482
8.666666666666667e-05,80000.0,0.179228,0.1129487654348739,1.158018315628747,4.959386007430023,0.0395145187834359,0.980088136046358
8.666666666666667e-05,100000.0,0.179228,0.092175478554724,1.163284635347705,5.395268414534497,0.0317725132843982,0.9848674858017454
8.666666666666667e-05,120000.0,0.179228,0.0792608824091248,1.1406717819091086,5.764113811333127,0.0259852975313449,0.9664664818687068
8.666666666666667e-05,140000.0,0.179228,0.0690893615397491,1.1511006180835242,6.212693603958654,0.0224857050056524,0.9756155250189612
8.666666666666667e-05,160000.0,0.179228,0.0620112860219025,1.1436977103967692,6.604984694084128,0.0195045097616489,0.967115447038398
8.666666666666667e-05,180000.0,0.179228,0.0561641529010595,1.142907046155099,7.038228825294043,0.0174064937965305,0.9709375277962567
8.666666666666667e-05,200000.0,0.179228,0.0516837307684593,1.1309145742108644,7.443176233150972,0.0156023829091212,0.9669794887191672
0.0001055555555555,20000.0,0.179228,0.4518142103117223,1.544929328879132,3.655574624270213,0.1278575869908889,0.9751354677889494
0.0001055555555555,40000.0,0.179228,0.2440278107818123,1.635513214790905,4.086161424547782,0.0640342399253267,0.9698124528230068
0.0001055555555555,60000.0,0.179228,0.1754255778907527,1.6518572634363378,4.5021602425193326,0.0425990330179867,0.9663003489450812
0.0001055555555555,80000.0,0.179228,0.1408728439572111,1.6426109507889075,4.927098894003232,0.0320226056499491,0.9679390956480814
0.0001055555555555,100000.0,0.179228,0.1203305145886202,1.6276586013251846,5.343923164915163,0.0255928681661773,0.9666926755293784
0.0001055555555555,120000.0,0.179228,0.1067364547769505,1.5246182092860414,5.755272471013196,0.0212699079751301,0.9639140164013164
0.0001055555555555,140000.0,0.179228,0.0969422505469958,1.5422931990149271,6.171848176190951,0.0182200197891216,0.963200203152568
0.0001055555555555,160000.0,0.179228,0.0894563791425115,1.5985250583748971,6.598799377603346,0.0159842526568299,0.9656392557891664
0.0001055555555555,180000.0,0.179228,0.0838339518097381,1.5454431499695336,7.009148484770318,0.0141738011336652,0.9632414846117126
0.0001055555555555,200000.0,0.179228,0.0791949797875298,1.578611398763042,7.43260239489809,0.0127740086519747,0.9645232989421154
0.0001244444444444,20000.0,0.179228,0.4767221923148106,2.969171978908536,3.593785240773997,0.1048385241410718,0.9442350903809786
0.0001244444444444,40000.0,0.179228,0.2652884992508722,3.128012483056534,4.020420065181957,0.0525838544755424,0.9397002972297664
0.0001244444444444,60000.0,0.179228,0.1951073896124837,3.1699597678221862,4.4415932608176965,0.0351681429932741,0.9410462951322384
0.0001244444444444,80000.0,0.179228,0.1604609682114475,3.1748763489450478,4.849483563082236,0.0263133559044863,0.9381443606172406
0.0001244444444444,100000.0,0.179228,0.1395714286493544,3.171677237701373,5.261284291359046,0.0210422012002201,0.9374158314925468
0.0001244444444444,120000.0,0.179228,0.1256027702938084,3.168964136169309,5.675018899040027,0.0175418838477596,0.9375611477351888
0.0001244444444444,140000.0,0.179228,0.1155962476710614,3.161005048107432,6.090282659651667,0.0150487484495085,0.9382192666634662
0.0001244444444444,160000.0,0.179228,0.108168287958112,3.1574821562874527,6.500920096975889,0.0131588833034693,0.9374938822633064
0.0001244444444444,180000.0,0.179228,0.1025397633104435,3.1620632603052035,6.910632794559422,0.0116868646113486,0.9366263497373936
0.0001244444444444,200000.0,0.179228,0.097740998369622,3.147714845271167,7.324326937010496,0.0105217324534712,0.9368823257864922
0.0001433333333333,20000.0,0.179228,0.5205981485454049,4.033392441018767,3.5802305152176426,0.0903417805136158,0.9404794994497372
0.0001433333333333,40000.0,0.179228,0.3134062330371914,4.159438200405535,3.9916370001635424,0.0450039114686426,0.928430312995064
0.0001433333333333,60000.0,0.179228,0.2440042259667209,4.195832092118048,4.410185916185631,0.0301036036684047,0.9294395193891992
0.0001433333333333,80000.0,0.179228,0.209617770756412,4.202903913450561,4.820883325197386,0.0225771401748528,0.9285139028656224
0.0001433333333333,100000.0,0.179228,0.189057014512239,4.200910196790637,5.229635179739832,0.0180501208284715,0.9274248656852692
0.0001433333333333,120000.0,0.179228,0.1752747469635655,4.195778088324068,5.64091600834913,0.0150477007285937,0.927478994498506
0.0001433333333333,140000.0,0.179228,0.1654032912858159,4.190344971061815,6.0531317453392,0.0129066865879662,0.9278875902583608
0.0001433333333333,160000.0,0.179228,0.1580950027830993,4.116030101681767,6.461372071286661,0.0112861999041846,0.9271471448567868
0.0001433333333333,180000.0,0.179228,0.1525980156722669,4.188190599673965,6.869907063116466,0.0100275037725632,0.9266037144043
0.0001433333333333,200000.0,0.179228,0.1478434206480978,4.128447033769652,7.279106898791758,0.0090227032326231,0.9262975715434542
0.0001622222222222,20000.0,0.179228,0.5878991985782366,3.852972593784709,3.6532772197770633,0.083091133122522,0.9852012601809544
0.0001622222222222,40000.0,0.179228,0.3816099709079757,4.03959858355401,4.092613998230495,0.0417976019607498,0.9798218292825044
0.0001622222222222,60000.0,0.179228,0.3130877009542896,4.028792531130599,4.524025225209636,0.0279882448988501,0.9811629493529866
0.0001622222222222,80000.0,0.179228,0.2803140636059311,4.104902033030927,4.927399342726492,0.0208391672184449,0.9727872232618172
0.0001622222222222,100000.0,0.179228,0.2590506288642446,4.109344975901755,5.365799523372051,0.0167894815114316,0.9788927597405388
0.0001622222222222,120000.0,0.179228,0.2454304970273501,4.109766094085684,5.78933083334137,0.0140042680806031,0.9793224253945744
0.0001622222222222,140000.0,0.179228,0.23574127626505,4.107663958854755,6.21139334560176,0.0120078836872959,0.9793339785431072
0.0001622222222222,160000.0,0.179228,0.2285180226812321,4.104210406633073,6.632270547194407,0.0105064807348999,0.979052163503794
0.0001622222222222,180000.0,0.179228,0.2229074139797454,4.1000487821869935,7.0527377139969065,0.0093377363691829,0.9787243363222312
0.0001622222222222,200000.0,0.179228,0.21842405447885,4.095565875723739,7.473222532804897,0.0084029481301931,0.9784599394005548
0.0001811111111111,20000.0,0.179228,0.5883808210953665,6.33927705552893,3.8192706702011057,0.0812980427340531,1.0768135336543765
0.0001811111111111,40000.0,0.179228,0.3913076094002001,6.574296642805172,4.281707217974764,0.0409722260404578,1.073117826144176
0.0001811111111111,60000.0,0.179228,0.3264216779687295,6.636388407902495,4.726353795724569,0.027360109678879,1.0716415946058018
0.0001811111111111,80000.0,0.179228,0.293924145002232,6.666092927323837,5.171609270950502,0.020561064502692,1.0722959480978225
0.0001811111111111,100000.0,0.179228,0.2744145582315002,6.683516759099356,5.615599500722563,0.0164708635893908,1.0728854669951344
0.0001811111111111,120000.0,0.179228,0.2613479775648053,6.695882779617751,6.060919481964406,0.0137479928565768,1.074079377796468
0.0001811111111111,140000.0,0.179228,0.2520812622257092,6.707025098063688,6.503917405146209,0.0117923071665791,1.074459001539244
0.0001811111111111,160000.0,0.179228,0.2451741540877978,6.713850088725709,6.945319581226508,0.0103199775520054,1.074360532835254
0.0001811111111111,180000.0,0.179228,0.2398360053944548,6.717937644112462,7.385947885152674,0.0091727781844637,1.0740874584459323
0.0001811111111111,200000.0,0.179228,0.2355148535361989,6.720495005104375,7.828030435133433,0.0082581675644906,1.0742659414219176
0.0002,20000.0,0.179228,0.540783660610232,9.636654220828634,3.963817545476255,0.0792647564699121,1.1548145796228393
0.0002,40000.0,0.179228,0.3541212507892196,9.837383153359443,4.442782540683307,0.0399425773690258,1.1527413821608057
0.0002,60000.0,0.179228,0.2923577071639298,9.905058071002378,4.910677052169696,0.0267450048401039,1.1548433220096064
0.0002,80000.0,0.179228,0.2616879265255018,9.941970910928369,5.371434768931398,0.0200853065149695,1.1550474020289303
0.0002,100000.0,0.179228,0.2433308384202617,9.969035496612282,5.830918449171742,0.0160807350719026,1.1551964578390936
0.0002,120000.0,0.179228,0.2310180162900283,9.984176150287889,6.292024784185879,0.0134169318645015,1.156118804795882
0.0002,140000.0,0.179228,0.2226818623260757,9.986080583986034,6.738879319686335,0.011463987814026,1.1521589401000705
0.0002,160000.0,0.179228,0.2160163227813871,9.992342092404636,7.200370939480402,0.0100442245000894,1.1534288224196374
0.0002,180000.0,0.179228,0.2110048915422998,9.991622181845008,7.655157889438948,0.0089229752653333,1.152569286080461
0.0002,200000.0,0.179228,0.2065603039092377,10.00331159572093,8.127326713285944,0.0080609719948476,1.1567536240594365
3e-05,20000.0,0.253239,0.2867559671501846,1.0389389181173063,3.611335543430664,0.4375807510648888,1.3312330214232373
3e-05,40000.0,0.253239,0.1432139924825917,0.89212352540283,4.022931488784638,0.2182059115954861,1.3239102289002351
3e-05,60000.0,0.253239,0.0953761286749103,0.8839417461094,4.439020580605621,0.1456569949998794,1.3249090081042572
3e-05,80000.0,0.253239,0.0714527946746124,0.882268675818839,4.856951471722208,0.1094640113342532,1.3273481256257058
3e-05,100000.0,0.253239,0.057119551441108,0.8838559045331377,5.274140885073022,0.0877008871531885,1.3292006745105984
3e-05,120000.0,0.253239,0.0476213725240063,0.8806535438783745,5.685222565837632,0.0730210820138565,1.3279940779736992
3e-05,140000.0,0.253239,0.0408018372521995,0.8832186981428455,6.101293082047151,0.0626458472276038,1.3291526611728552
3e-05,160000.0,0.253239,0.0357292072975997,0.8808699918200864,6.510092765398452,0.0547361292079014,1.327213606685243
3e-05,180000.0,0.253239,0.0317776910578065,0.8788717124554634,6.9196661496140095,0.0486035528825198,1.3258119694197863
3e-05,200000.0,0.253239,0.0285997355683085,0.8746395227410615,7.333105698039422,0.0437488513437558,1.3259715841962687
4.888888888888889e-05,20000.0,0.253239,0.2828774876086387,0.6626890588046557,3.663487482466615,0.2763030926269498,1.3697092868950809
4.888888888888889e-05,40000.0,0.253239,0.1419447590467131,0.5714224293668981,4.0667584642195,0.136830211047514,1.3528727415811808
4.888888888888889e-05,60000.0,0.253239,0.0956899656893556,0.5594773838165054,4.436440959440306,0.0892766118157702,1.3233761906515138
4.888888888888889e-05,80000.0,0.253239,0.0718376644464471,0.557798128573199,4.8474242790472815,0.0669078862362864,1.3221519654229303
4.888888888888889e-05,100000.0,0.253239,0.0574758246505656,0.5569232895271709,5.262931582517611,0.0535879685699862,1.3235611938914738
4.888888888888889e-05,120000.0,0.253239,0.0477436175817319,0.5566072609779873,5.697779675558026,0.0450065322229223,1.3338682073126225
4.888888888888889e-05,140000.0,0.253239,0.0410102651919994,0.5567619299421495,6.103396069740979,0.038468272960098,1.3300709709008702
4.888888888888889e-05,160000.0,0.253239,0.0359920792170289,0.5570065872618208,6.50215415221944,0.0335062163810455,1.3239807676226574
4.888888888888889e-05,180000.0,0.253239,0.03200373416212,0.5609685256053053,6.917527088298692,0.0298064715749982,1.3249939971582336
4.888888888888889e-05,200000.0,0.253239,0.0288261162676275,0.5575846200394338,7.329918592832084,0.0268225563809343,1.3248206855822302
6.777777777777778e-05,20000.0,0.253239,0.2969636824444137,0.5868070169498687,3.5209448516342388,0.1841380295998032,1.2660503150243765
6.777777777777778e-05,40000.0,0.253239,0.1462088296477594,0.5263385033617307,4.021508908993951,0.0965147016732774,1.3230694751967276
6.777777777777778e-05,60000.0,0.253239,0.0980752836299612,0.513849018781406,4.449741714361187,0.0647828213032022,1.3313744693805467
6.777777777777778e-05,80000.0,0.253239,0.0745628493212895,0.5201453183276741,4.844811250818736,0.0482094189438021,1.3207708162185847
6.777777777777778e-05,100000.0,0.253239,0.0602141859532907,0.5151400342522192,5.258359207813279,0.0385864903835574,1.3212978779756384
6.777777777777778e-05,120000.0,0.253239,0.0504623359046984,0.5141146133429197,5.693064808502662,0.0324100279454212,1.3316912133624654
6.777777777777778e-05,140000.0,0.253239,0.043817930236255,0.5178188936330582,6.08584200143221,0.0275882354963185,1.3224573426321733
6.777777777777778e-05,160000.0,0.253239,0.0386444911520146,0.5118257113950242,6.508248054230994,0.0242137393487457,1.3264855146062386
6.777777777777778e-05,180000.0,0.253239,0.0346887379173639,0.5121832341543249,6.918154789593768,0.0215036518240997,1.3252542439234043
6.777777777777778e-05,200000.0,0.253239,0.0315096251103528,0.5112692111809606,7.3311321591137855,0.0193538245016375,1.325277285534629
8.666666666666667e-05,20000.0,0.253239,0.2941287863176268,1.0143057920265035,3.6048923699896505,0.1509318902324917,1.3269572100990648
8.666666666666667e-05,40000.0,0.253239,0.150843340655017,1.0800367103350916,4.019823767992024,0.0754162510092936,1.3221122819031064
8.666666666666667e-05,60000.0,0.253239,0.1031829758166155,1.0848412801322431,4.432746233801851,0.0502773460731008,1.321336796583134
8.666666666666667e-05,80000.0,0.253239,0.0795129632134252,0.9850744409138076,4.836347511474077,0.0375706487015305,1.3162437668271336
8.666666666666667e-05,100000.0,0.253239,0.0651237211001108,1.0625555169709502,5.2541571928851765,0.0301284104698335,1.3192546197355377
8.666666666666667e-05,120000.0,0.253239,0.0554510433550246,1.0277689154103349,5.680876342709682,0.025237899756788,1.3260535684607768
8.666666666666667e-05,140000.0,0.253239,0.0487586076009083,1.02083716791719,6.081974692828608,0.0215480047334942,1.3208274739642274
8.666666666666667e-05,160000.0,0.253239,0.0437228556210991,0.9933774030650327,6.484530053767893,0.0187986242345853,1.3168808084684855
8.666666666666667e-05,180000.0,0.253239,0.0397195414356279,1.0163791710938077,6.901397111338523,0.0167355895837792,1.3188828938578148
8.666666666666667e-05,200000.0,0.253239,0.0365852759068034,0.9922036556251752,7.304975186311053,0.0150278730770605,1.3158750568083175
0.0001055555555555,20000.0,0.253239,0.3164232304975348,1.1967687133265077,3.607259251821818,0.1240853123945316,1.3301966676828942
0.0001055555555555,40000.0,0.253239,0.1728837927170842,1.280359804745233,4.033690931848343,0.0623483369770868,1.332039833564809
0.0001055555555555,60000.0,0.253239,0.1255380720078533,1.294093022888798,4.443783879255113,0.0414861116191945,1.328490624644141
0.0001055555555555,80000.0,0.253239,0.101693081326819,1.2906647310517965,4.8622911031088965,0.0311792540768005,1.3308484391420472
0.0001055555555555,100000.0,0.253239,0.0875070272928791,1.2810486099150973,5.273646022444289,0.0249208386550751,1.329437831473775
0.0001055555555555,120000.0,0.253239,0.0780101090581936,1.2736953871865628,5.687817812556714,0.020772310277871,1.3296295917325405
0.0001055555555555,140000.0,0.253239,0.0712990448574913,1.208904385285754,6.095777544654333,0.0177724352029909,1.3271285879365895
0.0001055555555555,160000.0,0.253239,0.0661673172916755,1.2620521631553,6.513356162671851,0.0155721837547869,1.3288878998474465
0.0001055555555555,180000.0,0.253239,0.0622284625622217,1.2556598127986258,6.925210201727052,0.0138357844234031,1.3282540559198095
0.0001055555555555,200000.0,0.253239,0.0590599591654755,1.2492098417173236,7.339189328324622,0.0124545225881989,1.3284680929607728
0.0001244444444444,20000.0,0.253239,0.3211083355903253,2.75968403723995,3.662567466791328,0.1084932919028631,1.371638296857421
0.0001244444444444,40000.0,0.253239,0.1808800567141755,2.8315497180025924,4.082339542239216,0.0541671111312289,1.3646847326130622
0.0001244444444444,60000.0,0.253239,0.133940601978388,2.87342042726871,4.50905236834417,0.0362300392993185,1.3680500627196706
0.0001244444444444,80000.0,0.253239,0.1107054923459653,2.8881106600768502,4.925199674157465,0.0271353225635261,1.3657260208968134
0.0001244444444444,100000.0,0.253239,0.0967033480642041,2.89251325324159,5.344746370235455,0.0217119632296763,1.3657196256625264
0.0001244444444444,120000.0,0.253239,0.0875067949170746,2.897579949495844,5.766103192407154,0.018107682230014,1.366661606340856
0.0001244444444444,140000.0,0.253239,0.0806840282107003,2.888732108398959,6.18508152190409,0.0155197380752956,1.3664609905496037
0.0001244444444444,160000.0,0.253239,0.0757136477285373,2.8883978906439074,6.602209216267776,0.0135713628960172,1.365545754964451
0.0001244444444444,180000.0,0.253239,0.0718192412765292,2.886918618824428,7.0221916885563465,0.0120666957831629,1.3658628791260763
0.0001244444444444,200000.0,0.253239,0.068694507142928,2.884585927340082,7.443133686133232,0.0108654510148901,1.366504654317064
0.0001433333333333,20000.0,0.253239,0.3455427901125431,4.331789507128066,3.678850322348431,0.0950326502416769,1.3857238283384647
0.0001433333333333,40000.0,0.253239,0.2065035615194294,4.417818005843684,4.110130717844887,0.0476708263316885,1.3844697410523084
0.0001433333333333,60000.0,0.253239,0.1604354059062492,4.447106168471184,4.5328319930886245,0.0317880813199224,1.3834148555065475
0.0001433333333333,80000.0,0.253239,0.1373617261129509,4.455118649264075,4.957296220167963,0.0238673567093999,1.3843459899241708
0.0001433333333333,100000.0,0.253239,0.1234959022586973,4.455286736955869,5.3823407308840565,0.0191167854636758,1.3856802334897165
0.0001433333333333,120000.0,0.253239,0.1142851506518137,4.452863320169062,5.805517773905284,0.0159370447688822,1.3860327344753804
0.0001433333333333,140000.0,0.253239,0.1077275109656077,4.457458636338074,6.228149486467862,0.0136627945836795,1.3861451301151964
0.0001433333333333,160000.0,0.253239,0.1028038253200871,4.44427723007975,6.649636662425911,0.0119527753848436,1.3857932063777174
0.0001433333333333,180000.0,0.253239,0.0989825628402885,4.440540793760552,7.071278249140965,0.0106234835510424,1.3855602030469416
0.0001433333333333,200000.0,0.253239,0.0959269892564786,4.438409394173512,7.492820343065668,0.0095599341659522,1.3853269036823308
0.0001622222222222,20000.0,0.253239,0.4241861266486628,4.287175565353952,3.612773138705871,0.0809867117616225,1.3430669052161066
0.0001622222222222,40000.0,0.253239,0.2826078236254807,4.330442719375983,4.041324167836619,0.0407226958555578,1.342640974793406
0.0001622222222222,60000.0,0.253239,0.236072198697689,4.381945372836251,4.454041871975963,0.0271191166930701,1.339070690138681
0.0001622222222222,80000.0,0.253239,0.2124878596484153,4.401288272556141,4.87389075750512,0.0203847668519937,1.34108147959257
0.0001622222222222,100000.0,0.253239,0.1984107654872576,4.412460504353847,5.292495800903403,0.0163317273607047,1.3424943982919164
0.0001622222222222,120000.0,0.253239,0.1890344954749659,4.4162706173730255,5.709555319599659,0.0136197297158458,1.343120680582462
0.0001622222222222,140000.0,0.253239,0.1823729772121877,4.417229106499973,6.125340356421697,0.0116766875998285,1.3431773069621795
0.0001622222222222,160000.0,0.253239,0.1774027674080439,4.416662709179948,6.540009158987338,0.0102156771972486,1.3428097789461788
0.0001622222222222,180000.0,0.253239,0.1735405606349061,4.415283850343714,6.954590700235467,0.0090792845984468,1.3424769528257583
0.0001622222222222,200000.0,0.253239,0.1704503140695597,4.413388059888022,7.369262625362658,0.0081705184042908,1.342230174278285
0.0001811111111111,20000.0,0.253239,0.4987167330012068,3.700863182127968,3.4711561065603864,0.0669816210048153,1.2468387045883114
0.0001811111111111,40000.0,0.253239,0.3513019816410997,3.9039184245854313,3.879335384586743,0.0336122036150765,1.2416234900014844
0.0001811111111111,60000.0,0.253239,0.3022963130448518,3.970290688127754,4.282392340741223,0.022455205208837,1.2415101789114038
0.0001811111111111,80000.0,0.253239,0.2780599654318858,3.9998727163740857,4.679797712533918,0.0168337358347458,1.2396982010419164
0.0001811111111111,100000.0,0.253239,0.2633420563667005,4.014164757032044,5.080718116733872,0.0134812753539582,1.2402859918049065
0.0001811111111111,120000.0,0.253239,0.2539024382203066,4.022477298759629,5.4732179667791545,0.0112103161138646,1.2371760136294254
0.0001811111111111,140000.0,0.253239,0.2467359641099762,4.027056675968002,5.876435816060006,0.0096261973571834,1.2390719893515578
0.0001811111111111,160000.0,0.253239,0.2413491833315446,4.02893674572079,6.279481436831762,0.0084357750459482,1.2407116262463298
0.0001811111111111,180000.0,0.253239,0.2374028891119249,4.03031221673284,6.67530783291501,0.0074923439100204,1.2395175184940743
0.0001811111111111,200000.0,0.253239,0.2341146625343833,4.029337211559154,7.07527663981352,0.0067461307522857,1.2399229211035645
0.0002,20000.0,0.253239,0.5234892671884567,7.324759898683486,3.2953899447481225,0.0546880437279376,1.126088515743413
0.0002,40000.0,0.253239,0.3697318190181495,7.541265021985646,3.681040431052612,0.02740803770243,1.1191600826048362
0.0002,60000.0,0.253239,0.3185587547310609,7.625992678077913,4.063165132662247,0.0183065135874156,1.118584557059436
0.0002,80000.0,0.253239,0.2929816054741547,7.663857765888342,4.444221495256318,0.013748094040419,1.1188181397501096
0.0002,100000.0,0.253239,0.2778728682113601,7.68512206595342,4.820618427110068,0.0109902527009241,1.1172748978930438
0.0002,120000.0,0.253239,0.2676394600766472,7.697481942750352,5.2003265298319405,0.009164588117648,1.117545100144954
0.0002,140000.0,0.253239,0.2602443518737373,7.706358415796186,5.581651220434084,0.0078644869600975,1.1185115417383862
0.0002,160000.0,0.253239,0.2549254115885822,7.7098906168468675,5.957346456194848,0.0068754432485193,1.1173046323511284
0.0002,180000.0,0.253239,0.2507044246166133,7.712890685973408,6.335356588674722,0.0061113093073909,1.1170844711394736
0.0002,200000.0,0.253239,0.2473412487163036,7.714664076189226,6.712996997051391,0.0054994274870694,1.11678636151296
3e-05,20000.0,0.253239,0.2174757094748632,0.787813815462268,3.6109319991446687,0.4369183929975211,1.327087395451628
3e-05,40000.0,0.253239,0.108630000100205,0.6764321740118876,4.023173119599503,0.2181614964525211,1.323109882152049
3e-05,60000.0,0.253239,0.0723666540118561,0.670880050748636,4.438123352591918,0.1455772186106956,1.3239478250676011
3e-05,80000.0,0.253239,0.0542313449396925,0.6694951706216513,4.854519884803175,0.1093456292680168,1.325780334731586
3e-05,100000.0,0.253239,0.0433759634022422,0.6661339270210811,5.268629962556049,0.0875132097739316,1.326271749409488
3e-05,120000.0,0.253239,0.0361540747352742,0.6672930034586263,5.680659376441566,0.0729013044632386,1.325757006169238
3e-05,140000.0,0.253239,0.0309793623725649,0.6697482982769383,6.095788823145801,0.0625312269226144,1.3266776189425018
3e-05,160000.0,0.253239,0.0271175827587178,0.6683616490370705,6.506606159700736,0.0546764144539545,1.3257325693965236
3e-05,180000.0,0.253239,0.024114978143264,0.6668791268692631,6.91686504157206,0.0485634376530046,1.3246915218923532
3e-05,200000.0,0.253239,0.0217009084578505,0.663994455843754,7.330853952211468,0.0437214238678105,1.3251190699928903
4.888888888888889e-05,20000.0,0.253239,0.2151590395003919,0.5061458906235912,3.653129476784783,0.2744008661466632,1.3581724042416818
4.888888888888889e-05,40000.0,0.253239,0.1088318108408757,0.4380271759405132,4.024529630122879,0.1339620793279,1.3240071071852522
4.888888888888889e-05,60000.0,0.253239,0.072639251237385,0.4291542267061783,4.435387496450142,0.0892213946402272,1.322320401645941
4.888888888888889e-05,80000.0,0.253239,0.0545348988223016,0.4267235654048752,4.847052590138073,0.0668922119298504,1.3217084372263732
4.888888888888889e-05,100000.0,0.253239,0.0436459257389484,0.4266364691608826,5.261895411497589,0.0535640993327475,1.3228859299438245
4.888888888888889e-05,120000.0,0.253239,0.0363108746662216,0.4269349235340022,5.68904560303762,0.0448670646348008,1.3296755234784428
4.888888888888889e-05,140000.0,0.253239,0.0311738121211894,0.427078443020268,6.098335134754828,0.0384034970186771,1.3277875378684243
4.888888888888889e-05,160000.0,0.253239,0.027353272799572,0.4268622932279098,6.499403100043603,0.033477193864146,1.3228003368247063
4.888888888888889e-05,180000.0,0.253239,0.0243281051117921,0.4269352493507934,6.914215835316673,0.0297774687236284,1.3236781233363255
4.888888888888889e-05,200000.0,0.253239,0.0219142071643234,0.427942405773518,7.32722734946325,0.0268025177030266,1.323809337139738
6.777777777777778e-05,20000.0,0.253239,0.224135525370773,0.5178895293509981,3.5478664793723578,0.186705630783471,1.2814493591907974
6.777777777777778e-05,40000.0,0.253239,0.1115876720728008,0.4708148899122346,4.02174959360038,0.0964949930266084,1.3222454254483953
6.777777777777778e-05,60000.0,0.253239,0.075134773947343,0.468092667812566,4.448214643551475,0.0647291191919925,1.3300206199602316
6.777777777777778e-05,80000.0,0.253239,0.0570413765405347,0.4734278642776496,4.865942201443268,0.0486268859359268,1.3320612951361526
6.777777777777778e-05,100000.0,0.253239,0.0464140697618172,0.4642039579213906,5.258302573530598,0.0385836591269694,1.3211074467142794
6.777777777777778e-05,120000.0,0.253239,0.0390770969212434,0.4684841085636027,5.684550602599121,0.0323120100777585,1.3275982288341213
6.777777777777778e-05,140000.0,0.253239,0.0339447491725688,0.4648443344929845,6.095375731857997,0.0276740051810802,1.3265190963045383
6.777777777777778e-05,160000.0,0.253239,0.0300779776281329,0.4688755984297397,6.504810117802862,0.0241876775165612,1.3250194717271595
6.777777777777778e-05,180000.0,0.253239,0.0270670895318593,0.4659956494020525,6.917342059578756,0.0214982569374701,1.3248909225515202
6.777777777777778e-05,200000.0,0.253239,0.0246714494277412,0.4694891557571161,7.32696978423251,0.0193316044597961,1.3237304386987028
8.666666666666667e-05,20000.0,0.253239,0.2249428861052511,0.9454561057049904,3.6197757893455935,0.1519814221193471,1.33396158361685
8.666666666666667e-05,40000.0,0.253239,0.1166370094048269,0.9834790462081106,4.0330253327481485,0.0758875960399747,1.3297977102236214
8.666666666666667e-05,60000.0,0.253239,0.0804151454735988,0.9962711601906978,4.453896331672228,0.0507508654795078,1.3335116761336805
8.666666666666667e-05,80000.0,0.253239,0.0623990730157031,0.9912891395921916,4.868626495324401,0.038070682535705,1.3336024561524036
8.666666666666667e-05,100000.0,0.253239,0.0516236496734887,0.986556146903643,5.279908878931618,0.0304228646502504,1.3320432637986432
8.666666666666667e-05,120000.0,0.253239,0.0444233370973232,0.9812918984229864,5.693018285064582,0.0253449844500255,1.331605873094158
8.666666666666667e-05,140000.0,0.253239,0.0392731513715673,0.9748393354004392,6.107237152851326,0.0217268014790079,1.3317301440499625
8.666666666666667e-05,160000.0,0.253239,0.0354248156561228,0.9435740395979976,6.518882051201175,0.0189979329347463,1.3307973702817013
8.666666666666667e-05,180000.0,0.253239,0.0324324958105336,0.9620132465616008,6.932962578287345,0.0168887554642634,1.3309167341429156
8.666666666666667e-05,200000.0,0.253239,0.0300271260073729,0.9354944007737812,7.344100257373488,0.015189080726505,1.3299599094770678
0.0001055555555555,20000.0,0.253239,0.2407005875533122,1.906533322327673,3.620006124486201,0.1248006001593073,1.3349436926456668
0.0001055555555555,40000.0,0.253239,0.1325784049866865,1.9586316324402084,4.044403199477334,0.062659614740129,1.3377537184232835
0.0001055555555555,60000.0,0.253239,0.096765976446157,1.9720329425051224,4.459273365998392,0.0417697843446821,1.3370559668015447
0.0001055555555555,80000.0,0.253239,0.0788601441128319,1.96748436782309,4.87424470455999,0.0313302090267977,1.3369410138359696
0.0001055555555555,100000.0,0.253239,0.0681164750247298,1.962936796566475,5.289267938847103,0.0250673991381885,1.3369896999376023
0.0001055555555555,120000.0,0.253239,0.060941011511759,1.9562866763952604,5.705527132996496,0.0209011088615874,1.337657922048142
0.0001055555555555,140000.0,0.253239,0.0558678638672001,1.9054029191652015,6.116086585156863,0.0178905803955096,1.3357680151082008
0.0001055555555555,160000.0,0.253239,0.0520189284398803,1.9483796425839952,6.532159654351201,0.0156619067900005,1.3363855650757446
