Combination,Cap(uF),Vol(mm^3)
47.0 || 220.0 || 680.0 and 47.0 + 330.0 + 470.0 + 680.0 + 820.0,9.813e-04,7874.401986223
47.0 || 220.0 || 680.0 and 47.0 + 330.0 + 470.0 + 680.0 + 1000.0,9.816e-04,8365.275838346
47.0 || 220.0 || 680.0 and 47.0 + 330.0 + 470.0 + 820.0 + 1000.0,9.819e-04,8757.974920045
47.0 || 220.0 || 680.0 and 47.0 + 330.0 + 680.0 + 820.0 + 1000.0,9.827e-04,9323.461597691
47.0 || 220.0 || 680.0 and 47.0 + 470.0 + 680.0 + 820.0 + 1000.0,9.839e-04,9574.789009978
47.0 || 220.0 || 680.0 and 100.0 + 220.0 + 330.0 + 470.0 + 680.0,9.942e-04,6615.872115213
47.0 || 220.0 || 680.0 and 100.0 + 220.0 + 330.0 + 470.0 + 820.0,9.948e-04,7008.571196912
47.0 || 220.0 || 680.0 and 100.0 + 220.0 + 330.0 + 470.0 + 1000.0,9.953e-04,7499.445049035
47.0 || 220.0 || 680.0 and 100.0 + 220.0 + 330.0 + 680.0 + 820.0,9.963e-04,7574.057874558
47.0 || 220.0 || 680.0 and 100.0 + 220.0 + 330.0 + 680.0 + 1000.0,9.969e-04,8064.931726681
47.0 || 220.0 || 680.0 and 100.0 + 220.0 + 330.0 + 820.0 + 1000.0,9.975e-04,8457.63080838
47.0 || 220.0 || 680.0 and 100.0 + 220.0 + 470.0 + 680.0 + 820.0,9.986e-04,7825.385286845
47.0 || 220.0 || 680.0 and 100.0 + 220.0 + 470.0 + 680.0 + 1000.0,9.992e-04,8316.259138969
47.0 || 220.0 || 680.0 and 100.0 + 220.0 + 470.0 + 820.0 + 1000.0,9.999e-04,8708.958220667
47.0 || 330.0 || 470.0 and 47.0,8.940e-04,2191.260875879
47.0 || 330.0 || 470.0 and 100.0,9.470e-04,2318.173365102
47.0 || 330.0 || 470.0 and 47.0 + 100.0,8.790e-04,2534.157860037
47.0 || 330.0 || 470.0 and 47.0 + 220.0,8.857e-04,2769.313924139
47.0 || 330.0 || 470.0 and 47.0 + 330.0,8.881e-04,2945.24311274
47.0 || 330.0 || 470.0 and 47.0 + 470.0,8.897e-04,3196.570525028
47.0 || 330.0 || 470.0 and 47.0 + 680.0,8.910e-04,3762.057202674
47.0 || 330.0 || 470.0 and 47.0 + 820.0,8.915e-04,4154.756284373
47.0 || 330.0 || 470.0 and 47.0 + 1000.0,8.919e-04,4645.630136496
47.0 || 330.0 || 470.0 and 100.0 + 220.0,9.158e-04,2896.226413363
47.0 || 330.0 || 470.0 and 100.0 + 330.0,9.237e-04,3072.155601964
47.0 || 330.0 || 470.0 and 100.0 + 470.0,9.295e-04,3323.483014251
47.0 || 330.0 || 470.0 and 100.0 + 680.0,9.342e-04,3888.969691897
47.0 || 330.0 || 470.0 and 100.0 + 820.0,9.361e-04,4281.668773596
47.0 || 330.0 || 470.0 and 100.0 + 1000.0,9.379e-04,4772.542625719
47.0 || 330.0 || 470.0 and 220.0 + 330.0,9.790e-04,3307.311666067
47.0 || 330.0 || 470.0 and 220.0 + 470.0,9.969e-04,3558.639078354
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 220.0,8.749e-04,3112.210908297
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 330.0,8.761e-04,3288.140096898
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 470.0,8.769e-04,3539.467509185
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 680.0,8.775e-04,4104.954186831
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 820.0,8.778e-04,4497.65326853
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 1000.0,8.780e-04,4988.527120654
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 330.0,8.817e-04,3523.296161001
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 470.0,8.828e-04,3774.623573288
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 680.0,8.836e-04,4340.110250934
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 820.0,8.840e-04,4732.809332633
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 1000.0,8.843e-04,5223.683184756
47.0 || 330.0 || 470.0 and 47.0 + 330.0 + 470.0,8.848e-04,3950.552761889
47.0 || 330.0 || 470.0 and 47.0 + 330.0 + 680.0,8.858e-04,4516.039439535
47.0 || 330.0 || 470.0 and 47.0 + 330.0 + 820.0,8.862e-04,4908.738521234
47.0 || 330.0 || 470.0 and 47.0 + 330.0 + 1000.0,8.865e-04,5399.612373357
47.0 || 330.0 || 470.0 and 47.0 + 470.0 + 680.0,8.872e-04,4767.366851823
47.0 || 330.0 || 470.0 and 47.0 + 470.0 + 820.0,8.876e-04,5160.065933521
47.0 || 330.0 || 470.0 and 47.0 + 470.0 + 1000.0,8.880e-04,5650.939785645
47.0 || 330.0 || 470.0 and 47.0 + 680.0 + 820.0,8.887e-04,5725.552611167
47.0 || 330.0 || 470.0 and 47.0 + 680.0 + 1000.0,8.891e-04,6216.426463291
47.0 || 330.0 || 470.0 and 47.0 + 820.0 + 1000.0,8.896e-04,6609.12554499
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 330.0,9.039e-04,3650.208650224
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 470.0,9.070e-04,3901.536062512
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 680.0,9.094e-04,4467.022740158
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 820.0,9.104e-04,4859.721821856
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 1000.0,9.113e-04,5350.59567398
47.0 || 330.0 || 470.0 and 100.0 + 330.0 + 470.0,9.130e-04,4077.465251113
47.0 || 330.0 || 470.0 and 100.0 + 330.0 + 680.0,9.160e-04,4642.951928759
47.0 || 330.0 || 470.0 and 100.0 + 330.0 + 820.0,9.172e-04,5035.651010457
47.0 || 330.0 || 470.0 and 100.0 + 330.0 + 1000.0,9.183e-04,5526.524862581
47.0 || 330.0 || 470.0 and 100.0 + 470.0 + 680.0,9.205e-04,4894.279341046
47.0 || 330.0 || 470.0 and 100.0 + 470.0 + 820.0,9.219e-04,5286.978422745
47.0 || 330.0 || 470.0 and 100.0 + 470.0 + 1000.0,9.232e-04,5777.852274868
47.0 || 330.0 || 470.0 and 100.0 + 680.0 + 820.0,9.258e-04,5852.465100391
47.0 || 330.0 || 470.0 and 100.0 + 680.0 + 1000.0,9.272e-04,6343.338952514
47.0 || 330.0 || 470.0 and 100.0 + 820.0 + 1000.0,9.288e-04,6736.038034213
47.0 || 330.0 || 470.0 and 220.0 + 330.0 + 470.0,9.501e-04,4312.621315215
47.0 || 330.0 || 470.0 and 220.0 + 330.0 + 680.0,9.575e-04,4878.107992862
47.0 || 330.0 || 470.0 and 220.0 + 330.0 + 820.0,9.607e-04,5270.80707456
47.0 || 330.0 || 470.0 and 220.0 + 330.0 + 1000.0,9.636e-04,5761.680926684
47.0 || 330.0 || 470.0 and 220.0 + 470.0 + 680.0,9.698e-04,5129.435405149
47.0 || 330.0 || 470.0 and 220.0 + 470.0 + 820.0,9.737e-04,5522.134486847
47.0 || 330.0 || 470.0 and 220.0 + 470.0 + 1000.0,9.773e-04,6013.008338971
47.0 || 330.0 || 470.0 and 220.0 + 680.0 + 820.0,9.852e-04,6087.621164494
47.0 || 330.0 || 470.0 and 220.0 + 680.0 + 1000.0,9.895e-04,6578.495016617
47.0 || 330.0 || 470.0 and 220.0 + 820.0 + 1000.0,9.948e-04,6971.194098316
47.0 || 330.0 || 470.0 and 330.0 + 470.0 + 680.0,9.979e-04,5305.36459375
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 220.0 + 330.0,8.727e-04,3866.193145159
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 220.0 + 470.0,8.734e-04,4117.520557446
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 220.0 + 680.0,8.738e-04,4683.007235092
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 220.0 + 820.0,8.740e-04,5075.706316791
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 220.0 + 1000.0,8.742e-04,5566.580168914
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 330.0 + 470.0,8.744e-04,4293.449746047
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 330.0 + 680.0,8.750e-04,4858.936423693
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 330.0 + 820.0,8.751e-04,5251.635505392
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 330.0 + 1000.0,8.753e-04,5742.509357515
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 470.0 + 680.0,8.757e-04,5110.26383598
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 470.0 + 820.0,8.759e-04,5502.962917679
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 470.0 + 1000.0,8.761e-04,5993.836769802
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 680.0 + 820.0,8.764e-04,6068.449595325
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 680.0 + 1000.0,8.766e-04,6559.323447448
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 820.0 + 1000.0,8.769e-04,6952.022529147
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 330.0 + 470.0,8.793e-04,4528.60581015
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 330.0 + 680.0,8.800e-04,5094.092487796
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 330.0 + 820.0,8.803e-04,5486.791569495
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 330.0 + 1000.0,8.805e-04,5977.665421618
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 470.0 + 680.0,8.810e-04,5345.419900083
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 470.0 + 820.0,8.813e-04,5738.118981782
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 470.0 + 1000.0,8.815e-04,6228.992833905
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 680.0 + 820.0,8.821e-04,6303.605659428
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 680.0 + 1000.0,8.823e-04,6794.479511551
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 820.0 + 1000.0,8.827e-04,7187.17859325
47.0 || 330.0 || 470.0 and 47.0 + 330.0 + 470.0 + 680.0,8.828e-04,5521.349088684
47.0 || 330.0 || 470.0 and 47.0 + 330.0 + 470.0 + 820.0,8.832e-04,5914.048170383
47.0 || 330.0 || 470.0 and 47.0 + 330.0 + 470.0 + 1000.0,8.835e-04,6404.922022506
47.0 || 330.0 || 470.0 and 47.0 + 330.0 + 680.0 + 820.0,8.840e-04,6479.534848029
47.0 || 330.0 || 470.0 and 47.0 + 330.0 + 680.0 + 1000.0,8.843e-04,6970.408700152
47.0 || 330.0 || 470.0 and 47.0 + 330.0 + 820.0 + 1000.0,8.847e-04,7363.107781851
47.0 || 330.0 || 470.0 and 47.0 + 470.0 + 680.0 + 820.0,8.853e-04,6730.862260316
47.0 || 330.0 || 470.0 and 47.0 + 470.0 + 680.0 + 1000.0,8.856e-04,7221.73611244
47.0 || 330.0 || 470.0 and 47.0 + 470.0 + 820.0 + 1000.0,8.860e-04,7614.435194138
47.0 || 330.0 || 470.0 and 47.0 + 680.0 + 820.0 + 1000.0,8.871e-04,8179.921871784
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 330.0 + 470.0,8.978e-04,4655.518299373
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 330.0 + 680.0,8.995e-04,5221.004977019
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 330.0 + 820.0,9.002e-04,5613.704058718
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 330.0 + 1000.0,9.008e-04,6104.577910841
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 470.0 + 680.0,9.021e-04,5472.332389306
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 470.0 + 820.0,9.029e-04,5865.031471005
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 470.0 + 1000.0,9.036e-04,6355.905323129
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 680.0 + 820.0,9.050e-04,6430.518148651
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 680.0 + 1000.0,9.058e-04,6921.392000775
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 820.0 + 1000.0,9.066e-04,7314.091082473
47.0 || 330.0 || 470.0 and 100.0 + 330.0 + 470.0 + 680.0,9.071e-04,5648.261577907
47.0 || 330.0 || 470.0 and 100.0 + 330.0 + 470.0 + 820.0,9.081e-04,6040.960659606
47.0 || 330.0 || 470.0 and 100.0 + 330.0 + 470.0 + 1000.0,9.089e-04,6531.83451173
47.0 || 330.0 || 470.0 and 100.0 + 330.0 + 680.0 + 820.0,9.106e-04,6606.447337252
47.0 || 330.0 || 470.0 and 100.0 + 330.0 + 680.0 + 1000.0,9.115e-04,7097.321189376
47.0 || 330.0 || 470.0 and 100.0 + 330.0 + 820.0 + 1000.0,9.126e-04,7490.020271074
47.0 || 330.0 || 470.0 and 100.0 + 470.0 + 680.0 + 820.0,9.145e-04,6857.77474954
47.0 || 330.0 || 470.0 and 100.0 + 470.0 + 680.0 + 1000.0,9.155e-04,7348.648601663
47.0 || 330.0 || 470.0 and 100.0 + 470.0 + 820.0 + 1000.0,9.167e-04,7741.347683362
47.0 || 330.0 || 470.0 and 100.0 + 680.0 + 820.0 + 1000.0,9.200e-04,8306.834361008
47.0 || 330.0 || 470.0 and 220.0 + 330.0 + 470.0 + 680.0,9.365e-04,5883.41764201
47.0 || 330.0 || 470.0 and 220.0 + 330.0 + 470.0 + 820.0,9.386e-04,6276.116723709
47.0 || 330.0 || 470.0 and 220.0 + 330.0 + 470.0 + 1000.0,9.404e-04,6766.990575832
47.0 || 330.0 || 470.0 and 220.0 + 330.0 + 680.0 + 820.0,9.444e-04,6841.603401355
47.0 || 330.0 || 470.0 and 220.0 + 330.0 + 680.0 + 1000.0,9.465e-04,7332.477253479
47.0 || 330.0 || 470.0 and 220.0 + 330.0 + 820.0 + 1000.0,9.491e-04,7725.176335177
47.0 || 330.0 || 470.0 and 220.0 + 470.0 + 680.0 + 820.0,9.538e-04,7092.930813642
47.0 || 330.0 || 470.0 and 220.0 + 470.0 + 680.0 + 1000.0,9.564e-04,7583.804665766
47.0 || 330.0 || 470.0 and 220.0 + 470.0 + 820.0 + 1000.0,9.595e-04,7976.503747464
47.0 || 330.0 || 470.0 and 220.0 + 680.0 + 820.0 + 1000.0,9.684e-04,8541.990425111
47.0 || 330.0 || 470.0 and 330.0 + 470.0 + 680.0 + 820.0,9.744e-04,7268.860002243
47.0 || 330.0 || 470.0 and 330.0 + 470.0 + 680.0 + 1000.0,9.781e-04,7759.733854367
47.0 || 330.0 || 470.0 and 330.0 + 470.0 + 820.0 + 1000.0,9.825e-04,8152.432936066
47.0 || 330.0 || 470.0 and 330.0 + 680.0 + 820.0 + 1000.0,9.958e-04,8717.919613712
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 220.0 + 330.0 + 470.0,8.714e-04,4871.502794307
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 220.0 + 330.0 + 680.0,8.718e-04,5436.989471954
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 220.0 + 330.0 + 820.0,8.720e-04,5829.688553652
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 220.0 + 330.0 + 1000.0,8.721e-04,6320.562405776
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 220.0 + 470.0 + 680.0,8.724e-04,5688.316884241
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 220.0 + 470.0 + 820.0,8.725e-04,6081.015965939
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 220.0 + 470.0 + 1000.0,8.727e-04,6571.889818063
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 220.0 + 680.0 + 820.0,8.730e-04,6646.502643586
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 220.0 + 680.0 + 1000.0,8.731e-04,7137.376495709
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 220.0 + 820.0 + 1000.0,8.733e-04,7530.075577408
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 330.0 + 470.0 + 680.0,8.734e-04,5864.246072842
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 330.0 + 470.0 + 820.0,8.736e-04,6256.94515454
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 330.0 + 470.0 + 1000.0,8.737e-04,6747.819006664
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 330.0 + 680.0 + 820.0,8.740e-04,6822.431832187
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 330.0 + 680.0 + 1000.0,8.742e-04,7313.30568431
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 330.0 + 820.0 + 1000.0,8.744e-04,7706.004766009
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 470.0 + 680.0 + 820.0,8.747e-04,7073.759244474
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 470.0 + 680.0 + 1000.0,8.749e-04,7564.633096597
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 470.0 + 820.0 + 1000.0,8.751e-04,7957.332178296
47.0 || 330.0 || 470.0 and 47.0 + 100.0 + 680.0 + 820.0 + 1000.0,8.756e-04,8522.818855942
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 330.0 + 470.0 + 680.0,8.778e-04,6099.402136945
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 330.0 + 470.0 + 820.0,8.781e-04,6492.101218643
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 330.0 + 470.0 + 1000.0,8.783e-04,6982.975070767
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 330.0 + 680.0 + 820.0,8.787e-04,7057.587896289
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 330.0 + 680.0 + 1000.0,8.789e-04,7548.461748413
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 330.0 + 820.0 + 1000.0,8.792e-04,7941.160830112
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 470.0 + 680.0 + 820.0,8.796e-04,7308.915308577
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 470.0 + 680.0 + 1000.0,8.799e-04,7799.7891607
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 470.0 + 820.0 + 1000.0,8.801e-04,8192.488242399
47.0 || 330.0 || 470.0 and 47.0 + 220.0 + 680.0 + 820.0 + 1000.0,8.809e-04,8757.974920045
47.0 || 330.0 || 470.0 and 47.0 + 330.0 + 470.0 + 680.0 + 820.0,8.813e-04,7484.844497178
47.0 || 330.0 || 470.0 and 47.0 + 330.0 + 470.0 + 680.0 + 1000.0,8.816e-04,7975.718349301
47.0 || 330.0 || 470.0 and 47.0 + 330.0 + 470.0 + 820.0 + 1000.0,8.819e-04,8368.417431
47.0 || 330.0 || 470.0 and 47.0 + 330.0 + 680.0 + 820.0 + 1000.0,8.827e-04,8933.904108646
47.0 || 330.0 || 470.0 and 47.0 + 470.0 + 680.0 + 820.0 + 1000.0,8.839e-04,9185.231520933
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 330.0 + 470.0 + 680.0,8.942e-04,6226.314626168
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 330.0 + 470.0 + 820.0,8.948e-04,6619.013707867
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 330.0 + 470.0 + 1000.0,8.953e-04,7109.88755999
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 330.0 + 680.0 + 820.0,8.963e-04,7184.500385513
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 330.0 + 680.0 + 1000.0,8.969e-04,7675.374237636
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 330.0 + 820.0 + 1000.0,8.975e-04,8068.073319335
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 470.0 + 680.0 + 820.0,8.986e-04,7435.8277978
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 470.0 + 680.0 + 1000.0,8.992e-04,7926.701649923
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 470.0 + 820.0 + 1000.0,8.999e-04,8319.400731622
47.0 || 330.0 || 470.0 and 100.0 + 220.0 + 680.0 + 820.0 + 1000.0,9.018e-04,8884.887409268
47.0 || 330.0 || 470.0 and 100.0 + 330.0 + 470.0 + 680.0 + 820.0,9.030e-04,7611.756986401
47.0 || 330.0 || 470.0 and 100.0 + 330.0 + 470.0 + 680.0 + 1000.0,9.037e-04,8102.630838524
47.0 || 330.0 || 470.0 and 100.0 + 330.0 + 470.0 + 820.0 + 1000.0,9.045e-04,8495.329920223
47.0 || 330.0 || 470.0 and 100.0 + 330.0 + 680.0 + 820.0 + 1000.0,9.068e-04,9060.816597869
47.0 || 330.0 || 470.0 and 100.0 + 470.0 + 680.0 + 820.0 + 1000.0,9.102e-04,9312.144010157
47.0 || 330.0 || 470.0 and 220.0 + 330.0 + 470.0 + 680.0 + 820.0,9.277e-04,7846.913050504
47.0 || 330.0 || 470.0 and 220.0 + 330.0 + 470.0 + 680.0 + 1000.0,9.291e-04,8337.786902627
47.0 || 330.0 || 470.0 and 220.0 + 330.0 + 470.0 + 820.0 + 1000.0,9.309e-04,8730.485984326
47.0 || 330.0 || 470.0 and 220.0 + 330.0 + 680.0 + 820.0 + 1000.0,9.358e-04,9295.972661972
47.0 || 330.0 || 470.0 and 220.0 + 470.0 + 680.0 + 820.0 + 1000.0,9.435e-04,9547.300074259
47.0 || 330.0 || 470.0 and 330.0 + 470.0 + 680.0 + 820.0 + 1000.0,9.600e-04,9723.22926286
100.0 || 220.0 || 330.0 and 47.0,6.970e-04,1890.916764214
100.0 || 220.0 || 330.0 and 100.0,7.500e-04,2017.829253437
100.0 || 220.0 || 330.0 and 220.0,8.700e-04,2252.98531754
100.0 || 220.0 || 330.0 and 330.0,9.800e-04,2428.914506141
100.0 || 220.0 || 330.0 and 47.0 + 100.0,6.820e-04,2233.813748372
100.0 || 220.0 || 330.0 and 47.0 + 220.0,6.887e-04,2468.969812475
100.0 || 220.0 || 330.0 and 47.0 + 330.0,6.911e-04,2644.899001076
100.0 || 220.0 || 330.0 and 47.0 + 470.0,6.927e-04,2896.226413363
100.0 || 220.0 || 330.0 and 47.0 + 680.0,6.940e-04,3461.713091009
100.0 || 220.0 || 330.0 and 47.0 + 820.0,6.945e-04,3854.412172708
100.0 || 220.0 || 330.0 and 47.0 + 1000.0,6.949e-04,4345.286024831
100.0 || 220.0 || 330.0 and 100.0 + 220.0,7.187e-04,2595.882301698
100.0 || 220.0 || 330.0 and 100.0 + 330.0,7.267e-04,2771.811490299
100.0 || 220.0 || 330.0 and 100.0 + 470.0,7.325e-04,3023.138902586
100.0 || 220.0 || 330.0 and 100.0 + 680.0,7.372e-04,3588.625580232
100.0 || 220.0 || 330.0 and 100.0 + 820.0,7.391e-04,3981.324661931
100.0 || 220.0 || 330.0 and 100.0 + 1000.0,7.409e-04,4472.198514054
100.0 || 220.0 || 330.0 and 220.0 + 330.0,7.820e-04,3006.967554402
100.0 || 220.0 || 330.0 and 220.0 + 470.0,7.999e-04,3258.294966689
100.0 || 220.0 || 330.0 and 220.0 + 680.0,8.162e-04,3823.781644335
100.0 || 220.0 || 330.0 and 220.0 + 820.0,8.235e-04,4216.480726034
100.0 || 220.0 || 330.0 and 220.0 + 1000.0,8.303e-04,4707.354578157
100.0 || 220.0 || 330.0 and 330.0 + 470.0,8.439e-04,3434.22415529
100.0 || 220.0 || 330.0 and 330.0 + 680.0,8.722e-04,3999.710832936
100.0 || 220.0 || 330.0 and 330.0 + 820.0,8.853e-04,4392.409914635
100.0 || 220.0 || 330.0 and 330.0 + 1000.0,8.981e-04,4883.283766758
100.0 || 220.0 || 330.0 and 470.0 + 680.0,9.279e-04,4251.038245223
100.0 || 220.0 || 330.0 and 470.0 + 820.0,9.488e-04,4643.737326922
100.0 || 220.0 || 330.0 and 470.0 + 1000.0,9.697e-04,5134.611179046
100.0 || 220.0 || 330.0 and 47.0 + 100.0 + 220.0,6.779e-04,2811.866796632
100.0 || 220.0 || 330.0 and 47.0 + 100.0 + 330.0,6.791e-04,2987.795985233
100.0 || 220.0 || 330.0 and 47.0 + 100.0 + 470.0,6.799e-04,3239.12339752
100.0 || 220.0 || 330.0 and 47.0 + 100.0 + 680.0,6.805e-04,3804.610075167
100.0 || 220.0 || 330.0 and 47.0 + 100.0 + 820.0,6.808e-04,4197.309156865
100.0 || 220.0 || 330.0 and 47.0 + 100.0 + 1000.0,6.810e-04,4688.183008989
100.0 || 220.0 || 330.0 and 47.0 + 220.0 + 330.0,6.847e-04,3222.952049336
100.0 || 220.0 || 330.0 and 47.0 + 220.0 + 470.0,6.858e-04,3474.279461623
100.0 || 220.0 || 330.0 and 47.0 + 220.0 + 680.0,6.866e-04,4039.766139269
100.0 || 220.0 || 330.0 and 47.0 + 220.0 + 820.0,6.870e-04,4432.465220968
100.0 || 220.0 || 330.0 and 47.0 + 220.0 + 1000.0,6.873e-04,4923.339073092
100.0 || 220.0 || 330.0 and 47.0 + 330.0 + 470.0,6.878e-04,3650.208650224
100.0 || 220.0 || 330.0 and 47.0 + 330.0 + 680.0,6.888e-04,4215.695327871
100.0 || 220.0 || 330.0 and 47.0 + 330.0 + 820.0,6.892e-04,4608.394409569
100.0 || 220.0 || 330.0 and 47.0 + 330.0 + 1000.0,6.895e-04,5099.268261693
100.0 || 220.0 || 330.0 and 47.0 + 470.0 + 680.0,6.902e-04,4467.022740158
100.0 || 220.0 || 330.0 and 47.0 + 470.0 + 820.0,6.906e-04,4859.721821856
100.0 || 220.0 || 330.0 and 47.0 + 470.0 + 1000.0,6.910e-04,5350.59567398
100.0 || 220.0 || 330.0 and 47.0 + 680.0 + 820.0,6.917e-04,5425.208499503
100.0 || 220.0 || 330.0 and 47.0 + 680.0 + 1000.0,6.921e-04,5916.082351626
100.0 || 220.0 || 330.0 and 47.0 + 820.0 + 1000.0,6.926e-04,6308.781433325
100.0 || 220.0 || 330.0 and 100.0 + 220.0 + 330.0,7.069e-04,3349.86453856
100.0 || 220.0 || 330.0 and 100.0 + 220.0 + 470.0,7.100e-04,3601.191950847
100.0 || 220.0 || 330.0 and 100.0 + 220.0 + 680.0,7.124e-04,4166.678628493
100.0 || 220.0 || 330.0 and 100.0 + 220.0 + 820.0,7.134e-04,4559.377710192
100.0 || 220.0 || 330.0 and 100.0 + 220.0 + 1000.0,7.143e-04,5050.251562315
100.0 || 220.0 || 330.0 and 100.0 + 330.0 + 470.0,7.160e-04,3777.121139448
100.0 || 220.0 || 330.0 and 100.0 + 330.0 + 680.0,7.190e-04,4342.607817094
100.0 || 220.0 || 330.0 and 100.0 + 330.0 + 820.0,7.202e-04,4735.306898793
100.0 || 220.0 || 330.0 and 100.0 + 330.0 + 1000.0,7.213e-04,5226.180750916
100.0 || 220.0 || 330.0 and 100.0 + 470.0 + 680.0,7.235e-04,4593.935229381
100.0 || 220.0 || 330.0 and 100.0 + 470.0 + 820.0,7.249e-04,4986.63431108
100.0 || 220.0 || 330.0 and 100.0 + 470.0 + 1000.0,7.262e-04,5477.508163203
100.0 || 220.0 || 330.0 and 100.0 + 680.0 + 820.0,7.288e-04,5552.120988726
100.0 || 220.0 || 330.0 and 100.0 + 680.0 + 1000.0,7.302e-04,6042.994840849
100.0 || 220.0 || 330.0 and 100.0 + 820.0 + 1000.0,7.318e-04,6435.693922548
100.0 || 220.0 || 330.0 and 220.0 + 330.0 + 470.0,7.531e-04,4012.277203551
